American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.7%,1.2%,0.3%,3.1%,22.3%,0.1%,46.3%,12.3%,13.6%,Shasta,2021-03-19,2021-03-18,2021-03-20 06:21:43
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sierra,2021-03-19,2021-03-18,2021-03-20 06:21:46
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Siskiyou,2021-03-19,2021-03-18,2021-03-20 06:21:50
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Solano,2021-03-19,2021-03-18,2021-03-20 06:21:53
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sonoma,2021-03-19,2021-03-18,2021-03-20 06:21:56
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Stanislaus,2021-03-19,2021-03-18,2021-03-20 06:22:00
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sutter,2021-03-19,2021-03-18,2021-03-20 06:22:03
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Tehama,2021-03-19,2021-03-18,2021-03-20 06:22:06
1.2%,0.8%,0.2%,2.3%,10.1%,0.3%,65.7%,2.8%,16.7%,Trinity,2021-03-19,2021-03-18,2021-03-20 06:22:08
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Tulare,2021-03-19,2021-03-18,2021-03-20 06:22:13
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Tuolumne,2021-03-19,2021-03-18,2021-03-20 06:22:16
0.1%,5.3%,0.9%,26.9%,18.9%,0.3%,34.3%,9.9%,3.3%,Ventura,2021-03-19,2021-03-18,2021-03-20 06:22:19
0.4%,6.4%,1%,12.7%,8.3%,0.3%,32.5%,8.9%,29.4%,Yolo,2021-03-19,2021-03-18,2021-03-20 06:22:23
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Yuba,2021-03-19,2021-03-18,2021-03-20 06:22:25
