American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,26.2%,6.2%,11.8%,11.9%,0.6%,27.8%,9.5%,5.8%,Alameda,2021-04-16,2021-04-15,2021-04-16 20:21:08
1.7%,0.9%,0.2%,1.1%,0.4%,0.000%,17.8%,0.9%,77.0%,Alpine,2021-04-16,2021-04-15,2021-04-16 20:21:10
0.8%,1.6%,0.5%,7.8%,4.0%,0.3%,70.5%,8.9%,5.6%,Amador,2021-04-16,2021-04-15,2021-04-16 20:21:13
1.1%,3.0%,0.8%,10.1%,17.2%,0.1%,57.9%,6.4%,3.4%,Butte,2021-04-16,2021-04-15,2021-04-16 20:21:15
0.5%,1.5%,0.5%,6.0%,1.9%,0.2%,58.7%,8.4%,22.4%,Calaveras,2021-04-16,2021-04-15,2021-04-16 20:21:18
0.8%,0.7%,0.5%,35.4%,6.8%,0.1%,30.3%,5.9%,19.6%,Colusa,2021-04-16,2021-04-15,2021-04-16 20:21:20
0.3%,13.6%,3.2%,23.3%,12.6%,0.4%,31.2%,9.6%,5.8%,Contra Costa,2021-04-16,2021-04-15,2021-04-16 20:21:22
6.1%,1.9%,0.5%,7.3%,11.3%,0.1%,58.0%,2.9%,11.8%,Del Norte,2021-04-16,2021-04-15,2021-04-16 20:21:25
0.3%,4.0%,0.6%,6.9%,14.1%,0.3%,61.7%,7.0%,5.1%,El Dorado,2021-04-16,2021-04-15,2021-04-16 20:21:27
0.4%,8.4%,2.3%,37.0%,10.9%,0.2%,28.2%,7.8%,4.9%,Fresno,2021-04-16,2021-04-15,2021-04-16 20:21:29
0.3%,13.6%,3.2%,23.3%,12.6%,0.4%,31.2%,9.6%,5.8%,Glenn,2021-04-16,2021-04-15,2021-04-16 20:21:32
2.9%,1.8%,0.8%,8.4%,13.6%,0.2%,66.3%,2.6%,3.5%,Humboldt,2021-04-16,2021-04-15,2021-04-16 20:21:34
0.2%,0.8%,0.4%,73.3%,2.8%,0.1%,9.9%,8.1%,4.5%,Imperial,2021-04-16,2021-04-15,2021-04-16 20:21:36
0.9%,1.3%,0.2%,11.4%,21.2%,0.2%,56.1%,3.2%,5.6%,Inyo,2021-04-16,2021-04-15,2021-04-16 20:21:39
0.3%,4.5%,2.5%,37.3%,12.4%,0.2%,28.7%,8.6%,5.5%,Kern,2021-04-16,2021-04-15,2021-04-16 20:21:41
0.6%,3.0%,2.3%,46.3%,8.2%,0.2%,26.9%,5.6%,6.9%,Kings,2021-04-16,2021-04-15,2021-04-16 20:21:43
1.8%,1.3%,1.3%,17.5%,15.4%,0.2%,57.3%,2.5%,2.7%,Lake,2021-04-16,2021-04-15,2021-04-16 20:21:46
1.0%,1.6%,0.8%,9.0%,8.2%,0.3%,63.2%,3.4%,12.5%,Lassen,2021-04-16,2021-04-15,2021-04-16 20:21:48
0.2%,13.1%,4.4%,29.9%,17.6%,0.3%,19.9%,11.6%,3.1%,Los Angeles,2021-04-16,2021-04-15,2021-04-16 20:21:50
0.8%,2.1%,1.6%,38.0%,8.0%,0.1%,34.4%,9.8%,5.3%,Madera,2021-04-16,2021-04-15,2021-04-16 20:21:53
0.1%,5.0%,1.1%,11.9%,12.8%,0.2%,58.9%,6.7%,3.2%,Marin,2021-04-16,2021-04-15,2021-04-16 20:21:55
1.7%,1.1%,0.4%,8.1%,3.2%,0.1%,65.2%,4.5%,15.6%,Mariposa,2021-04-16,2021-04-15,2021-04-16 20:21:57
0.8%,1.5%,0.3%,16.8%,16.4%,0.2%,51.1%,5.7%,7.2%,Mendocino,2021-04-16,2021-04-15,2021-04-16 20:21:59
0.4%,6.1%,1.7%,36.3%,0.7%,0.3%,24.2%,7.9%,22.5%,Merced,2021-04-16,2021-04-15,2021-04-16 20:22:02
2.4%,1.9%,1.1%,9.5%,5.5%,0.2%,71.9%,1.8%,5.7%,Modoc,2021-04-16,2021-04-15,2021-04-16 20:22:04
0.4%,1.6%,0.2%,24.5%,12.2%,0.2%,58.7%,1.5%,0.7%,Mono,2021-04-16,2021-04-15,2021-04-16 20:22:06
0.2%,4.4%,1.1%,47.4%,10.4%,0.5%,25.9%,4.8%,5.4%,Monterey,2021-04-16,2021-04-15,2021-04-16 20:22:09
0.2%,5.4%,1.2%,21.6%,8.5%,0.4%,47.9%,7.7%,7.2%,Napa,2021-04-16,2021-04-15,2021-04-16 20:22:11
0.3%,13.6%,3.2%,23.3%,12.6%,0.4%,31.2%,9.6%,5.8%,Nevada,2021-04-16,2021-04-15,2021-04-16 20:22:13
0.1%,19.0%,1.0%,15.5%,15.9%,0.3%,32.4%,8.9%,6.9%,Orange,2021-04-16,2021-04-15,2021-04-16 20:22:16
0.5%,6.9%,1.2%,8.7%,14.3%,0.4%,55.5%,7.8%,4.6%,Placer,2021-04-16,2021-04-15,2021-04-16 20:22:18
0.8%,0.9%,0.5%,3.8%,7.2%,0.04%,75.8%,3.1%,7.9%,Plumas,2021-04-16,2021-04-15,2021-04-16 20:22:20
0.2%,6.3%,3.9%,31.7%,14.2%,0.3%,30.9%,8.7%,3.8%,Riverside,2021-04-16,2021-04-15,2021-04-16 20:22:23
0.4%,15.0%,5.7%,10.4%,11.4%,1.1%,37.2%,12.4%,6.4%,Sacramento,2021-04-16,2021-04-15,2021-04-16 20:22:25
0.3%,2.9%,0.6%,36.3%,6.1%,0.3%,25.0%,10.2%,18.4%,San Benito,2021-04-16,2021-04-15,2021-04-16 20:22:27
0.2%,9.3%,4.9%,34.1%,13.1%,0.3%,24.6%,9.4%,4.0%,San Bernardino,2021-04-16,2021-04-15,2021-04-16 20:22:30
0.4%,12.6%,2.5%,23.7%,0.4%,0.6%,43.9%,7.9%,7.9%,San Diego,2021-04-16,2021-04-15,2021-04-16 20:22:32
0.2%,31.6%,3.3%,12.4%,9.4%,0.3%,31.7%,6.0%,5.0%,San Francisco,2021-04-16,2021-04-15,2021-04-16 20:22:34
0.4%,12.8%,4.1%,18.0%,2.3%,0.9%,23.9%,15.2%,22.5%,San Joaquin,2021-04-16,2021-04-15,2021-04-16 20:22:37
0.3%,2.0%,0.5%,11.8%,14.5%,0.2%,43.1%,9.4%,18.3%,San Luis Obispo,2021-04-16,2021-04-15,2021-04-16 20:22:39
0.2%,20.8%,1.2%,11.0%,19.7%,0.7%,29.7%,11.6%,5.2%,San Mateo,2021-04-16,2021-04-15,2021-04-16 20:22:41
0.2%,3.5%,0.9%,30.1%,17.4%,0.2%,35.3%,8.9%,3.5%,Santa Barbara,2021-04-16,2021-04-15,2021-04-16 20:22:44
0.2%,32.2%,1.5%,13.4%,14.4%,0.4%,24.9%,8.3%,4.7%,Santa Clara,2021-04-16,2021-04-15,2021-04-16 20:22:46
0.2%,2.4%,0.4%,22.7%,15.8%,0.1%,43.5%,9.5%,5.3%,Santa Cruz,2021-04-16,2021-04-15,2021-04-16 20:22:48
0.7%,2.0%,0.6%,5.2%,23.7%,0.2%,52.4%,8.0%,7.3%,Shasta,2021-04-16,2021-04-15,2021-04-16 20:22:51
0.5%,1.0%,0.1%,7.8%,9.8%,0.000%,75.5%,2.7%,2.5%,Sierra,2021-04-16,2021-04-15,2021-04-16 20:22:53
1.6%,1.2%,0.6%,7.5%,8.9%,0.04%,62.7%,4.0%,13.4%,Siskiyou,2021-04-16,2021-04-15,2021-04-16 20:22:55
0.4%,14.8%,8.9%,11.9%,9.4%,1.2%,34.1%,13.3%,6.0%,Solano,2021-04-16,2021-04-15,2021-04-16 20:22:57
0.5%,3.1%,0.9%,15.8%,12.7%,0.3%,53.9%,8.8%,4.1%,Sonoma,2021-04-16,2021-04-15,2021-04-16 20:23:00
0.5%,5.8%,1.8%,27.8%,0.9%,0.7%,36.3%,10.7%,15.5%,Stanislaus,2021-04-16,2021-04-15,2021-04-16 20:23:02
0.6%,14.9%,1.1%,20.1%,14.9%,0.3%,39.6%,5.7%,2.7%,Sutter,2021-04-16,2021-04-15,2021-04-16 20:23:04
1.0%,0.9%,0.3%,14.3%,10.2%,0.2%,54.4%,8.4%,10.3%,Tehama,2021-04-16,2021-04-15,2021-04-16 20:23:07
1.7%,3.5%,0.2%,3.5%,10.4%,0.2%,74.3%,1.2%,4.9%,Trinity,2021-04-16,2021-04-15,2021-04-16 20:23:09
0.2%,2.8%,0.7%,50.1%,8.2%,0.2%,27.7%,5.3%,4.8%,Tulare,2021-04-16,2021-04-15,2021-04-16 20:23:11
0.5%,1.5%,0.3%,5.0%,1.9%,0.3%,78.2%,5.9%,6.4%,Tuolumne,2021-04-16,2021-04-15,2021-04-16 20:23:14
