American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Mateo,2021-04-14,2021-04-13,2021-04-14 16:35:49
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Santa Barbara,2021-04-14,2021-04-13,2021-04-14 16:35:52
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Santa Clara,2021-04-14,2021-04-13,2021-04-14 16:35:55
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Santa Cruz,2021-04-14,2021-04-13,2021-04-14 16:35:57
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Shasta,2021-04-14,2021-04-13,2021-04-14 16:36:00
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Sierra,2021-04-14,2021-04-12,2021-04-14 16:36:02
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Siskiyou,2021-04-14,2021-04-13,2021-04-14 16:36:05
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Solano,2021-04-14,2021-04-13,2021-04-14 16:36:07
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Sonoma,2021-04-14,2021-04-13,2021-04-14 16:36:10
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Stanislaus,2021-04-14,2021-04-13,2021-04-14 16:36:12
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Sutter,2021-04-14,2021-04-13,2021-04-14 16:36:15
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Tehama,2021-04-14,2021-04-13,2021-04-14 16:36:18
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Trinity,2021-04-14,2021-04-13,2021-04-14 16:36:20
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Tulare,2021-04-14,2021-04-13,2021-04-14 16:36:23
0.5%,1.5%,0.3%,5.0%,1.7%,0.4%,78.4%,5.9%,6.4%,Tuolumne,2021-04-14,2021-04-13,2021-04-14 16:36:25
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Ventura,2021-04-14,2021-04-13,2021-04-14 16:36:28
0.4%,8.1%,1.4%,15.8%,9.0%,0.4%,34.8%,10.9%,19.2%,Yolo,2021-04-14,2021-04-13,2021-04-14 16:36:30
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Yuba,2021-04-14,2021-04-13,2021-04-14 16:36:33
