American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Alameda,2021-04-15,2021-04-14,2021-04-16 14:20:05
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Alpine,2021-04-15,2021-04-14,2021-04-16 14:20:07
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Amador,2021-04-15,2021-04-14,2021-04-16 14:20:10
1.1%,2.8%,0.8%,9.7%,16.8%,0.1%,57.7%,6.7%,4.4%,Butte,2021-04-15,2021-04-14,2021-04-16 14:20:12
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Calaveras,2021-04-15,2021-04-14,2021-04-16 14:20:15
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Colusa,2021-04-15,2021-04-14,2021-04-16 14:20:17
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Contra Costa,2021-04-15,2021-04-14,2021-04-16 14:20:20
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Del Norte,2021-04-15,2021-04-14,2021-04-16 14:20:22
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,El Dorado,2021-04-15,2021-04-14,2021-04-16 14:20:25
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Fresno,2021-04-15,2021-04-14,2021-04-16 14:20:27
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Glenn,2021-04-15,2021-04-14,2021-04-16 14:20:30
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Humboldt,2021-04-15,2021-04-14,2021-04-16 14:20:32
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Imperial,2021-04-15,2021-04-14,2021-04-16 14:20:35
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Inyo,2021-04-15,2021-04-14,2021-04-16 14:20:37
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Kern,2021-04-15,2021-04-14,2021-04-16 14:20:40
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Kings,2021-04-15,2021-04-14,2021-04-16 14:20:42
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Lake,2021-04-15,2021-04-14,2021-04-16 14:20:45
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Lassen,2021-04-15,2021-04-14,2021-04-16 14:20:47
0.2%,13.0%,4.4%,28.9%,16.5%,0.3%,20.0%,12.3%,4.5%,Los Angeles,2021-04-15,2021-04-14,2021-04-16 14:20:50
0.8%,2.1%,1.6%,36.8%,7.5%,0.1%,33.9%,9.7%,7.5%,Madera,2021-04-15,2021-04-14,2021-04-16 14:20:52
0.1%,4.8%,1.1%,11.6%,12.3%,0.2%,57.1%,6.8%,5.9%,Marin,2021-04-15,2021-04-14,2021-04-16 14:20:55
1.7%,1.1%,0.4%,8.0%,3.2%,0.1%,65.2%,4.5%,15.7%,Mariposa,2021-04-15,2021-04-14,2021-04-16 14:20:57
0.8%,1.4%,0.3%,16.6%,15.9%,0.2%,50.8%,6.0%,7.9%,Mendocino,2021-04-15,2021-04-14,2021-04-16 14:21:00
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Merced,2021-04-15,2021-04-14,2021-04-16 14:21:03
2.4%,1.9%,1.1%,9.0%,5.4%,0.2%,71.8%,1.8%,6.4%,Modoc,2021-04-15,2021-04-14,2021-04-16 14:21:05
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Mono,2021-04-15,2021-04-14,2021-04-16 14:21:08
0.2%,4.2%,1.1%,44.8%,9.8%,0.5%,25.7%,5.4%,8.2%,Monterey,2021-04-15,2021-04-14,2021-04-16 14:21:10
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Napa,2021-04-15,2021-04-14,2021-04-16 14:21:13
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Nevada,2021-04-15,2021-04-14,2021-04-16 14:21:15
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Orange,2021-04-15,2021-04-14,2021-04-16 14:21:18
0.5%,6.6%,1.2%,8.5%,13.6%,0.4%,53.9%,8.0%,7.4%,Placer,2021-04-15,2021-04-14,2021-04-16 14:21:20
0.8%,0.8%,0.5%,3.2%,6.2%,0.05%,73.2%,3.5%,11.8%,Plumas,2021-04-15,2021-04-14,2021-04-16 14:21:23
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Riverside,2021-04-15,2021-04-14,2021-04-16 14:21:25
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Sacramento,2021-04-15,2021-04-14,2021-04-16 14:21:28
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Benito,2021-04-15,2021-04-14,2021-04-16 14:21:30
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Bernardino,2021-04-15,2021-04-14,2021-04-16 14:21:33
0.4%,12.6%,2.5%,23.5%,0.4%,0.6%,44.0%,8.0%,7.9%,San Diego,2021-04-15,2021-04-14,2021-04-16 14:21:35
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Francisco,2021-04-15,2021-04-14,2021-04-16 14:21:38
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Joaquin,2021-04-15,2021-04-14,2021-04-16 14:21:40
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Luis Obispo,2021-04-15,2021-04-14,2021-04-16 14:21:43
0.2%,19.8%,1.2%,10.5%,18.4%,0.6%,28.9%,11.7%,8.7%,San Mateo,2021-04-15,2021-04-14,2021-04-16 14:21:45
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Santa Barbara,2021-04-15,2021-04-14,2021-04-16 14:21:48
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Santa Clara,2021-04-15,2021-04-14,2021-04-16 14:21:50
0.2%,2.4%,0.4%,22.0%,15.2%,0.1%,42.8%,9.7%,7.1%,Santa Cruz,2021-04-15,2021-04-14,2021-04-16 14:21:53
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Shasta,2021-04-15,2021-04-14,2021-04-16 14:21:55
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Sierra,2021-04-15,2021-04-14,2021-04-16 14:21:58
1.6%,1.1%,0.6%,7.4%,8.7%,0.05%,62.2%,4.0%,14.3%,Siskiyou,2021-04-15,2021-04-14,2021-04-16 14:22:00
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Solano,2021-04-15,2021-04-14,2021-04-16 14:22:03
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Sonoma,2021-04-15,2021-04-14,2021-04-16 14:22:05
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Stanislaus,2021-04-15,2021-04-14,2021-04-16 14:22:08
0.6%,14.8%,1.1%,19.3%,14.2%,0.2%,39.3%,6.2%,4.4%,Sutter,2021-04-15,2021-04-14,2021-04-16 14:22:10
1.0%,0.9%,0.3%,13.5%,9.7%,0.2%,53.2%,8.8%,12.5%,Tehama,2021-04-15,2021-04-14,2021-04-16 14:22:13
1.7%,3.0%,0.2%,3.3%,10.1%,0.2%,73.0%,1.4%,7.1%,Trinity,2021-04-15,2021-04-13,2021-04-16 14:22:15
0.2%,2.8%,0.7%,48.9%,7.6%,0.2%,28.1%,5.5%,6.0%,Tulare,2021-04-15,2021-04-14,2021-04-16 14:22:18
0.5%,1.5%,0.3%,4.9%,1.7%,0.4%,78.2%,6.1%,6.4%,Tuolumne,2021-04-15,2021-04-14,2021-04-16 14:22:20
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Ventura,2021-04-15,2021-04-14,2021-04-16 14:22:23
