American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Marin,2021-04-14,2021-04-13,2021-04-14 18:30:57
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Mariposa,2021-04-14,2021-04-13,2021-04-14 18:30:59
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Mendocino,2021-04-14,2021-04-13,2021-04-14 18:31:02
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Merced,2021-04-14,2021-04-13,2021-04-14 18:31:05
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Modoc,2021-04-14,2021-04-13,2021-04-14 18:31:23
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Mono,2021-04-14,2021-04-13,2021-04-14 18:31:26
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Monterey,2021-04-14,2021-04-13,2021-04-14 18:31:29
0.2%,5.2%,1.1%,20.7%,8.1%,0.4%,46.9%,7.6%,9.7%,Napa,2021-04-14,2021-04-13,2021-04-14 18:31:32
0.7%,1.0%,0.2%,5.2%,17.0%,0.1%,65.4%,5.0%,5.4%,Nevada,2021-04-14,2021-04-13,2021-04-14 18:31:34
0.1%,18.8%,1.0%,14.9%,15.2%,0.3%,32.2%,9.3%,8.1%,Orange,2021-04-14,2021-04-13,2021-04-14 18:31:37
0.5%,6.6%,1.2%,8.5%,13.7%,0.4%,54.0%,8.0%,7.1%,Placer,2021-04-14,2021-04-13,2021-04-14 18:31:40
0.8%,0.8%,0.5%,3.1%,6.2%,0.05%,73.2%,3.5%,11.8%,Plumas,2021-04-14,2021-04-13,2021-04-14 18:31:43
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Riverside,2021-04-14,2021-04-13,2021-04-14 18:31:46
0.4%,14.3%,5.4%,9.7%,10.7%,1.1%,36.1%,12.3%,9.9%,Sacramento,2021-04-14,2021-04-13,2021-04-14 18:31:49
0.3%,2.7%,0.6%,34.3%,5.7%,0.3%,24.5%,10.7%,20.9%,San Benito,2021-04-14,2021-04-13,2021-04-14 18:31:52
0.2%,9.2%,4.9%,32.5%,12.6%,0.4%,24.7%,10.2%,5.3%,San Bernardino,2021-04-14,2021-04-13,2021-04-14 18:31:55
0.4%,12.5%,2.5%,23.4%,0.4%,0.6%,44.1%,8.0%,7.9%,San Diego,2021-04-14,2021-04-13,2021-04-14 18:31:57
0.2%,30.6%,3.2%,11.9%,8.8%,0.3%,30.4%,6.2%,8.4%,San Francisco,2021-04-14,2021-04-13,2021-04-14 18:32:00
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Joaquin,2021-04-14,2021-04-13,2021-04-14 18:32:03
0.2%,1.7%,0.5%,10.5%,13.1%,0.2%,39.6%,10.8%,23.3%,San Luis Obispo,2021-04-14,2021-04-13,2021-04-14 18:32:06
0.2%,19.8%,1.2%,10.5%,18.6%,0.7%,29.0%,11.7%,8.4%,San Mateo,2021-04-14,2021-04-13,2021-04-14 18:32:09
0.2%,3.3%,0.9%,28.0%,16.6%,0.2%,34.9%,10.1%,5.8%,Santa Barbara,2021-04-14,2021-04-13,2021-04-14 18:32:12
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Santa Clara,2021-04-14,2021-04-13,2021-04-14 18:32:15
0.2%,2.4%,0.4%,22.1%,15.4%,0.1%,43.0%,9.6%,6.9%,Santa Cruz,2021-04-14,2021-04-13,2021-04-14 18:32:18
0.7%,1.9%,0.6%,4.8%,22.6%,0.2%,51.3%,8.9%,9.0%,Shasta,2021-04-14,2021-04-13,2021-04-14 18:32:20
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Sierra,2021-04-14,2021-04-12,2021-04-14 18:32:23
1.6%,1.0%,0.6%,7.5%,8.8%,0.05%,62.3%,4.0%,14.2%,Siskiyou,2021-04-14,2021-04-13,2021-04-14 18:32:26
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Solano,2021-04-14,2021-04-13,2021-04-14 18:32:29
0.5%,2.9%,0.9%,15.1%,12.3%,0.3%,52.5%,8.8%,6.8%,Sonoma,2021-04-14,2021-04-13,2021-04-14 18:32:32
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Stanislaus,2021-04-14,2021-04-13,2021-04-14 18:32:35
0.6%,14.8%,1.1%,19.3%,14.2%,0.2%,39.3%,6.1%,4.3%,Sutter,2021-04-14,2021-04-13,2021-04-14 18:32:38
1.0%,0.9%,0.3%,13.5%,9.7%,0.2%,53.2%,8.8%,12.4%,Tehama,2021-04-14,2021-04-13,2021-04-14 18:32:40
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Trinity,2021-04-14,2021-04-13,2021-04-14 18:32:43
0.2%,2.8%,0.7%,48.9%,7.6%,0.2%,28.2%,5.5%,5.9%,Tulare,2021-04-14,2021-04-13,2021-04-14 18:32:46
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Tuolumne,2021-04-14,2021-04-13,2021-04-14 18:32:49
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Ventura,2021-04-14,2021-04-13,2021-04-14 18:32:52
0.4%,8.1%,1.4%,15.8%,9.0%,0.4%,34.8%,10.9%,19.2%,Yolo,2021-04-14,2021-04-13,2021-04-14 18:32:55
1.1%,5.5%,2.3%,19.5%,10.6%,0.4%,50.8%,4.6%,5.1%,Yuba,2021-04-14,2021-04-13,2021-04-14 18:32:57
