American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Alameda,2021-03-29,2021-03-28,2021-03-29 16:36:32
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Alpine,2021-03-29,2021-03-25,2021-03-29 16:36:35
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Amador,2021-03-29,2021-03-28,2021-03-29 16:36:37
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Butte,2021-03-29,2021-03-28,2021-03-29 16:36:40
0.4%,1.1%,0.4%,4.8%,1.4%,0.2%,54.4%,8.6%,28.7%,Calaveras,2021-03-29,2021-03-28,2021-03-29 16:36:43
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Colusa,2021-03-29,2021-03-28,2021-03-29 16:36:45
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Contra Costa,2021-03-29,2021-03-28,2021-03-29 16:36:47
6.6%,1.7%,0.5%,5.2%,7.6%,0.1%,60.7%,3.0%,14.6%,Del Norte,2021-03-29,2021-03-28,2021-03-29 16:36:50
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,El Dorado,2021-03-29,2021-03-28,2021-03-29 16:36:52
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Fresno,2021-03-29,2021-03-28,2021-03-29 16:36:55
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Glenn,2021-03-29,2021-03-28,2021-03-29 16:36:57
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Humboldt,2021-03-29,2021-03-28,2021-03-29 16:37:00
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Imperial,2021-03-29,2021-03-28,2021-03-29 16:37:02
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Inyo,2021-03-29,2021-03-28,2021-03-29 16:37:05
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Kern,2021-03-29,2021-03-28,2021-03-29 16:37:08
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Kings,2021-03-29,2021-03-28,2021-03-29 16:37:10
1.7%,1.1%,1.2%,16.1%,14.5%,0.1%,55.4%,3.5%,6.4%,Lake,2021-03-29,2021-03-28,2021-03-29 16:37:13
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Lassen,2021-03-29,2021-03-28,2021-03-29 16:37:16
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Los Angeles,2021-03-29,2021-03-28,2021-03-29 16:37:18
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Madera,2021-03-29,2021-03-28,2021-03-29 16:37:20
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Marin,2021-03-29,2021-03-28,2021-03-29 16:37:23
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Mariposa,2021-03-29,2021-03-27,2021-03-29 16:37:25
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Mendocino,2021-03-29,2021-03-28,2021-03-29 16:37:28
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Merced,2021-03-29,2021-03-28,2021-03-29 16:37:32
2.2%,1.5%,1.1%,7.5%,4.6%,0.1%,71.0%,1.9%,10.0%,Modoc,2021-03-29,2021-03-26,2021-03-29 16:37:34
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Mono,2021-03-29,2021-03-27,2021-03-29 16:37:36
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Monterey,2021-03-29,2021-03-28,2021-03-29 16:37:39
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Napa,2021-03-29,2021-03-28,2021-03-29 16:37:41
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Nevada,2021-03-29,2021-03-28,2021-03-29 16:37:44
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Orange,2021-03-29,2021-03-28,2021-03-29 16:37:46
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Placer,2021-03-29,2021-03-28,2021-03-29 16:37:50
