American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,San Benito,2021-03-29,2021-03-28,2021-03-30 02:42:02
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,San Bernardino,2021-03-29,2021-03-28,2021-03-30 02:42:04
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,San Diego,2021-03-29,2021-03-28,2021-03-30 02:42:07
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,San Francisco,2021-03-29,2021-03-28,2021-03-30 02:42:10
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,San Joaquin,2021-03-29,2021-03-28,2021-03-30 02:42:12
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,San Luis Obispo,2021-03-29,2021-03-28,2021-03-30 02:42:15
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,San Mateo,2021-03-29,2021-03-28,2021-03-30 02:42:18
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Santa Barbara,2021-03-29,2021-03-28,2021-03-30 02:42:20
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Santa Clara,2021-03-29,2021-03-28,2021-03-30 02:42:23
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Santa Cruz,2021-03-29,2021-03-28,2021-03-30 02:42:26
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Shasta,2021-03-29,2021-03-28,2021-03-30 02:42:28
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Sierra,2021-03-29,2021-03-27,2021-03-30 02:42:31
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Siskiyou,2021-03-29,2021-03-28,2021-03-30 02:42:34
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Solano,2021-03-29,2021-03-28,2021-03-30 02:42:36
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Sonoma,2021-03-29,2021-03-28,2021-03-30 02:42:39
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Stanislaus,2021-03-29,2021-03-28,2021-03-30 02:42:42
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Sutter,2021-03-29,2021-03-28,2021-03-30 02:42:45
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Tehama,2021-03-29,2021-03-28,2021-03-30 02:42:47
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Trinity,2021-03-29,2021-03-28,2021-03-30 02:42:50
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Tulare,2021-03-29,2021-03-28,2021-03-30 02:42:52
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Tuolumne,2021-03-29,2021-03-28,2021-03-30 02:42:55
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Ventura,2021-03-29,2021-03-28,2021-03-30 02:42:58
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Yolo,2021-03-29,2021-03-28,2021-03-30 02:43:00
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Yuba,2021-03-29,2021-03-28,2021-03-30 02:43:03
