American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Alameda,2021-04-05,2021-04-04,2021-04-05 22:23:48
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Alpine,2021-04-05,2021-04-01,2021-04-05 22:23:51
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Amador,2021-04-05,2021-04-04,2021-04-05 22:23:53
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Butte,2021-04-05,2021-04-04,2021-04-05 22:23:56
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Calaveras,2021-04-05,2021-04-04,2021-04-05 22:23:58
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Colusa,2021-04-05,2021-04-03,2021-04-05 22:24:01
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Contra Costa,2021-04-05,2021-04-04,2021-04-05 22:24:04
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Del Norte,2021-04-05,2021-04-03,2021-04-05 22:24:06
0.2%,2.8%,0.5%,5.6%,11.6%,0.3%,48.3%,7.8%,23.0%,El Dorado,2021-04-05,2021-04-04,2021-04-05 22:24:09
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Fresno,2021-04-05,2021-04-04,2021-04-05 22:24:11
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Glenn,2021-04-05,2021-04-03,2021-04-05 22:24:14
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Humboldt,2021-04-05,2021-04-04,2021-04-05 22:24:17
0.1%,0.6%,0.4%,62.6%,1.8%,0.1%,9.4%,8.0%,17.0%,Imperial,2021-04-05,2021-04-04,2021-04-05 22:24:19
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Inyo,2021-04-05,2021-04-03,2021-04-05 22:24:22
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Kern,2021-04-05,2021-04-04,2021-04-05 22:24:25
0.7%,2.6%,2.1%,41.0%,5.8%,0.2%,26.5%,6.2%,14.8%,Kings,2021-04-05,2021-04-04,2021-04-05 22:24:27
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Lake,2021-04-05,2021-04-03,2021-04-05 22:24:30
1.2%,1.4%,0.7%,7.0%,7.1%,0.3%,59.6%,3.6%,19.2%,Lassen,2021-04-05,2021-04-03,2021-04-05 22:24:33
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Los Angeles,2021-04-05,2021-04-04,2021-04-05 22:24:35
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Madera,2021-04-05,2021-04-04,2021-04-05 22:24:38
0.1%,3.8%,0.9%,9.8%,10.2%,0.2%,47.6%,6.3%,21.0%,Marin,2021-04-05,2021-04-04,2021-04-05 22:24:40
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Mariposa,2021-04-05,2021-04-03,2021-04-05 22:24:43
0.8%,1.3%,0.3%,15.7%,13.6%,0.2%,49.7%,7.0%,11.4%,Mendocino,2021-04-05,2021-04-04,2021-04-05 22:24:46
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Merced,2021-04-05,2021-04-04,2021-04-05 22:24:49
2.3%,1.7%,1.0%,7.8%,4.5%,0.1%,69.6%,2.0%,10.9%,Modoc,2021-04-05,2021-04-01,2021-04-05 22:24:51
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Mono,2021-04-05,2021-04-03,2021-04-05 22:24:54
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Monterey,2021-04-05,2021-04-04,2021-04-05 22:24:57
0.2%,4.0%,0.9%,18.1%,6.3%,0.4%,38.9%,6.2%,25.1%,Napa,2021-04-05,2021-04-04,2021-04-05 22:24:59
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Nevada,2021-04-05,2021-04-04,2021-04-05 22:25:02
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Orange,2021-04-05,2021-04-04,2021-04-05 22:25:05
0.4%,5.2%,0.9%,8.6%,11.4%,0.4%,44.8%,7.9%,20.4%,Placer,2021-04-05,2021-04-04,2021-04-05 22:25:07
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Plumas,2021-04-05,2021-04-04,2021-04-05 22:25:10
0.3%,5.7%,3.7%,24.5%,11.8%,0.3%,31.2%,12.9%,9.5%,Riverside,2021-04-05,2021-04-04,2021-04-05 22:25:13
0.4%,10.4%,3.9%,8.2%,8.1%,0.8%,28.3%,10.5%,29.4%,Sacramento,2021-04-05,2021-04-04,2021-04-05 22:25:15
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Benito,2021-04-05,2021-04-04,2021-04-05 22:25:18
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Bernardino,2021-04-05,2021-04-04,2021-04-05 22:25:21
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Diego,2021-04-05,2021-04-04,2021-04-05 22:25:24
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Francisco,2021-04-05,2021-04-04,2021-04-05 22:25:27
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Joaquin,2021-04-05,2021-04-04,2021-04-05 22:25:29
0.2%,1.3%,0.4%,7.6%,10.5%,0.2%,31.6%,14.2%,34.0%,San Luis Obispo,2021-04-05,2021-04-04,2021-04-05 22:25:32
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Mateo,2021-04-05,2021-04-04,2021-04-05 22:25:35
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Santa Barbara,2021-04-05,2021-04-04,2021-04-05 22:25:37
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Santa Clara,2021-04-05,2021-04-04,2021-04-05 22:25:40
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Santa Cruz,2021-04-05,2021-04-04,2021-04-05 22:25:43
