Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
56.2%,43.4%,0.4%,Alameda,2021-03-24,2021-03-23,2021-03-24 18:42:06
46.8%,52.7%,0.5%,Alpine,2021-03-24,2021-03-22,2021-03-24 18:42:09
56.2%,43.4%,0.4%,Amador,2021-03-24,2021-03-23,2021-03-24 18:42:12
56.2%,43.4%,0.4%,Butte,2021-03-24,2021-03-23,2021-03-24 18:42:15
55.0%,44.2%,0.8%,Calaveras,2021-03-24,2021-03-23,2021-03-24 18:42:19
51.9%,46.2%,1.9%,Colusa,2021-03-24,2021-03-23,2021-03-24 18:42:23
56.2%,43.4%,0.4%,Contra Costa,2021-03-24,2021-03-23,2021-03-24 18:42:26
53.9%,46.0%,0.1%,Del Norte,2021-03-24,2021-03-23,2021-03-24 18:42:29
55.7%,44.2%,0.1%,El Dorado,2021-03-24,2021-03-23,2021-03-24 18:42:32
56.0%,43.9%,0.1%,Fresno,2021-03-24,2021-03-23,2021-03-24 18:42:41
56.2%,43.4%,0.4%,Glenn,2021-03-24,2021-03-23,2021-03-24 18:42:45
56.2%,43.4%,0.4%,Humboldt,2021-03-24,2021-03-23,2021-03-24 18:42:48
54.7%,45.3%,0.0%,Imperial,2021-03-24,2021-03-23,2021-03-24 18:42:51
53.5%,46.4%,0.1%,Inyo,2021-03-24,2021-03-23,2021-03-24 18:42:55
55.6%,43.8%,0.6%,Kern,2021-03-24,2021-03-23,2021-03-24 18:42:58
55.2%,44.4%,0.4%,Kings,2021-03-24,2021-03-23,2021-03-24 18:43:02
54.4%,45.5%,0.1%,Lake,2021-03-24,2021-03-23,2021-03-24 18:43:05
52.7%,47.1%,0.2%,Lassen,2021-03-24,2021-03-23,2021-03-24 18:43:08
56.2%,43.4%,0.4%,Los Angeles,2021-03-24,2021-03-23,2021-03-24 18:43:12
56.2%,43.4%,0.4%,Madera,2021-03-24,2021-03-23,2021-03-24 18:43:15
56.8%,43.1%,0.1%,Marin,2021-03-24,2021-03-23,2021-03-24 18:43:18
53.6%,45.9%,0.4%,Mariposa,2021-03-24,2021-03-23,2021-03-24 18:43:21
54.1%,45.1%,0.8%,Mendocino,2021-03-24,2021-03-23,2021-03-24 18:43:24
55.3%,44.2%,0.4%,Merced,2021-03-24,2021-03-23,2021-03-24 18:43:27
56.2%,43.4%,0.4%,Modoc,2021-03-24,2021-03-23,2021-03-24 18:43:30
47.4%,52.5%,0.0%,Mono,2021-03-24,2021-03-23,2021-03-24 18:43:34
54.8%,42.0%,3.2%,Monterey,2021-03-24,2021-03-23,2021-03-24 18:43:37
53.4%,46.5%,0.1%,Napa,2021-03-24,2021-03-23,2021-03-24 18:43:40
56.7%,43.2%,0.1%,Nevada,2021-03-24,2021-03-23,2021-03-24 18:43:43
56.0%,42.9%,1.0%,Orange,2021-03-24,2021-03-23,2021-03-24 18:43:47
57.4%,42.6%,0.1%,Placer,2021-03-24,2021-03-23,2021-03-24 18:43:50
54.3%,45.6%,0.0%,Plumas,2021-03-24,2021-03-23,2021-03-24 18:43:53
55.7%,44.2%,0.1%,Riverside,2021-03-24,2021-03-23,2021-03-24 18:43:57
57.5%,42.3%,0.2%,Sacramento,2021-03-24,2021-03-23,2021-03-24 18:44:00
56.2%,43.4%,0.4%,San Benito,2021-03-24,2021-03-23,2021-03-24 18:44:03
57.4%,42.5%,0.1%,San Bernardino,2021-03-24,2021-03-23,2021-03-24 18:44:07
57.4%,41.9%,0.8%,San Diego,2021-03-24,2021-03-23,2021-03-24 18:44:10
56.2%,43.4%,0.4%,San Francisco,2021-03-24,2021-03-23,2021-03-24 18:44:13
56.8%,42.5%,0.8%,San Joaquin,2021-03-24,2021-03-23,2021-03-24 18:44:17
56.6%,43.3%,0.1%,San Luis Obispo,2021-03-24,2021-03-23,2021-03-24 18:44:20
57.0%,42.9%,0.1%,San Mateo,2021-03-24,2021-03-23,2021-03-24 18:44:23
56.6%,43.3%,0.1%,Santa Barbara,2021-03-24,2021-03-23,2021-03-24 18:44:27
57.2%,42.7%,0.1%,Santa Clara,2021-03-24,2021-03-23,2021-03-24 18:44:30
57.1%,42.5%,0.4%,Santa Cruz,2021-03-24,2021-03-23,2021-03-24 18:44:33
57.5%,42.4%,0.1%,Shasta,2021-03-24,2021-03-23,2021-03-24 18:44:37
52.1%,47.7%,0.2%,Sierra,2021-03-24,2021-03-23,2021-03-24 18:44:40
55.5%,44.5%,0.0%,Siskiyou,2021-03-24,2021-03-23,2021-03-24 18:44:43
57.4%,42.4%,0.2%,Solano,2021-03-24,2021-03-23,2021-03-24 18:44:47
56.9%,43.1%,0.1%,Sonoma,2021-03-24,2021-03-23,2021-03-24 18:44:50
56.4%,43.2%,0.4%,Stanislaus,2021-03-24,2021-03-23,2021-03-24 18:44:53
56.0%,43.6%,0.5%,Sutter,2021-03-24,2021-03-23,2021-03-24 18:44:57
56.0%,43.9%,0.0%,Tehama,2021-03-24,2021-03-23,2021-03-24 18:45:01
50.6%,49.3%,0.2%,Trinity,2021-03-24,2021-03-23,2021-03-24 18:45:04
55.1%,44.8%,0.1%,Tulare,2021-03-24,2021-03-23,2021-03-24 18:45:07
56.2%,43.4%,0.4%,Tuolumne,2021-03-24,2021-03-23,2021-03-24 18:45:11
56.2%,43.7%,0.0%,Ventura,2021-03-24,2021-03-23,2021-03-24 18:45:14
55.3%,40.7%,3.9%,Yolo,2021-03-24,2021-03-23,2021-03-24 18:45:17
57.6%,42.2%,0.3%,Yuba,2021-03-24,2021-03-23,2021-03-24 18:45:20
