American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Alameda,2021-04-07,2021-04-06,2021-04-08 12:29:41
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Alpine,2021-04-07,2021-04-06,2021-04-08 12:29:44
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Amador,2021-04-07,2021-04-06,2021-04-08 12:29:46
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Butte,2021-04-07,2021-04-06,2021-04-08 12:29:49
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Calaveras,2021-04-07,2021-04-06,2021-04-08 12:29:51
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Colusa,2021-04-07,2021-04-06,2021-04-08 12:29:54
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Contra Costa,2021-04-07,2021-04-06,2021-04-08 12:29:56
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Del Norte,2021-04-07,2021-04-06,2021-04-08 12:29:59
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,El Dorado,2021-04-07,2021-04-06,2021-04-08 12:30:01
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Fresno,2021-04-07,2021-04-06,2021-04-08 12:30:04
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Glenn,2021-04-07,2021-04-06,2021-04-08 12:30:06
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Humboldt,2021-04-07,2021-04-06,2021-04-08 12:30:09
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Imperial,2021-04-07,2021-04-06,2021-04-08 12:30:12
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Inyo,2021-04-07,2021-04-06,2021-04-08 12:30:14
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Kern,2021-04-07,2021-04-06,2021-04-08 12:30:17
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Kings,2021-04-07,2021-04-06,2021-04-08 12:30:19
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Lake,2021-04-07,2021-04-06,2021-04-08 12:30:22
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Lassen,2021-04-07,2021-04-06,2021-04-08 12:30:24
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Los Angeles,2021-04-07,2021-04-06,2021-04-08 12:30:27
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Madera,2021-04-07,2021-04-06,2021-04-08 12:30:29
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Marin,2021-04-07,2021-04-06,2021-04-08 12:30:32
