American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Alameda,2021-03-24,2021-03-23,2021-03-25 01:17:45
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Alpine,2021-03-24,2021-03-23,2021-03-25 01:17:49
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Amador,2021-03-24,2021-03-23,2021-03-25 01:17:51
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Butte,2021-03-24,2021-03-23,2021-03-25 01:17:55
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Calaveras,2021-03-24,2021-03-23,2021-03-25 01:17:59
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Colusa,2021-03-24,2021-03-23,2021-03-25 01:18:04
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Contra Costa,2021-03-24,2021-03-23,2021-03-25 01:18:07
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Del Norte,2021-03-24,2021-03-23,2021-03-25 01:18:12
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,El Dorado,2021-03-24,2021-03-23,2021-03-25 01:18:14
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Fresno,2021-03-24,2021-03-23,2021-03-25 01:18:19
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Glenn,2021-03-24,2021-03-23,2021-03-25 01:18:23
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Humboldt,2021-03-24,2021-03-23,2021-03-25 01:18:27
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Imperial,2021-03-24,2021-03-23,2021-03-25 01:18:30
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Inyo,2021-03-24,2021-03-23,2021-03-25 01:18:35
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Kern,2021-03-24,2021-03-23,2021-03-25 01:18:39
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Kings,2021-03-24,2021-03-23,2021-03-25 01:18:42
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Lake,2021-03-24,2021-03-23,2021-03-25 01:18:46
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Lassen,2021-03-24,2021-03-23,2021-03-25 01:18:50
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Los Angeles,2021-03-24,2021-03-23,2021-03-25 01:18:52
0.9%,1.8%,1.5%,32.7%,6.6%,0.1%,34.5%,8.2%,13.7%,Madera,2021-03-24,2021-03-23,2021-03-25 01:18:58
0.1%,4.0%,1.0%,9.0%,11.6%,0.2%,50.3%,6.4%,17.6%,Marin,2021-03-24,2021-03-23,2021-03-25 01:19:01
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Mariposa,2021-03-24,2021-03-23,2021-03-25 01:19:05
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Mendocino,2021-03-24,2021-03-23,2021-03-25 01:19:09
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Merced,2021-03-24,2021-03-23,2021-03-25 01:19:13
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Modoc,2021-03-24,2021-03-23,2021-03-25 01:19:16
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Mono,2021-03-24,2021-03-23,2021-03-25 01:19:20
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Monterey,2021-03-24,2021-03-23,2021-03-25 01:19:24
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Napa,2021-03-24,2021-03-23,2021-03-25 01:19:28
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Nevada,2021-03-24,2021-03-23,2021-03-25 01:19:31
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Orange,2021-03-24,2021-03-23,2021-03-25 01:19:35
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Placer,2021-03-24,2021-03-23,2021-03-25 01:19:38
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Plumas,2021-03-24,2021-03-23,2021-03-25 01:19:42
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Riverside,2021-03-24,2021-03-23,2021-03-25 01:19:46
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Sacramento,2021-03-24,2021-03-23,2021-03-25 01:19:50
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,San Benito,2021-03-24,2021-03-23,2021-03-25 01:19:53
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,San Bernardino,2021-03-24,2021-03-23,2021-03-25 01:19:57
0.4%,11.6%,2.4%,19.8%,0.5%,0.6%,46.4%,9.5%,8.8%,San Diego,2021-03-24,2021-03-23,2021-03-25 01:20:01
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,San Francisco,2021-03-24,2021-03-23,2021-03-25 01:20:05
