0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.4%,47.0%,25.2%,27.4%,San Francisco,2021-04-08,2021-04-07,2021-04-09 08:27:53
0.6%,37.8%,27.6%,34.0%,San Joaquin,2021-04-08,2021-04-07,2021-04-09 08:27:56
0.4%,30.2%,23.7%,45.7%,San Luis Obispo,2021-04-08,2021-04-07,2021-04-09 08:27:58
0.6%,39.8%,26.8%,32.8%,San Mateo,2021-04-08,2021-04-07,2021-04-09 08:28:01
0.4%,37.9%,25.4%,36.3%,Santa Barbara,2021-04-08,2021-04-07,2021-04-09 08:28:04
0.8%,40.3%,28.2%,30.8%,Santa Clara,2021-04-08,2021-04-07,2021-04-09 08:28:06
0.6%,37.1%,26.5%,35.9%,Santa Cruz,2021-04-08,2021-04-07,2021-04-09 08:28:09
0.4%,24.1%,24.9%,50.7%,Shasta,2021-04-08,2021-04-07,2021-04-09 08:28:11
0.000%,23.6%,28.9%,47.5%,Sierra,2021-04-08,2021-04-07,2021-04-09 08:28:14
0.5%,22.6%,24.6%,52.3%,Siskiyou,2021-04-08,2021-04-07,2021-04-09 08:28:16
0.4%,35.4%,28.2%,36.0%,Solano,2021-04-08,2021-04-07,2021-04-09 08:28:19
0.6%,34.4%,26.5%,38.6%,Sonoma,2021-04-08,2021-04-07,2021-04-09 08:28:21
1.0%,37.7%,27.1%,34.2%,Stanislaus,2021-04-08,2021-04-07,2021-04-09 08:28:24
0.2%,34.3%,27.4%,38.0%,Sutter,2021-04-08,2021-04-07,2021-04-09 08:28:27
0.4%,25.0%,27.4%,47.2%,Tehama,2021-04-08,2021-04-07,2021-04-09 08:28:30
0.1%,20.4%,24.7%,54.8%,Trinity,2021-04-08,2021-04-07,2021-04-09 08:28:32
0.8%,42.9%,26.9%,29.4%,Tulare,2021-04-08,2021-04-07,2021-04-09 08:28:35
0.4%,20.7%,26.1%,52.7%,Tuolumne,2021-04-08,2021-04-07,2021-04-09 08:28:37
0.7%,36.3%,28.0%,35.0%,Ventura,2021-04-08,2021-04-07,2021-04-09 08:28:40
0.7%,45.6%,24.4%,29.3%,Yolo,2021-04-08,2021-04-07,2021-04-09 08:28:43
0.2%,32.4%,28.1%,39.3%,Yuba,2021-04-08,2021-04-07,2021-04-09 08:28:45
