American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Alameda,2021-03-24,2021-03-23,2021-03-24 18:42:05
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Alpine,2021-03-24,2021-03-23,2021-03-24 18:42:09
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Amador,2021-03-24,2021-03-23,2021-03-24 18:42:12
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Butte,2021-03-24,2021-03-23,2021-03-24 18:42:15
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Calaveras,2021-03-24,2021-03-23,2021-03-24 18:42:19
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Colusa,2021-03-24,2021-03-23,2021-03-24 18:42:22
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Contra Costa,2021-03-24,2021-03-23,2021-03-24 18:42:26
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Del Norte,2021-03-24,2021-03-23,2021-03-24 18:42:29
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,El Dorado,2021-03-24,2021-03-23,2021-03-24 18:42:32
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Fresno,2021-03-24,2021-03-23,2021-03-24 18:42:41
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Glenn,2021-03-24,2021-03-23,2021-03-24 18:42:44
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Humboldt,2021-03-24,2021-03-23,2021-03-24 18:42:47
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Imperial,2021-03-24,2021-03-23,2021-03-24 18:42:51
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Inyo,2021-03-24,2021-03-23,2021-03-24 18:42:55
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Kern,2021-03-24,2021-03-23,2021-03-24 18:42:58
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Kings,2021-03-24,2021-03-23,2021-03-24 18:43:02
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Lake,2021-03-24,2021-03-23,2021-03-24 18:43:05
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Lassen,2021-03-24,2021-03-23,2021-03-24 18:43:08
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Los Angeles,2021-03-24,2021-03-23,2021-03-24 18:43:11
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Madera,2021-03-24,2021-03-23,2021-03-24 18:43:15
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Marin,2021-03-24,2021-03-23,2021-03-24 18:43:18
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Mariposa,2021-03-24,2021-03-23,2021-03-24 18:43:21
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Mendocino,2021-03-24,2021-03-23,2021-03-24 18:43:23
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Merced,2021-03-24,2021-03-23,2021-03-24 18:43:27
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Modoc,2021-03-24,2021-03-23,2021-03-24 18:43:30
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Mono,2021-03-24,2021-03-23,2021-03-24 18:43:33
