Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
55.2%,44.5%,0.3%,Alameda,2021-04-09,2021-04-08,2021-04-09 22:23:19
46.9%,52.8%,0.3%,Alpine,2021-04-09,2021-04-08,2021-04-09 22:23:21
55.4%,44.5%,0.2%,Amador,2021-04-09,2021-04-08,2021-04-09 22:23:24
55.5%,44.4%,0.1%,Butte,2021-04-09,2021-04-08,2021-04-09 22:23:26
54.1%,45.2%,0.7%,Calaveras,2021-04-09,2021-04-08,2021-04-09 22:23:28
50.4%,49.0%,0.6%,Colusa,2021-04-09,2021-04-08,2021-04-09 22:23:31
55.3%,44.6%,0.1%,Contra Costa,2021-04-09,2021-04-08,2021-04-09 22:23:33
54.7%,44.9%,0.4%,Del Norte,2021-04-09,2021-04-08,2021-04-09 22:23:36
54.8%,45.1%,0.1%,El Dorado,2021-04-09,2021-04-08,2021-04-09 22:23:38
55.0%,44.9%,0.1%,Fresno,2021-04-09,2021-04-08,2021-04-09 22:23:41
54.3%,45.6%,0.05%,Glenn,2021-04-09,2021-04-08,2021-04-09 22:23:43
54.7%,44.9%,0.4%,Humboldt,2021-04-09,2021-04-08,2021-04-09 22:23:46
53.0%,46.9%,0.04%,Imperial,2021-04-09,2021-04-08,2021-04-09 22:23:48
52.1%,47.8%,0.1%,Inyo,2021-04-09,2021-04-08,2021-04-09 22:23:51
54.4%,45.0%,0.6%,Kern,2021-04-09,2021-04-08,2021-04-09 22:23:54
54.1%,45.5%,0.4%,Kings,2021-04-09,2021-04-08,2021-04-09 22:23:56
53.8%,46.1%,0.1%,Lake,2021-04-09,2021-04-08,2021-04-09 22:23:58
52.2%,47.6%,0.2%,Lassen,2021-04-09,2021-04-08,2021-04-09 22:24:01
54.8%,45.0%,0.2%,Los Angeles,2021-04-09,2021-04-08,2021-04-09 22:24:03
54.4%,45.5%,0.1%,Madera,2021-04-09,2021-04-08,2021-04-09 22:24:06
55.3%,44.6%,0.1%,Marin,2021-04-09,2021-04-08,2021-04-09 22:24:08
53.6%,46.1%,0.3%,Mariposa,2021-04-09,2021-04-08,2021-04-09 22:24:11
53.6%,46.0%,0.4%,Mendocino,2021-04-09,2021-04-08,2021-04-09 22:24:13
54.7%,44.9%,0.4%,Merced,2021-04-09,2021-04-08,2021-04-09 22:24:16
52.7%,47.3%,0.000%,Modoc,2021-04-09,2021-04-08,2021-04-09 22:24:18
47.8%,52.2%,0.01%,Mono,2021-04-09,2021-04-08,2021-04-09 22:24:21
53.4%,45.0%,1.6%,Monterey,2021-04-09,2021-04-08,2021-04-09 22:24:23
53.1%,46.9%,0.1%,Napa,2021-04-09,2021-04-08,2021-04-09 22:24:25
55.4%,44.5%,0.1%,Nevada,2021-04-09,2021-04-08,2021-04-09 22:24:28
54.4%,44.4%,1.2%,Orange,2021-04-09,2021-04-08,2021-04-09 22:24:30
56.3%,43.7%,0.1%,Placer,2021-04-09,2021-04-08,2021-04-09 22:24:33
53.9%,46.1%,0.1%,Plumas,2021-04-09,2021-04-08,2021-04-09 22:24:35
54.5%,45.4%,0.1%,Riverside,2021-04-09,2021-04-08,2021-04-09 22:24:38
54.7%,44.9%,0.4%,Sacramento,2021-04-09,2021-04-08,2021-04-09 22:24:40
54.9%,44.8%,0.2%,San Benito,2021-04-09,2021-04-08,2021-04-09 22:24:43
55.8%,44.0%,0.2%,San Bernardino,2021-04-09,2021-04-08,2021-04-09 22:24:45
56.0%,43.2%,0.8%,San Diego,2021-04-09,2021-04-08,2021-04-09 22:24:48
51.7%,48.0%,0.3%,San Francisco,2021-04-09,2021-04-08,2021-04-09 22:24:50
55.5%,43.6%,0.9%,San Joaquin,2021-04-09,2021-04-08,2021-04-09 22:24:53
55.5%,44.3%,0.2%,San Luis Obispo,2021-04-09,2021-04-08,2021-04-09 22:24:55
55.2%,44.7%,0.1%,San Mateo,2021-04-09,2021-04-08,2021-04-09 22:24:58
54.8%,45.1%,0.1%,Santa Barbara,2021-04-09,2021-04-08,2021-04-09 22:25:00
54.6%,45.3%,0.1%,Santa Clara,2021-04-09,2021-04-08,2021-04-09 22:25:02
55.4%,44.2%,0.4%,Santa Cruz,2021-04-09,2021-04-08,2021-04-09 22:25:05
54.7%,44.9%,0.4%,Shasta,2021-04-09,2021-04-08,2021-04-09 22:25:07
52.3%,47.6%,0.1%,Sierra,2021-04-09,2021-04-08,2021-04-09 22:25:10
54.4%,45.6%,0.1%,Siskiyou,2021-04-09,2021-04-08,2021-04-09 22:25:12
56.0%,43.5%,0.5%,Solano,2021-04-09,2021-04-08,2021-04-09 22:25:15
54.7%,44.9%,0.4%,Sonoma,2021-04-09,2021-04-08,2021-04-09 22:25:17
55.5%,44.0%,0.5%,Stanislaus,2021-04-09,2021-04-08,2021-04-09 22:25:20
55.1%,44.8%,0.2%,Sutter,2021-04-09,2021-04-08,2021-04-09 22:25:23
54.7%,44.9%,0.4%,Tehama,2021-04-09,2021-04-08,2021-04-09 22:25:25
50.2%,49.7%,0.1%,Trinity,2021-04-09,2021-04-08,2021-04-09 22:25:27
54.3%,45.6%,0.1%,Tulare,2021-04-09,2021-04-08,2021-04-09 22:25:30
54.4%,45.4%,0.1%,Tuolumne,2021-04-09,2021-04-08,2021-04-09 22:25:32
54.9%,45.1%,0.05%,Ventura,2021-04-09,2021-04-08,2021-04-09 22:25:35
55.3%,43.0%,1.8%,Yolo,2021-04-09,2021-04-08,2021-04-09 22:25:37
56.2%,43.7%,0.2%,Yuba,2021-04-09,2021-04-08,2021-04-09 22:25:40
