American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Alameda,2021-04-01,2021-03-31,2021-04-02 06:25:43
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Alpine,2021-04-01,2021-03-31,2021-04-02 06:25:46
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Amador,2021-04-01,2021-03-31,2021-04-02 06:25:48
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Butte,2021-04-01,2021-03-31,2021-04-02 06:25:51
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Calaveras,2021-04-01,2021-03-31,2021-04-02 06:25:53
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Colusa,2021-04-01,2021-03-31,2021-04-02 06:25:56
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Contra Costa,2021-04-01,2021-03-31,2021-04-02 06:25:59
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Del Norte,2021-04-01,2021-03-31,2021-04-02 06:26:01
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,El Dorado,2021-04-01,2021-03-31,2021-04-02 06:26:04
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Fresno,2021-04-01,2021-03-31,2021-04-02 06:26:06
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Glenn,2021-04-01,2021-03-31,2021-04-02 06:26:09
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Humboldt,2021-04-01,2021-03-31,2021-04-02 06:26:12
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Imperial,2021-04-01,2021-03-31,2021-04-02 06:26:14
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Inyo,2021-04-01,2021-03-31,2021-04-02 06:26:17
