American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Alameda,2021-04-04,2021-04-03,2021-04-05 08:24:28
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Alpine,2021-04-04,2021-04-01,2021-04-05 08:24:30
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Amador,2021-04-04,2021-04-03,2021-04-05 08:24:33
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Butte,2021-04-04,2021-04-03,2021-04-05 08:24:36
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Calaveras,2021-04-04,2021-04-03,2021-04-05 08:24:39
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Colusa,2021-04-04,2021-04-03,2021-04-05 08:24:41
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Contra Costa,2021-04-04,2021-04-03,2021-04-05 08:24:44
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Del Norte,2021-04-04,2021-04-03,2021-04-05 08:24:47
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,El Dorado,2021-04-04,2021-04-03,2021-04-05 08:24:49
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Fresno,2021-04-04,2021-04-03,2021-04-05 08:24:52
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Glenn,2021-04-04,2021-04-03,2021-04-05 08:24:55
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Humboldt,2021-04-04,2021-04-03,2021-04-05 08:24:57
0.1%,0.6%,0.4%,62.6%,1.8%,0.1%,9.4%,8.0%,16.9%,Imperial,2021-04-04,2021-04-03,2021-04-05 08:25:00
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Inyo,2021-04-04,2021-04-03,2021-04-05 08:25:02
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Kern,2021-04-04,2021-04-03,2021-04-05 08:25:05
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Kings,2021-04-04,2021-04-03,2021-04-05 08:25:08
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Lake,2021-04-04,2021-04-03,2021-04-05 08:25:10
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Lassen,2021-04-04,2021-04-03,2021-04-05 08:25:13
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Los Angeles,2021-04-04,2021-04-03,2021-04-05 08:25:16
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Madera,2021-04-04,2021-04-03,2021-04-05 08:25:18
0.1%,3.8%,0.9%,9.9%,10.3%,0.2%,47.6%,6.3%,20.9%,Marin,2021-04-04,2021-04-03,2021-04-05 08:25:21
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Mariposa,2021-04-04,2021-04-02,2021-04-05 08:25:23
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Mendocino,2021-04-04,2021-04-03,2021-04-05 08:25:26
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Merced,2021-04-04,2021-04-03,2021-04-05 08:25:29
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Modoc,2021-04-04,2021-04-01,2021-04-05 08:25:31
0.4%,1.3%,0.3%,21.4%,9.9%,0.2%,57.1%,1.9%,7.6%,Mono,2021-04-04,2021-04-03,2021-04-05 08:25:34
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Monterey,2021-04-04,2021-04-03,2021-04-05 08:25:37
