Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
55.3%,44.3%,0.3%,Alameda,2021-04-08,2021-04-07,2021-04-09 06:26:11
47.2%,52.5%,0.3%,Alpine,2021-04-08,2021-04-06,2021-04-09 06:26:14
55.4%,44.4%,0.2%,Amador,2021-04-08,2021-04-07,2021-04-09 06:26:16
55.5%,44.3%,0.1%,Butte,2021-04-08,2021-04-07,2021-04-09 06:26:19
54.2%,45.1%,0.7%,Calaveras,2021-04-08,2021-04-07,2021-04-09 06:26:21
50.4%,48.9%,0.6%,Colusa,2021-04-08,2021-04-07,2021-04-09 06:26:24
55.5%,44.4%,0.1%,Contra Costa,2021-04-08,2021-04-07,2021-04-09 06:26:27
53.9%,46.0%,0.1%,Del Norte,2021-04-08,2021-04-07,2021-04-09 06:26:29
54.9%,45.0%,0.1%,El Dorado,2021-04-08,2021-04-07,2021-04-09 06:26:32
55.1%,44.9%,0.1%,Fresno,2021-04-08,2021-04-07,2021-04-09 06:26:35
54.4%,45.6%,0.1%,Glenn,2021-04-08,2021-04-07,2021-04-09 06:26:37
56.0%,43.8%,0.2%,Humboldt,2021-04-08,2021-04-07,2021-04-09 06:26:40
53.1%,46.8%,0.03%,Imperial,2021-04-08,2021-04-07,2021-04-09 06:26:42
52.2%,47.7%,0.1%,Inyo,2021-04-08,2021-04-07,2021-04-09 06:26:45
54.4%,45.0%,0.6%,Kern,2021-04-08,2021-04-07,2021-04-09 06:26:47
54.8%,44.7%,0.4%,Kings,2021-04-08,2021-04-07,2021-04-09 06:26:50
53.9%,46.1%,0.1%,Lake,2021-04-08,2021-04-07,2021-04-09 06:26:52
52.2%,47.5%,0.2%,Lassen,2021-04-08,2021-04-07,2021-04-09 06:26:55
54.9%,44.8%,0.2%,Los Angeles,2021-04-08,2021-04-07,2021-04-09 06:26:57
54.4%,45.5%,0.1%,Madera,2021-04-08,2021-04-07,2021-04-09 06:27:00
55.4%,44.5%,0.1%,Marin,2021-04-08,2021-04-07,2021-04-09 06:27:02
53.6%,46.1%,0.3%,Mariposa,2021-04-08,2021-04-07,2021-04-09 06:27:05
53.7%,46.0%,0.4%,Mendocino,2021-04-08,2021-04-07,2021-04-09 06:27:07
54.7%,44.9%,0.4%,Merced,2021-04-08,2021-04-07,2021-04-09 06:27:10
52.7%,47.3%,0.000%,Modoc,2021-04-08,2021-04-06,2021-04-09 06:27:13
47.8%,52.2%,0.01%,Mono,2021-04-08,2021-04-07,2021-04-09 06:27:15
53.5%,44.8%,1.6%,Monterey,2021-04-08,2021-04-07,2021-04-09 06:27:18
53.1%,46.8%,0.1%,Napa,2021-04-08,2021-04-07,2021-04-09 06:27:21
55.5%,44.4%,0.1%,Nevada,2021-04-08,2021-04-07,2021-04-09 06:27:23
54.5%,44.3%,1.2%,Orange,2021-04-08,2021-04-07,2021-04-09 06:27:25
56.4%,43.6%,0.1%,Placer,2021-04-08,2021-04-07,2021-04-09 06:27:28
53.8%,46.1%,0.1%,Plumas,2021-04-08,2021-04-07,2021-04-09 06:27:31
54.6%,45.3%,0.1%,Riverside,2021-04-08,2021-04-07,2021-04-09 06:27:33
56.4%,43.4%,0.2%,Sacramento,2021-04-08,2021-04-07,2021-04-09 06:27:36
55.0%,44.7%,0.2%,San Benito,2021-04-08,2021-04-07,2021-04-09 06:27:39
55.9%,43.9%,0.2%,San Bernardino,2021-04-08,2021-04-07,2021-04-09 06:27:41
56.1%,43.1%,0.8%,San Diego,2021-04-08,2021-04-07,2021-04-09 06:27:44
51.8%,47.9%,0.3%,San Francisco,2021-04-08,2021-04-07,2021-04-09 06:27:46
55.6%,43.4%,0.9%,San Joaquin,2021-04-08,2021-04-07,2021-04-09 06:27:49
55.6%,44.2%,0.2%,San Luis Obispo,2021-04-08,2021-04-07,2021-04-09 06:27:52
55.4%,44.5%,0.1%,San Mateo,2021-04-08,2021-04-07,2021-04-09 06:27:54
54.9%,45.0%,0.1%,Santa Barbara,2021-04-08,2021-04-07,2021-04-09 06:27:57
54.9%,45.0%,0.1%,Santa Clara,2021-04-08,2021-04-07,2021-04-09 06:27:59
55.6%,44.0%,0.4%,Santa Cruz,2021-04-08,2021-04-07,2021-04-09 06:28:02
56.7%,43.1%,0.1%,Shasta,2021-04-08,2021-04-07,2021-04-09 06:28:04
52.3%,47.6%,0.1%,Sierra,2021-04-08,2021-04-07,2021-04-09 06:28:07
54.4%,45.5%,0.1%,Siskiyou,2021-04-08,2021-04-07,2021-04-09 06:28:10
56.0%,43.4%,0.5%,Solano,2021-04-08,2021-04-07,2021-04-09 06:28:12
55.6%,44.3%,0.1%,Sonoma,2021-04-08,2021-04-07,2021-04-09 06:28:15
55.6%,44.0%,0.5%,Stanislaus,2021-04-08,2021-04-07,2021-04-09 06:28:17
55.1%,44.8%,0.2%,Sutter,2021-04-08,2021-04-07,2021-04-09 06:28:20
55.3%,44.6%,0.1%,Tehama,2021-04-08,2021-04-07,2021-04-09 06:28:22
50.3%,49.7%,0.1%,Trinity,2021-04-08,2021-04-07,2021-04-09 06:28:25
54.3%,45.6%,0.1%,Tulare,2021-04-08,2021-04-07,2021-04-09 06:28:27
54.4%,45.5%,0.1%,Tuolumne,2021-04-08,2021-04-07,2021-04-09 06:28:30
55.0%,45.0%,0.05%,Ventura,2021-04-08,2021-04-07,2021-04-09 06:28:32
55.3%,42.9%,1.8%,Yolo,2021-04-08,2021-04-07,2021-04-09 06:28:35
56.3%,43.6%,0.2%,Yuba,2021-04-08,2021-04-07,2021-04-09 06:28:37
