0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.4%,37.0%,24.3%,38.2%,Sacramento,2021-03-29,2021-03-28,2021-03-29 18:29:31
0.2%,38.3%,24.7%,36.8%,San Benito,2021-03-29,2021-03-28,2021-03-29 18:29:33
0.5%,37.3%,24.9%,37.3%,San Bernardino,2021-03-29,2021-03-28,2021-03-29 18:29:36
0.4%,36.3%,21.3%,42.0%,San Diego,2021-03-29,2021-03-28,2021-03-29 18:29:38
0.3%,45.1%,22.5%,32.0%,San Francisco,2021-03-29,2021-03-28,2021-03-29 18:29:41
0.5%,36.0%,25.8%,37.7%,San Joaquin,2021-03-29,2021-03-28,2021-03-29 18:29:43
0.2%,27.1%,19.4%,53.3%,San Luis Obispo,2021-03-29,2021-03-28,2021-03-29 18:29:46
0.5%,38.4%,23.5%,37.6%,San Mateo,2021-03-29,2021-03-28,2021-03-29 18:29:49
0.4%,37.8%,23.7%,38.1%,Santa Barbara,2021-03-29,2021-03-28,2021-03-29 18:29:52
0.5%,37.7%,23.5%,38.4%,Santa Clara,2021-03-29,2021-03-28,2021-03-29 18:29:54
0.4%,35.6%,22.6%,41.4%,Santa Cruz,2021-03-29,2021-03-28,2021-03-29 18:29:57
0.3%,23.8%,22.5%,53.5%,Shasta,2021-03-29,2021-03-28,2021-03-29 18:30:00
0.0%,20.6%,27.8%,51.7%,Sierra,2021-03-29,2021-03-27,2021-03-29 18:30:02
0.4%,21.9%,22.9%,54.8%,Siskiyou,2021-03-29,2021-03-28,2021-03-29 18:30:05
0.3%,33.5%,26.1%,40.1%,Solano,2021-03-29,2021-03-28,2021-03-29 18:30:08
0.4%,32.6%,23.7%,43.3%,Sonoma,2021-03-29,2021-03-28,2021-03-29 18:30:10
0.6%,35.0%,25.9%,38.5%,Stanislaus,2021-03-29,2021-03-28,2021-03-29 18:30:13
0.2%,31.5%,25.6%,42.7%,Sutter,2021-03-29,2021-03-28,2021-03-29 18:30:15
0.1%,24.8%,24.9%,50.2%,Tehama,2021-03-29,2021-03-28,2021-03-29 18:30:18
0.1%,19.6%,22.0%,58.3%,Trinity,2021-03-29,2021-03-28,2021-03-29 18:30:21
0.4%,37.8%,23.7%,38.1%,Tulare,2021-03-29,2021-03-28,2021-03-29 18:30:23
0.4%,37.8%,23.7%,38.1%,Tuolumne,2021-03-29,2021-03-28,2021-03-29 18:30:26
0.5%,35.7%,23.3%,40.5%,Ventura,2021-03-29,2021-03-28,2021-03-29 18:30:28
0.5%,43.3%,22.0%,34.2%,Yolo,2021-03-29,2021-03-28,2021-03-29 18:30:31
0.4%,37.8%,23.7%,38.1%,Yuba,2021-03-29,2021-03-28,2021-03-29 18:30:33
