American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Alameda,2021-03-20,2021-03-19,2021-03-20 18:20:48
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Alpine,2021-03-20,2021-03-19,2021-03-20 18:20:52
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Amador,2021-03-20,2021-03-19,2021-03-20 18:20:55
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Butte,2021-03-20,2021-03-19,2021-03-20 18:20:59
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Calaveras,2021-03-20,2021-03-19,2021-03-20 18:21:02
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Colusa,2021-03-20,2021-03-19,2021-03-20 18:21:06
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Contra Costa,2021-03-20,2021-03-19,2021-03-20 18:21:10
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Del Norte,2021-03-20,2021-03-19,2021-03-20 18:21:13
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,El Dorado,2021-03-20,2021-03-19,2021-03-20 18:21:27
0.5%,7.1%,2.1%,31.5%,10.1%,0.2%,29.2%,7.7%,11.7%,Fresno,2021-03-20,2021-03-19,2021-03-20 18:21:31
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Glenn,2021-03-20,2021-03-19,2021-03-20 18:21:34
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Humboldt,2021-03-20,2021-03-19,2021-03-20 18:21:38
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Imperial,2021-03-20,2021-03-19,2021-03-20 18:21:41
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Inyo,2021-03-20,2021-03-19,2021-03-20 18:21:45
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Kern,2021-03-20,2021-03-19,2021-03-20 18:21:48
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Kings,2021-03-20,2021-03-19,2021-03-20 18:21:52
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Lake,2021-03-20,2021-03-19,2021-03-20 18:21:56
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Lassen,2021-03-20,2021-03-19,2021-03-20 18:21:59
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Los Angeles,2021-03-20,2021-03-19,2021-03-20 18:22:03
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Madera,2021-03-20,2021-03-19,2021-03-20 18:22:06
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Marin,2021-03-20,2021-03-19,2021-03-20 18:22:10
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Mariposa,2021-03-20,2021-03-19,2021-03-20 18:22:13
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Mendocino,2021-03-20,2021-03-19,2021-03-20 18:22:17
0.3%,5.5%,1.6%,32.4%,0.5%,0.3%,26.5%,8.4%,24.5%,Merced,2021-03-20,2021-03-19,2021-03-20 18:22:21
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Modoc,2021-03-20,2021-03-19,2021-03-20 18:22:24
