Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
56.8%,42.9%,0.3%,Alameda,2021-03-28,2021-03-27,2021-03-29 14:21:20
46.7%,52.8%,0.4%,Alpine,2021-03-28,2021-03-25,2021-03-29 14:21:22
55.9%,43.9%,0.1%,Amador,2021-03-28,2021-03-27,2021-03-29 14:21:24
56.7%,43.3%,0.1%,Butte,2021-03-28,2021-03-27,2021-03-29 14:21:27
55.8%,43.8%,0.4%,Calaveras,2021-03-28,2021-03-27,2021-03-29 14:21:30
51.8%,46.4%,1.8%,Colusa,2021-03-28,2021-03-27,2021-03-29 14:21:33
56.9%,43.0%,0.1%,Contra Costa,2021-03-28,2021-03-27,2021-03-29 14:21:36
53.9%,46.0%,0.1%,Del Norte,2021-03-28,2021-03-27,2021-03-29 14:21:38
55.4%,44.5%,0.1%,El Dorado,2021-03-28,2021-03-27,2021-03-29 14:21:41
55.8%,44.2%,0.1%,Fresno,2021-03-28,2021-03-27,2021-03-29 14:21:43
55.4%,44.4%,0.1%,Glenn,2021-03-28,2021-03-27,2021-03-29 14:21:45
57.8%,42.0%,0.1%,Humboldt,2021-03-28,2021-03-27,2021-03-29 14:21:48
54.2%,45.7%,0.0%,Imperial,2021-03-28,2021-03-27,2021-03-29 14:21:50
53.1%,46.9%,0.1%,Inyo,2021-03-28,2021-03-27,2021-03-29 14:21:53
55.2%,44.2%,0.6%,Kern,2021-03-28,2021-03-27,2021-03-29 14:21:55
54.9%,44.8%,0.4%,Kings,2021-03-28,2021-03-27,2021-03-29 14:21:58
54.3%,45.6%,0.1%,Lake,2021-03-28,2021-03-27,2021-03-29 14:22:01
52.5%,47.4%,0.2%,Lassen,2021-03-28,2021-03-26,2021-03-29 14:22:03
55.9%,43.9%,0.2%,Los Angeles,2021-03-28,2021-03-27,2021-03-29 14:22:05
55.0%,44.9%,0.1%,Madera,2021-03-28,2021-03-27,2021-03-29 14:22:08
56.5%,43.5%,0.1%,Marin,2021-03-28,2021-03-27,2021-03-29 14:22:10
53.8%,45.8%,0.4%,Mariposa,2021-03-28,2021-03-27,2021-03-29 14:22:13
54.0%,45.2%,0.8%,Mendocino,2021-03-28,2021-03-27,2021-03-29 14:22:15
55.1%,44.5%,0.4%,Merced,2021-03-28,2021-03-27,2021-03-29 14:22:18
52.7%,47.3%,0.0%,Modoc,2021-03-28,2021-03-26,2021-03-29 14:22:20
47.4%,52.6%,0.0%,Mono,2021-03-28,2021-03-27,2021-03-29 14:22:22
54.0%,43.0%,3.0%,Monterey,2021-03-28,2021-03-27,2021-03-29 14:22:25
53.3%,46.6%,0.1%,Napa,2021-03-28,2021-03-27,2021-03-29 14:22:27
56.4%,43.5%,0.1%,Nevada,2021-03-28,2021-03-27,2021-03-29 14:22:30
55.6%,43.5%,0.9%,Orange,2021-03-28,2021-03-27,2021-03-29 14:22:32
57.1%,42.9%,0.1%,Placer,2021-03-28,2021-03-27,2021-03-29 14:22:34
54.0%,46.0%,0.0%,Plumas,2021-03-28,2021-03-27,2021-03-29 14:22:37
55.3%,44.6%,0.1%,Riverside,2021-03-28,2021-03-27,2021-03-29 14:22:39
57.2%,42.6%,0.2%,Sacramento,2021-03-28,2021-03-27,2021-03-29 14:22:42
56.2%,43.5%,0.4%,San Benito,2021-03-28,2021-03-27,2021-03-29 14:22:44
56.9%,43.0%,0.1%,San Bernardino,2021-03-28,2021-03-27,2021-03-29 14:22:47
57.1%,42.2%,0.8%,San Diego,2021-03-28,2021-03-27,2021-03-29 14:22:49
52.8%,46.9%,0.3%,San Francisco,2021-03-28,2021-03-27,2021-03-29 14:22:52
56.4%,42.8%,0.8%,San Joaquin,2021-03-28,2021-03-27,2021-03-29 14:22:54
56.2%,43.6%,0.1%,San Luis Obispo,2021-03-28,2021-03-27,2021-03-29 14:22:56
56.6%,43.3%,0.1%,San Mateo,2021-03-28,2021-03-27,2021-03-29 14:22:59
56.2%,43.7%,0.1%,Santa Barbara,2021-03-28,2021-03-27,2021-03-29 14:23:02
56.7%,43.2%,0.1%,Santa Clara,2021-03-28,2021-03-27,2021-03-29 14:23:04
56.8%,42.8%,0.4%,Santa Cruz,2021-03-28,2021-03-27,2021-03-29 14:23:06
57.2%,42.8%,0.1%,Shasta,2021-03-28,2021-03-27,2021-03-29 14:23:09
52.0%,47.9%,0.2%,Sierra,2021-03-28,2021-03-26,2021-03-29 14:23:11
54.5%,45.4%,0.1%,Siskiyou,2021-03-28,2021-03-27,2021-03-29 14:23:14
57.1%,42.7%,0.3%,Solano,2021-03-28,2021-03-27,2021-03-29 14:23:16
56.5%,43.4%,0.1%,Sonoma,2021-03-28,2021-03-27,2021-03-29 14:23:19
56.1%,43.4%,0.4%,Stanislaus,2021-03-28,2021-03-27,2021-03-29 14:23:21
55.5%,44.1%,0.5%,Sutter,2021-03-28,2021-03-27,2021-03-29 14:23:24
55.6%,44.3%,0.1%,Tehama,2021-03-28,2021-03-27,2021-03-29 14:23:26
50.5%,49.4%,0.2%,Trinity,2021-03-28,2021-03-26,2021-03-29 14:23:29
55.0%,45.0%,0.1%,Tulare,2021-03-28,2021-03-27,2021-03-29 14:23:31
54.7%,45.2%,0.1%,Tuolumne,2021-03-28,2021-03-27,2021-03-29 14:23:33
55.8%,44.1%,0.0%,Ventura,2021-03-28,2021-03-27,2021-03-29 14:23:36
55.2%,41.1%,3.7%,Yolo,2021-03-28,2021-03-27,2021-03-29 14:23:38
57.2%,42.6%,0.3%,Yuba,2021-03-28,2021-03-27,2021-03-29 14:23:41
