American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,24.7%,6.2%,11.4%,11.4%,0.6%,27.2%,9.6%,8.6%,Alameda,2021-04-13,2021-04-12,2021-04-14 06:24:04
1.8%,0.6%,0.3%,1.0%,0.3%,0.000%,18.4%,0.8%,76.9%,Alpine,2021-04-13,2021-04-09,2021-04-14 06:24:07
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Amador,2021-04-13,2021-04-12,2021-04-14 06:24:10
1.1%,2.8%,0.8%,9.6%,16.9%,0.1%,57.8%,6.7%,4.2%,Butte,2021-04-13,2021-04-12,2021-04-14 06:24:13
0.4%,1.4%,0.5%,5.5%,1.8%,0.2%,58.3%,8.2%,23.7%,Calaveras,2021-04-13,2021-04-12,2021-04-14 06:24:15
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Colusa,2021-04-13,2021-04-12,2021-04-14 06:24:18
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Contra Costa,2021-04-13,2021-04-12,2021-04-14 06:24:21
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Del Norte,2021-04-13,2021-04-12,2021-04-14 06:24:24
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,El Dorado,2021-04-13,2021-04-12,2021-04-14 06:24:27
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Fresno,2021-04-13,2021-04-12,2021-04-14 06:24:29
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Glenn,2021-04-13,2021-04-12,2021-04-14 06:24:32
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Humboldt,2021-04-13,2021-04-12,2021-04-14 06:24:35
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Imperial,2021-04-13,2021-04-12,2021-04-14 06:24:38
0.9%,1.2%,0.2%,11.1%,21.1%,0.2%,55.7%,3.4%,6.3%,Inyo,2021-04-13,2021-04-12,2021-04-14 06:24:40
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Kern,2021-04-13,2021-04-12,2021-04-14 06:24:43
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Kings,2021-04-13,2021-04-12,2021-04-14 06:24:46
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Lake,2021-04-13,2021-04-12,2021-04-14 06:24:49
1.1%,1.6%,0.8%,8.8%,7.8%,0.3%,63.1%,3.3%,13.2%,Lassen,2021-04-13,2021-04-12,2021-04-14 06:24:52
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Los Angeles,2021-04-13,2021-04-12,2021-04-14 06:24:55
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Madera,2021-04-13,2021-04-12,2021-04-14 06:24:57
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Marin,2021-04-13,2021-04-12,2021-04-14 06:25:00
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Mariposa,2021-04-13,2021-04-12,2021-04-14 06:25:03
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Mendocino,2021-04-13,2021-04-12,2021-04-14 06:25:06
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Merced,2021-04-13,2021-04-12,2021-04-14 06:25:09
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Modoc,2021-04-13,2021-04-12,2021-04-14 06:25:11
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Mono,2021-04-13,2021-04-10,2021-04-14 06:25:17
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Monterey,2021-04-13,2021-04-12,2021-04-14 06:25:21
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Napa,2021-04-13,2021-04-12,2021-04-14 06:25:23
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Nevada,2021-04-13,2021-04-12,2021-04-14 06:25:26
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Orange,2021-04-13,2021-04-12,2021-04-14 06:25:29
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Placer,2021-04-13,2021-04-12,2021-04-14 06:25:32
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Plumas,2021-04-13,2021-04-10,2021-04-14 06:25:34
