American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Alameda,2021-03-30,2021-03-29,2021-03-30 20:22:17
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Alpine,2021-03-30,2021-03-25,2021-03-30 20:22:20
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Amador,2021-03-30,2021-03-29,2021-03-30 20:22:22
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Butte,2021-03-30,2021-03-29,2021-03-30 20:22:25
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Calaveras,2021-03-30,2021-03-29,2021-03-30 20:22:27
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Colusa,2021-03-30,2021-03-29,2021-03-30 20:22:30
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Contra Costa,2021-03-30,2021-03-29,2021-03-30 20:22:32
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Del Norte,2021-03-30,2021-03-29,2021-03-30 20:22:36
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,El Dorado,2021-03-30,2021-03-29,2021-03-30 20:22:39
0.5%,7.0%,2.1%,31.4%,8.7%,0.2%,28.4%,7.9%,13.9%,Fresno,2021-03-30,2021-03-29,2021-03-30 20:22:41
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Glenn,2021-03-30,2021-03-29,2021-03-30 20:22:44
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Humboldt,2021-03-30,2021-03-29,2021-03-30 20:22:47
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Imperial,2021-03-30,2021-03-29,2021-03-30 20:22:49
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Inyo,2021-03-30,2021-03-29,2021-03-30 20:22:52
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Kern,2021-03-30,2021-03-29,2021-03-30 20:22:54
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Kings,2021-03-30,2021-03-29,2021-03-30 20:22:57
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Lake,2021-03-30,2021-03-29,2021-03-30 20:22:59
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Lassen,2021-03-30,2021-03-29,2021-03-30 20:23:02
0.2%,12.4%,4.4%,24.9%,15.6%,0.4%,19.6%,14.6%,8.0%,Los Angeles,2021-03-30,2021-03-29,2021-03-30 20:23:04
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Madera,2021-03-30,2021-03-29,2021-03-30 20:23:07
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Marin,2021-03-30,2021-03-29,2021-03-30 20:23:09
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Mariposa,2021-03-30,2021-03-29,2021-03-30 20:23:12
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Mendocino,2021-03-30,2021-03-29,2021-03-30 20:23:14
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Merced,2021-03-30,2021-03-29,2021-03-30 20:23:17
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Modoc,2021-03-30,2021-03-26,2021-03-30 20:23:19
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Mono,2021-03-30,2021-03-27,2021-03-30 20:23:22
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Monterey,2021-03-30,2021-03-29,2021-03-30 20:23:24
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Napa,2021-03-30,2021-03-29,2021-03-30 20:23:27
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Nevada,2021-03-30,2021-03-29,2021-03-30 20:23:29
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Orange,2021-03-30,2021-03-29,2021-03-30 20:23:32
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Placer,2021-03-30,2021-03-29,2021-03-30 20:23:35
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Plumas,2021-03-30,2021-03-29,2021-03-30 20:23:37
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Riverside,2021-03-30,2021-03-29,2021-03-30 20:23:40
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,Sacramento,2021-03-30,2021-03-29,2021-03-30 20:23:42
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,San Benito,2021-03-30,2021-03-29,2021-03-30 20:23:45
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,San Bernardino,2021-03-30,2021-03-29,2021-03-30 20:23:48
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,San Diego,2021-03-30,2021-03-29,2021-03-30 20:23:50
0.3%,11.8%,3.0%,19.4%,10.7%,0.4%,29.8%,11.0%,13.5%,San Francisco,2021-03-30,2021-03-29,2021-03-30 20:23:53
