American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,30.2%,1.6%,13.2%,15.0%,0.4%,26.0%,8.8%,4.6%,Santa Clara,2021-04-07,2021-04-06,2021-04-08 04:29:44
0.2%,2.4%,0.4%,22.1%,16.6%,0.1%,43.7%,9.3%,5.2%,Santa Cruz,2021-04-07,2021-04-06,2021-04-08 04:29:47
0.7%,1.8%,0.5%,4.6%,24.0%,0.1%,52.1%,8.3%,7.7%,Shasta,2021-04-07,2021-04-06,2021-04-08 04:29:50
0.6%,1.0%,0.1%,8.0%,9.7%,0.000%,75.4%,2.7%,2.7%,Sierra,2021-04-07,2021-04-06,2021-04-08 04:29:52
1.6%,0.9%,0.6%,7.5%,8.9%,0.05%,62.8%,4.0%,13.8%,Siskiyou,2021-04-07,2021-04-06,2021-04-08 04:29:55
0.4%,14.7%,8.9%,11.1%,9.4%,1.2%,34.5%,13.7%,6.2%,Solano,2021-04-07,2021-04-06,2021-04-08 04:29:58
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Sonoma,2021-04-07,2021-04-06,2021-04-08 04:30:00
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Stanislaus,2021-04-07,2021-04-06,2021-04-08 04:30:03
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Sutter,2021-04-07,2021-04-06,2021-04-08 04:30:06
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Tehama,2021-04-07,2021-04-06,2021-04-08 04:30:08
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Trinity,2021-04-07,2021-04-06,2021-04-08 04:30:11
0.2%,2.8%,0.7%,49.1%,8.1%,0.1%,28.6%,5.5%,4.7%,Tulare,2021-04-07,2021-04-06,2021-04-08 04:30:13
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Tuolumne,2021-04-07,2021-04-06,2021-04-08 04:30:16
0.1%,5.7%,1.0%,30.7%,18.8%,0.3%,34.9%,7.3%,1.2%,Ventura,2021-04-07,2021-04-06,2021-04-08 04:30:19
0.5%,8.0%,1.3%,16.0%,9.6%,0.4%,35.9%,11.0%,17.3%,Yolo,2021-04-07,2021-04-06,2021-04-08 04:30:21
1.2%,5.4%,2.4%,19.5%,11.5%,0.4%,52.6%,4.6%,2.5%,Yuba,2021-04-07,2021-04-06,2021-04-08 04:30:24
