American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Alameda,2021-04-14,2021-04-13,2021-04-14 22:22:48
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Alpine,2021-04-14,2021-04-09,2021-04-14 22:22:51
0.8%,1.6%,0.5%,7.8%,3.9%,0.3%,70.6%,8.6%,5.9%,Amador,2021-04-14,2021-04-13,2021-04-14 22:22:53
1.1%,2.8%,0.8%,9.7%,16.8%,0.1%,57.7%,6.7%,4.3%,Butte,2021-04-14,2021-04-13,2021-04-14 22:22:56
0.5%,1.4%,0.5%,5.7%,1.8%,0.2%,58.5%,8.1%,23.4%,Calaveras,2021-04-14,2021-04-13,2021-04-14 22:22:59
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Colusa,2021-04-14,2021-04-13,2021-04-14 22:23:02
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Contra Costa,2021-04-14,2021-04-13,2021-04-14 22:23:04
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Del Norte,2021-04-14,2021-04-13,2021-04-14 22:23:07
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,El Dorado,2021-04-14,2021-04-13,2021-04-14 22:23:10
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Fresno,2021-04-14,2021-04-13,2021-04-14 22:23:13
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Glenn,2021-04-14,2021-04-13,2021-04-14 22:23:16
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Humboldt,2021-04-14,2021-04-13,2021-04-14 22:23:19
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Imperial,2021-04-14,2021-04-13,2021-04-14 22:23:21
0.9%,1.2%,0.2%,11.1%,21.0%,0.2%,55.6%,3.4%,6.3%,Inyo,2021-04-14,2021-04-13,2021-04-14 22:23:24
0.3%,4.4%,2.5%,35.7%,11.8%,0.2%,28.7%,9.5%,6.9%,Kern,2021-04-14,2021-04-13,2021-04-14 22:23:27
