American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Alameda,2021-03-23,2021-03-22,2021-03-23 18:21:19
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Alpine,2021-03-23,2021-03-22,2021-03-23 18:21:23
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Amador,2021-03-23,2021-03-22,2021-03-23 18:21:26
1.1%,2.1%,0.7%,7.4%,16.6%,0.1%,56.8%,8%,7.2%,Butte,2021-03-23,2021-03-22,2021-03-23 18:21:30
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Calaveras,2021-03-23,2021-03-22,2021-03-23 18:21:34
1.1%,0.7%,0.4%,26.8%,5.7%,0.1%,33.1%,5.4%,26.8%,Colusa,2021-03-23,2021-03-22,2021-03-23 18:21:38
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Contra Costa,2021-03-23,2021-03-22,2021-03-23 18:21:42
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Del Norte,2021-03-23,2021-03-22,2021-03-23 18:21:46
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,El Dorado,2021-03-23,2021-03-22,2021-03-23 18:21:49
0.5%,7%,2.1%,31.6%,9.7%,0.2%,28.8%,7.7%,12.5%,Fresno,2021-03-23,2021-03-22,2021-03-23 18:21:53
2.3%,1%,0.2%,20.4%,8.8%,0.1%,45.6%,10.2%,11.5%,Glenn,2021-03-23,2021-03-22,2021-03-23 18:21:57
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Humboldt,2021-03-23,2021-03-22,2021-03-23 18:22:01
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Imperial,2021-03-23,2021-03-22,2021-03-23 18:22:05
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Inyo,2021-03-23,2021-03-22,2021-03-23 18:22:08
0.4%,4.1%,2.3%,30.8%,11.8%,0.2%,29.4%,11.2%,9.9%,Kern,2021-03-23,2021-03-22,2021-03-23 18:22:12
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Kings,2021-03-23,2021-03-22,2021-03-23 18:22:16
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Lake,2021-03-23,2021-03-22,2021-03-23 18:22:20
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Lassen,2021-03-23,2021-03-22,2021-03-23 18:22:24
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Los Angeles,2021-03-23,2021-03-22,2021-03-23 18:22:28
0.9%,1.8%,1.4%,33.1%,6.9%,0.2%,34.4%,7.9%,13.5%,Madera,2021-03-23,2021-03-22,2021-03-23 18:22:32
