Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
57.8%,41.9%,0.3%,Alameda,2021-03-19,2021-03-18,2021-03-19 16:28:30
47.3%,52.2%,0.5%,Alpine,2021-03-19,2021-03-18,2021-03-19 16:28:33
56.3%,43.6%,0.1%,Amador,2021-03-19,2021-03-18,2021-03-19 16:28:37
57.6%,42.3%,0.1%,Butte,2021-03-19,2021-03-18,2021-03-19 16:28:40
55.4%,44.1%,0.5%,Calaveras,2021-03-19,2021-03-18,2021-03-19 16:28:45
53.1%,44.8%,2.1%,Colusa,2021-03-19,2021-03-18,2021-03-19 16:28:48
58%,41.9%,0.1%,Contra Costa,2021-03-19,2021-03-18,2021-03-19 16:28:52
54.1%,45.8%,0.1%,Del Norte,2021-03-19,2021-03-18,2021-03-19 16:28:55
56.1%,43.8%,0.1%,El Dorado,2021-03-19,2021-03-18,2021-03-19 16:28:59
56.4%,43.5%,0.1%,Fresno,2021-03-19,2021-03-18,2021-03-19 16:29:02
57.4%,42.5%,0.1%,Glenn,2021-03-19,2021-03-18,2021-03-19 16:29:06
59%,40.9%,0.1%,Humboldt,2021-03-19,2021-03-18,2021-03-19 16:29:10
55.5%,44.5%,0%,Imperial,2021-03-19,2021-03-18,2021-03-19 16:29:13
53.8%,46.1%,0.1%,Inyo,2021-03-19,2021-03-18,2021-03-19 16:29:17
55.9%,43.5%,0.6%,Kern,2021-03-19,2021-03-18,2021-03-19 16:29:21
54.9%,44.6%,0.5%,Kings,2021-03-19,2021-03-18,2021-03-19 16:29:24
55.2%,44.8%,0.1%,Lake,2021-03-19,2021-03-18,2021-03-19 16:29:28
52.7%,47.1%,0.1%,Lassen,2021-03-19,2021-03-18,2021-03-19 16:29:32
57%,42.8%,0.2%,Los Angeles,2021-03-19,2021-03-18,2021-03-19 16:29:35
55.4%,44.5%,0.1%,Madera,2021-03-19,2021-03-18,2021-03-19 16:29:39
57.2%,42.8%,0.1%,Marin,2021-03-19,2021-03-18,2021-03-19 16:29:42
54.8%,44.9%,0.3%,Mariposa,2021-03-19,2021-03-18,2021-03-19 16:29:46
54.4%,44.7%,0.9%,Mendocino,2021-03-19,2021-03-18,2021-03-19 16:29:50
56.8%,42.9%,0.3%,Merced,2021-03-19,2021-03-18,2021-03-19 16:29:53
52.6%,47.4%,0%,Modoc,2021-03-19,2021-03-18,2021-03-19 16:29:57
47.5%,52.4%,0%,Mono,2021-03-19,2021-03-18,2021-03-19 16:30:00
55.8%,40.7%,3.6%,Monterey,2021-03-19,2021-03-18,2021-03-19 16:30:04
53.9%,46.1%,0.1%,Napa,2021-03-19,2021-03-18,2021-03-19 16:30:07
57.2%,42.7%,0.1%,Nevada,2021-03-19,2021-03-18,2021-03-19 16:30:11
56.7%,42.2%,1.1%,Orange,2021-03-19,2021-03-18,2021-03-19 16:30:15
57.9%,42.1%,0.1%,Placer,2021-03-19,2021-03-18,2021-03-19 16:30:18
54.5%,45.5%,0%,Plumas,2021-03-19,2021-03-18,2021-03-19 16:30:22
56.1%,43.8%,0.1%,Riverside,2021-03-19,2021-03-18,2021-03-19 16:30:26
58%,41.8%,0.2%,Sacramento,2021-03-19,2021-03-18,2021-03-19 16:30:29
57.5%,42.1%,0.4%,San Benito,2021-03-19,2021-03-18,2021-03-19 16:30:33
57.8%,42%,0.1%,San Bernardino,2021-03-19,2021-03-18,2021-03-19 16:30:36
57.9%,41.3%,0.7%,San Diego,2021-03-19,2021-03-18,2021-03-19 16:30:40
53.8%,45.9%,0.3%,San Francisco,2021-03-19,2021-03-18,2021-03-19 16:30:43
57.9%,41.6%,0.5%,San Joaquin,2021-03-19,2021-03-18,2021-03-19 16:30:47
57.1%,42.8%,0.1%,San Luis Obispo,2021-03-19,2021-03-18,2021-03-19 16:30:50
57.6%,42.4%,0.1%,San Mateo,2021-03-19,2021-03-18,2021-03-19 16:30:54
57.7%,42.2%,0.1%,Santa Barbara,2021-03-19,2021-03-18,2021-03-19 16:30:57
57.9%,42%,0.1%,Santa Clara,2021-03-19,2021-03-18,2021-03-19 16:31:01
57.6%,42%,0.4%,Santa Cruz,2021-03-19,2021-03-18,2021-03-19 16:31:04
57.7%,42.2%,0.1%,Shasta,2021-03-19,2021-03-18,2021-03-19 16:31:08
52.6%,47.3%,0.1%,Sierra,2021-03-19,2021-03-18,2021-03-19 16:31:11
55.6%,44.4%,0%,Siskiyou,2021-03-19,2021-03-18,2021-03-19 16:31:16
57.9%,41.9%,0.2%,Solano,2021-03-19,2021-03-18,2021-03-19 16:31:19
57.6%,42.3%,0.1%,Sonoma,2021-03-19,2021-03-18,2021-03-19 16:31:23
57.3%,42.4%,0.3%,Stanislaus,2021-03-19,2021-03-18,2021-03-19 16:31:27
56.7%,42.7%,0.6%,Sutter,2021-03-19,2021-03-18,2021-03-19 16:31:30
56.3%,43.6%,0%,Tehama,2021-03-19,2021-03-18,2021-03-19 16:31:34
50.8%,49%,0.2%,Trinity,2021-03-19,2021-03-18,2021-03-19 16:31:37
55.4%,44.5%,0.1%,Tulare,2021-03-19,2021-03-18,2021-03-19 16:31:41
55.3%,44.6%,0.1%,Tuolumne,2021-03-19,2021-03-18,2021-03-19 16:31:44
57.1%,42.8%,0%,Ventura,2021-03-19,2021-03-18,2021-03-19 16:31:48
55.7%,40.1%,4.3%,Yolo,2021-03-19,2021-03-18,2021-03-19 16:31:51
58.1%,41.6%,0.3%,Yuba,2021-03-19,2021-03-18,2021-03-19 16:31:55
