American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Lake,2021-03-25,2021-03-24,2021-03-26 02:45:07
1.1%,1.4%,0.7%,6.8%,7.5%,0.3%,59.9%,3.8%,18.6%,Lassen,2021-03-25,2021-03-24,2021-03-26 02:45:10
0.2%,12.4%,4.4%,24.7%,16.7%,0.4%,19.6%,14.4%,7.3%,Los Angeles,2021-03-25,2021-03-24,2021-03-26 02:45:12
0.9%,1.8%,1.5%,32.8%,6.5%,0.1%,34.1%,8.3%,14.0%,Madera,2021-03-25,2021-03-24,2021-03-26 02:45:15
0.1%,3.9%,1.0%,9.1%,11.5%,0.2%,50.0%,6.4%,17.9%,Marin,2021-03-25,2021-03-24,2021-03-26 02:45:17
1.9%,0.8%,0.3%,7.2%,2.4%,0.1%,62.0%,5.1%,20.2%,Mariposa,2021-03-25,2021-03-23,2021-03-26 02:45:20
0.8%,1.3%,0.3%,16.6%,13.6%,0.2%,50.3%,5.6%,11.2%,Mendocino,2021-03-25,2021-03-24,2021-03-26 02:45:23
0.3%,5.8%,1.6%,32.7%,0.5%,0.3%,25.7%,8.6%,24.6%,Merced,2021-03-25,2021-03-24,2021-03-26 02:45:25
2.3%,1.5%,1.0%,7.4%,4.7%,0.1%,71.5%,1.8%,9.6%,Modoc,2021-03-25,2021-03-23,2021-03-26 02:45:28
0.4%,1.3%,0.3%,21.5%,10.4%,0.1%,58.0%,1.7%,6.3%,Mono,2021-03-25,2021-03-24,2021-03-26 02:45:30
0.2%,4.3%,1.1%,35.1%,10.7%,0.5%,27.2%,7.2%,13.7%,Monterey,2021-03-25,2021-03-24,2021-03-26 02:45:33
0.2%,4.1%,0.9%,17.8%,7.0%,0.4%,41.0%,6.2%,22.5%,Napa,2021-03-25,2021-03-24,2021-03-26 02:45:35
0.7%,0.7%,0.2%,5.1%,16.6%,0.1%,62.0%,6.2%,8.4%,Nevada,2021-03-25,2021-03-24,2021-03-26 02:45:38
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Orange,2021-03-25,2021-03-24,2021-03-26 02:45:41
0.4%,5.3%,0.9%,9.0%,12.4%,0.4%,45.9%,7.9%,17.8%,Placer,2021-03-25,2021-03-24,2021-03-26 02:45:43
0.9%,0.6%,0.3%,2.1%,6.3%,0.0%,73.9%,3.6%,12.3%,Plumas,2021-03-25,2021-03-24,2021-03-26 02:45:46
0.3%,5.7%,3.7%,23.7%,13.6%,0.3%,32.6%,12.4%,7.8%,Riverside,2021-03-25,2021-03-24,2021-03-26 02:45:49
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sacramento,2021-03-25,2021-03-24,2021-03-26 02:45:52
0.2%,2.1%,0.6%,29.1%,4.7%,0.2%,22.6%,10.6%,29.8%,San Benito,2021-03-25,2021-03-24,2021-03-26 02:45:54
0.2%,9.0%,4.8%,27.1%,12.9%,0.4%,25.5%,12.2%,7.9%,San Bernardino,2021-03-25,2021-03-24,2021-03-26 02:45:57
0.4%,11.7%,2.4%,19.9%,0.5%,0.6%,46.3%,9.5%,8.8%,San Diego,2021-03-25,2021-03-24,2021-03-26 02:45:59
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Francisco,2021-03-25,2021-03-24,2021-03-26 02:46:02
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Joaquin,2021-03-25,2021-03-24,2021-03-26 02:46:05
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Luis Obispo,2021-03-25,2021-03-24,2021-03-26 02:46:07
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Mateo,2021-03-25,2021-03-24,2021-03-26 02:46:10
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Santa Barbara,2021-03-25,2021-03-24,2021-03-26 02:46:13
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Santa Clara,2021-03-25,2021-03-24,2021-03-26 02:46:15
0.2%,2.0%,0.3%,19.9%,15.5%,0.1%,40.9%,9.8%,11.2%,Santa Cruz,2021-03-25,2021-03-24,2021-03-26 02:46:18
0.7%,1.3%,0.4%,3.1%,20.6%,0.1%,45.6%,13.0%,15.3%,Shasta,2021-03-25,2021-03-24,2021-03-26 02:46:20
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sierra,2021-03-25,2021-03-24,2021-03-26 02:46:23
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Siskiyou,2021-03-25,2021-03-24,2021-03-26 02:46:26
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Solano,2021-03-25,2021-03-24,2021-03-26 02:46:28
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sonoma,2021-03-25,2021-03-24,2021-03-26 02:46:30
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Stanislaus,2021-03-25,2021-03-24,2021-03-26 02:46:33
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sutter,2021-03-25,2021-03-24,2021-03-26 02:46:36
1.1%,0.6%,0.2%,10.5%,9.0%,0.1%,49.8%,9.9%,18.8%,Tehama,2021-03-25,2021-03-24,2021-03-26 02:46:38
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Trinity,2021-03-25,2021-03-23,2021-03-26 02:46:41
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Tulare,2021-03-25,2021-03-24,2021-03-26 02:46:43
0.5%,1.3%,0.3%,4.5%,1.1%,0.4%,79.2%,6.3%,6.4%,Tuolumne,2021-03-25,2021-03-24,2021-03-26 02:46:46
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Ventura,2021-03-25,2021-03-24,2021-03-26 02:46:48
0.4%,6.3%,1.0%,12.9%,7.8%,0.3%,31.4%,9.3%,30.6%,Yolo,2021-03-25,2021-03-24,2021-03-26 02:46:51
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Yuba,2021-03-25,2021-03-24,2021-03-26 02:46:53
