American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Alameda,2021-04-12,2021-04-11,2021-04-13 04:26:53
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Alpine,2021-04-12,2021-04-09,2021-04-13 04:26:55
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Amador,2021-04-12,2021-04-11,2021-04-13 04:26:58
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Butte,2021-04-12,2021-04-11,2021-04-13 04:27:00
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Calaveras,2021-04-12,2021-04-11,2021-04-13 04:27:03
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Colusa,2021-04-12,2021-04-11,2021-04-13 04:27:05
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Contra Costa,2021-04-12,2021-04-11,2021-04-13 04:27:08
6.3%,1.7%,0.5%,6.6%,11.0%,0.1%,58.9%,3.1%,11.8%,Del Norte,2021-04-12,2021-04-10,2021-04-13 04:27:10
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,El Dorado,2021-04-12,2021-04-11,2021-04-13 04:27:13
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Fresno,2021-04-12,2021-04-11,2021-04-13 04:27:15
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Glenn,2021-04-12,2021-04-11,2021-04-13 04:27:18
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Humboldt,2021-04-12,2021-04-11,2021-04-13 04:27:20
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Imperial,2021-04-12,2021-04-11,2021-04-13 04:27:23
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Inyo,2021-04-12,2021-04-10,2021-04-13 04:27:25
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Kern,2021-04-12,2021-04-11,2021-04-13 04:27:27
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Kings,2021-04-12,2021-04-11,2021-04-13 04:27:30
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Lake,2021-04-12,2021-04-11,2021-04-13 04:27:32
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Lassen,2021-04-12,2021-04-10,2021-04-13 04:27:35
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Los Angeles,2021-04-12,2021-04-11,2021-04-13 04:27:37
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Madera,2021-04-12,2021-04-11,2021-04-13 04:27:40
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Marin,2021-04-12,2021-04-11,2021-04-13 04:27:42
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Mariposa,2021-04-12,2021-04-11,2021-04-13 04:27:44
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Mendocino,2021-04-12,2021-04-11,2021-04-13 04:27:47
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Merced,2021-04-12,2021-04-11,2021-04-13 04:27:49
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Modoc,2021-04-12,2021-04-09,2021-04-13 04:27:52
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Mono,2021-04-12,2021-04-10,2021-04-13 04:27:54
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Monterey,2021-04-12,2021-04-11,2021-04-13 04:27:56
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Napa,2021-04-12,2021-04-11,2021-04-13 04:27:59
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Nevada,2021-04-12,2021-04-11,2021-04-13 04:28:01
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Orange,2021-04-12,2021-04-11,2021-04-13 04:28:03
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Placer,2021-04-12,2021-04-11,2021-04-13 04:28:06
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Plumas,2021-04-12,2021-04-10,2021-04-13 04:28:08
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Riverside,2021-04-12,2021-04-11,2021-04-13 04:28:11
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Sacramento,2021-04-12,2021-04-11,2021-04-13 04:28:13
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Benito,2021-04-12,2021-04-11,2021-04-13 04:28:16
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Bernardino,2021-04-12,2021-04-11,2021-04-13 04:28:18
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Diego,2021-04-12,2021-04-11,2021-04-13 04:28:20
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Francisco,2021-04-12,2021-04-11,2021-04-13 04:28:23
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Joaquin,2021-04-12,2021-04-11,2021-04-13 04:28:25
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Luis Obispo,2021-04-12,2021-04-11,2021-04-13 04:28:28
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Mateo,2021-04-12,2021-04-11,2021-04-13 04:28:30
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Santa Barbara,2021-04-12,2021-04-11,2021-04-13 04:28:33
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Santa Clara,2021-04-12,2021-04-11,2021-04-13 04:28:35
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Santa Cruz,2021-04-12,2021-04-11,2021-04-13 04:28:37
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Shasta,2021-04-12,2021-04-11,2021-04-13 04:28:40
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Sierra,2021-04-12,2021-04-10,2021-04-13 04:28:42
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Siskiyou,2021-04-12,2021-04-10,2021-04-13 04:28:45
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Solano,2021-04-12,2021-04-11,2021-04-13 04:28:47
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Sonoma,2021-04-12,2021-04-11,2021-04-13 04:28:50
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Stanislaus,2021-04-12,2021-04-11,2021-04-13 04:28:52
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Sutter,2021-04-12,2021-04-11,2021-04-13 04:28:54
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Tehama,2021-04-12,2021-04-10,2021-04-13 04:28:57
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Trinity,2021-04-12,2021-04-10,2021-04-13 04:28:59
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Tulare,2021-04-12,2021-04-11,2021-04-13 04:29:02
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Tuolumne,2021-04-12,2021-04-11,2021-04-13 04:29:04
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Ventura,2021-04-12,2021-04-11,2021-04-13 04:29:07
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Yolo,2021-04-12,2021-04-11,2021-04-13 04:29:09
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Yuba,2021-04-12,2021-04-11,2021-04-13 04:29:11
