American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,24.8%,6.3%,11.5%,11.7%,0.6%,27.6%,9.6%,7.7%,Alameda,2021-04-10,2021-04-09,2021-04-11 12:28:36
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Alpine,2021-04-10,2021-04-09,2021-04-11 12:28:39
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Amador,2021-04-10,2021-04-09,2021-04-11 12:28:41
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Butte,2021-04-10,2021-04-09,2021-04-11 12:28:44
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Calaveras,2021-04-10,2021-04-09,2021-04-11 12:28:47
0.8%,0.7%,0.5%,33.7%,6.6%,0.1%,30.6%,5.9%,21.1%,Colusa,2021-04-10,2021-04-09,2021-04-11 12:28:50
0.2%,12.7%,5.1%,14.8%,11.9%,0.6%,38.0%,8.6%,8.2%,Contra Costa,2021-04-10,2021-04-09,2021-04-11 12:28:53
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Del Norte,2021-04-10,2021-04-09,2021-04-11 12:28:55
0.3%,3.8%,0.6%,6.6%,14.0%,0.3%,60.6%,7.2%,6.6%,El Dorado,2021-04-10,2021-04-09,2021-04-11 12:28:58
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Fresno,2021-04-10,2021-04-09,2021-04-11 12:29:01
1.8%,1.5%,0.2%,27.3%,9.6%,0.1%,42.7%,10.8%,6.0%,Glenn,2021-04-10,2021-04-09,2021-04-11 12:29:04
3.0%,1.5%,0.8%,8.0%,13.9%,0.2%,65.9%,2.7%,4.0%,Humboldt,2021-04-10,2021-04-09,2021-04-11 12:29:07
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Imperial,2021-04-10,2021-04-09,2021-04-11 12:29:10
0.9%,1.2%,0.2%,11.0%,21.3%,0.1%,55.7%,3.4%,6.1%,Inyo,2021-04-10,2021-04-09,2021-04-11 12:29:13
0.3%,4.4%,2.5%,35.6%,12.2%,0.2%,29.0%,9.4%,6.5%,Kern,2021-04-10,2021-04-09,2021-04-11 12:29:16
0.6%,2.9%,2.2%,45.4%,7.7%,0.2%,27.3%,5.8%,7.7%,Kings,2021-04-10,2021-04-09,2021-04-11 12:29:18
1.8%,1.3%,1.3%,16.9%,15.5%,0.2%,57.3%,2.6%,3.2%,Lake,2021-04-10,2021-04-09,2021-04-11 12:29:21
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Lassen,2021-04-10,2021-04-09,2021-04-11 12:29:24
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Los Angeles,2021-04-10,2021-04-09,2021-04-11 12:29:27
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Madera,2021-04-10,2021-04-09,2021-04-11 12:29:30
0.1%,4.9%,1.1%,11.5%,12.7%,0.2%,58.1%,6.8%,4.5%,Marin,2021-04-10,2021-04-09,2021-04-11 12:29:33
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Mariposa,2021-04-10,2021-04-09,2021-04-11 12:29:36
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Mendocino,2021-04-10,2021-04-09,2021-04-11 12:29:39
0.3%,6.0%,1.6%,35.2%,0.7%,0.3%,24.6%,8.2%,23.0%,Merced,2021-04-10,2021-04-09,2021-04-11 12:29:41
2.4%,1.9%,1.1%,9.0%,5.4%,0.2%,72.4%,1.7%,6.0%,Modoc,2021-04-10,2021-04-09,2021-04-11 12:29:44
0.4%,1.6%,0.2%,24.4%,12.1%,0.2%,58.9%,1.4%,0.8%,Mono,2021-04-10,2021-04-09,2021-04-11 12:29:47
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Monterey,2021-04-10,2021-04-09,2021-04-11 12:29:50
0.2%,5.3%,1.1%,20.9%,8.2%,0.4%,47.5%,7.7%,8.7%,Napa,2021-04-10,2021-04-09,2021-04-11 12:29:53
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Nevada,2021-04-10,2021-04-09,2021-04-11 12:29:56
0.1%,19.0%,1.0%,14.9%,15.8%,0.3%,32.4%,9.1%,7.4%,Orange,2021-04-10,2021-04-09,2021-04-11 12:29:59
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Placer,2021-04-10,2021-04-09,2021-04-11 12:30:02
0.8%,0.7%,0.5%,3.1%,6.2%,0.05%,73.4%,3.5%,11.7%,Plumas,2021-04-10,2021-04-09,2021-04-11 12:30:04
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Riverside,2021-04-10,2021-04-09,2021-04-11 12:30:07
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Sacramento,2021-04-10,2021-04-09,2021-04-11 12:30:10
0.3%,2.8%,0.7%,34.6%,6.0%,0.3%,25.1%,10.9%,19.2%,San Benito,2021-04-10,2021-04-09,2021-04-11 12:30:13
0.2%,9.3%,5.0%,32.4%,13.1%,0.4%,25.0%,10.0%,4.7%,San Bernardino,2021-04-10,2021-04-09,2021-04-11 12:30:16
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,San Diego,2021-04-10,2021-04-09,2021-04-11 12:30:19
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,San Francisco,2021-04-10,2021-04-09,2021-04-11 12:30:22
0.4%,12.3%,4.0%,16.8%,2.4%,0.9%,24.0%,15.5%,23.8%,San Joaquin,2021-04-10,2021-04-09,2021-04-11 12:30:25
0.2%,1.7%,0.5%,10.1%,13.7%,0.2%,39.7%,10.9%,23.0%,San Luis Obispo,2021-04-10,2021-04-09,2021-04-11 12:30:28
0.2%,19.9%,1.2%,10.5%,19.4%,0.7%,29.5%,11.8%,6.8%,San Mateo,2021-04-10,2021-04-09,2021-04-11 12:30:31
0.2%,3.2%,0.9%,27.7%,17.7%,0.2%,35.4%,10.0%,4.7%,Santa Barbara,2021-04-10,2021-04-09,2021-04-11 12:30:34
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Santa Clara,2021-04-10,2021-04-09,2021-04-11 12:30:37
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Santa Cruz,2021-04-10,2021-04-09,2021-04-11 12:30:40
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Shasta,2021-04-10,2021-04-09,2021-04-11 12:30:42
0.5%,0.9%,0.1%,8.0%,9.5%,0.000%,74.6%,2.8%,3.6%,Sierra,2021-04-10,2021-04-09,2021-04-11 12:30:45
1.6%,1.0%,0.6%,7.4%,8.8%,0.05%,62.5%,4.0%,14.0%,Siskiyou,2021-04-10,2021-04-09,2021-04-11 12:30:48
0.4%,14.4%,8.7%,11.2%,9.0%,1.2%,33.7%,13.3%,8.1%,Solano,2021-04-10,2021-04-09,2021-04-11 12:30:51
0.5%,2.9%,0.9%,15.1%,12.6%,0.3%,53.1%,8.9%,5.9%,Sonoma,2021-04-10,2021-04-09,2021-04-11 12:30:54
0.5%,5.6%,1.8%,26.5%,0.9%,0.7%,36.7%,10.7%,16.5%,Stanislaus,2021-04-10,2021-04-09,2021-04-11 12:30:57
0.6%,14.9%,1.1%,19.3%,14.6%,0.2%,39.5%,6.1%,3.7%,Sutter,2021-04-10,2021-04-09,2021-04-11 12:31:00
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Tehama,2021-04-10,2021-04-09,2021-04-11 12:31:03
1.8%,1.7%,0.2%,3.3%,10.5%,0.2%,74.7%,1.3%,6.3%,Trinity,2021-04-10,2021-04-09,2021-04-11 12:31:05
0.2%,2.8%,0.7%,48.9%,7.8%,0.2%,28.4%,5.5%,5.4%,Tulare,2021-04-10,2021-04-09,2021-04-11 12:31:08
0.5%,1.5%,0.3%,4.9%,1.7%,0.4%,78.4%,6.0%,6.4%,Tuolumne,2021-04-10,2021-04-09,2021-04-11 12:31:11
0.1%,5.7%,1.0%,30.3%,18.0%,0.3%,34.8%,7.7%,2.0%,Ventura,2021-04-10,2021-04-09,2021-04-11 12:31:14
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Yolo,2021-04-10,2021-04-09,2021-04-11 12:31:16
1.1%,5.6%,2.3%,19.5%,10.9%,0.4%,51.4%,4.6%,4.1%,Yuba,2021-04-10,2021-04-09,2021-04-11 12:31:19
