American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,20.1%,5.3%,10.1%,9.2%,0.5%,23.5%,8.8%,22.2%,Alameda,2021-04-04,2021-04-03,2021-04-05 16:37:53
1.7%,0.6%,0.3%,0.7%,0.3%,0.0%,17.8%,0.8%,77.8%,Alpine,2021-04-04,2021-04-01,2021-04-05 16:37:56
0.9%,1.5%,0.4%,7.4%,3.6%,0.3%,67.2%,8.7%,10.2%,Amador,2021-04-04,2021-04-03,2021-04-05 16:37:59
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Butte,2021-04-04,2021-04-03,2021-04-05 16:38:02
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Calaveras,2021-04-04,2021-04-03,2021-04-05 16:38:04
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Colusa,2021-04-04,2021-04-03,2021-04-05 16:38:07
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Contra Costa,2021-04-04,2021-04-03,2021-04-05 16:38:10
6.5%,1.7%,0.5%,5.6%,7.0%,0.2%,59.9%,3.3%,15.2%,Del Norte,2021-04-04,2021-04-03,2021-04-05 16:38:13
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,El Dorado,2021-04-04,2021-04-03,2021-04-05 16:38:15
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Fresno,2021-04-04,2021-04-03,2021-04-05 16:38:18
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Glenn,2021-04-04,2021-04-02,2021-04-05 16:38:21
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Humboldt,2021-04-04,2021-04-03,2021-04-05 16:38:24
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Imperial,2021-04-04,2021-04-03,2021-04-05 16:38:26
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Inyo,2021-04-04,2021-04-03,2021-04-05 16:38:29
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Kern,2021-04-04,2021-04-03,2021-04-05 16:38:32
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Kings,2021-04-04,2021-04-03,2021-04-05 16:38:35
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Lake,2021-04-04,2021-04-03,2021-04-05 16:38:37
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Lassen,2021-04-04,2021-04-03,2021-04-05 16:38:40
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Los Angeles,2021-04-04,2021-04-03,2021-04-05 16:38:43
0.9%,1.9%,1.4%,32.8%,6.0%,0.1%,32.5%,8.7%,15.7%,Madera,2021-04-04,2021-04-03,2021-04-05 16:38:45
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Marin,2021-04-04,2021-04-03,2021-04-05 16:38:48
1.8%,0.9%,0.4%,7.4%,2.2%,0.2%,62.8%,4.9%,19.4%,Mariposa,2021-04-04,2021-04-02,2021-04-05 16:38:51
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Mendocino,2021-04-04,2021-04-03,2021-04-05 16:38:53
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Merced,2021-04-04,2021-04-03,2021-04-05 16:38:56
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Modoc,2021-04-04,2021-04-01,2021-04-05 16:38:59
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Mono,2021-04-04,2021-04-03,2021-04-05 16:39:02
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Monterey,2021-04-04,2021-04-03,2021-04-05 16:39:04
0.2%,4.0%,0.9%,18.1%,6.4%,0.4%,39.0%,6.1%,25.0%,Napa,2021-04-04,2021-04-03,2021-04-05 16:39:07
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Nevada,2021-04-04,2021-04-03,2021-04-05 16:39:10
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Orange,2021-04-04,2021-04-03,2021-04-05 16:39:12
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Placer,2021-04-04,2021-04-03,2021-04-05 16:39:15
0.9%,0.6%,0.4%,2.2%,6.0%,0.0%,72.8%,3.8%,13.2%,Plumas,2021-04-04,2021-04-03,2021-04-05 16:39:18
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Riverside,2021-04-04,2021-04-03,2021-04-05 16:39:21
0.4%,10.4%,3.9%,8.1%,8.2%,0.8%,28.4%,10.6%,29.3%,Sacramento,2021-04-04,2021-04-03,2021-04-05 16:39:23
0.2%,2.0%,0.6%,28.7%,4.1%,0.2%,20.9%,10.1%,33.1%,San Benito,2021-04-04,2021-04-03,2021-04-05 16:39:26
0.2%,8.7%,4.9%,27.6%,11.2%,0.4%,24.7%,12.8%,9.5%,San Bernardino,2021-04-04,2021-04-03,2021-04-05 16:39:29
0.4%,12.1%,2.5%,21.0%,0.4%,0.6%,45.5%,9.2%,8.3%,San Diego,2021-04-04,2021-04-03,2021-04-05 16:39:32
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,San Francisco,2021-04-04,2021-04-03,2021-04-05 16:39:35
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,San Joaquin,2021-04-04,2021-04-03,2021-04-05 16:39:37
0.2%,1.3%,0.4%,7.6%,10.5%,0.1%,31.6%,14.2%,34.0%,San Luis Obispo,2021-04-04,2021-04-03,2021-04-05 16:39:40
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,San Mateo,2021-04-04,2021-04-03,2021-04-05 16:39:43
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Santa Barbara,2021-04-04,2021-04-03,2021-04-05 16:39:46
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Santa Clara,2021-04-04,2021-04-03,2021-04-05 16:39:48
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Santa Cruz,2021-04-04,2021-04-03,2021-04-05 16:39:51
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Shasta,2021-04-04,2021-04-03,2021-04-05 16:39:54
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Sierra,2021-04-04,2021-04-02,2021-04-05 16:39:56
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Siskiyou,2021-04-04,2021-04-03,2021-04-05 16:39:59
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Solano,2021-04-04,2021-04-03,2021-04-05 16:40:02
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Sonoma,2021-04-04,2021-04-03,2021-04-05 16:40:04
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Stanislaus,2021-04-04,2021-04-03,2021-04-05 16:40:07
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Sutter,2021-04-04,2021-04-03,2021-04-05 16:40:10
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Tehama,2021-04-04,2021-04-03,2021-04-05 16:40:13
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Trinity,2021-04-04,2021-04-02,2021-04-05 16:40:16
0.3%,2.6%,0.7%,43.6%,5.5%,0.2%,29.3%,6.1%,11.7%,Tulare,2021-04-04,2021-04-03,2021-04-05 16:40:18
0.5%,1.4%,0.3%,4.6%,1.1%,0.4%,78.5%,6.4%,6.8%,Tuolumne,2021-04-04,2021-04-03,2021-04-05 16:40:21
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Ventura,2021-04-04,2021-04-03,2021-04-05 16:40:24
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Yolo,2021-04-04,2021-04-03,2021-04-05 16:40:27
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Yuba,2021-04-04,2021-04-03,2021-04-05 16:40:29
