American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Joaquin,2021-03-25,2021-03-24,2021-03-25 22:22:22
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Luis Obispo,2021-03-25,2021-03-24,2021-03-25 22:22:24
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Mateo,2021-03-25,2021-03-24,2021-03-25 22:22:27
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Santa Barbara,2021-03-25,2021-03-24,2021-03-25 22:22:30
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Santa Clara,2021-03-25,2021-03-24,2021-03-25 22:22:32
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Santa Cruz,2021-03-25,2021-03-24,2021-03-25 22:22:35
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Shasta,2021-03-25,2021-03-24,2021-03-25 22:22:37
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sierra,2021-03-25,2021-03-24,2021-03-25 22:22:40
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Siskiyou,2021-03-25,2021-03-24,2021-03-25 22:22:42
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Solano,2021-03-25,2021-03-24,2021-03-25 22:22:45
0.5%,2.0%,0.7%,13.3%,11.2%,0.2%,44.0%,8.6%,19.5%,Sonoma,2021-03-25,2021-03-24,2021-03-25 22:22:47
0.4%,5.2%,1.7%,24.9%,0.6%,0.7%,36.7%,9.5%,20.3%,Stanislaus,2021-03-25,2021-03-24,2021-03-25 22:22:50
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sutter,2021-03-25,2021-03-24,2021-03-25 22:22:52
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Tehama,2021-03-25,2021-03-24,2021-03-25 22:22:55
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Trinity,2021-03-25,2021-03-23,2021-03-25 22:22:57
0.3%,2.6%,0.7%,43.7%,6.2%,0.2%,30.2%,5.9%,10.3%,Tulare,2021-03-25,2021-03-24,2021-03-25 22:23:00
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Tuolumne,2021-03-25,2021-03-24,2021-03-25 22:23:02
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Ventura,2021-03-25,2021-03-24,2021-03-25 22:23:05
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Yolo,2021-03-25,2021-03-24,2021-03-25 22:23:08
1.1%,4.2%,2.0%,17.2%,9.8%,0.3%,49.4%,4.7%,11.4%,Yuba,2021-03-25,2021-03-24,2021-03-25 22:23:10
