American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.1%,0.8%,0.5%,70.1%,2.7%,0.1%,10.4%,5.7%,9.7%,Imperial,2021-03-18,2021-03-17,2021-03-19 08:23:07
1.1%,0.8%,0.2%,8.7%,22.8%,0.1%,54.3%,4.9%,7.1%,Inyo,2021-03-18,2021-03-17,2021-03-19 08:23:11
0.3%,4.1%,2.3%,30.1%,12.7%,0.2%,30.1%,10.9%,9.1%,Kern,2021-03-18,2021-03-17,2021-03-19 08:23:15
0.8%,2.7%,1.9%,41.2%,7.7%,0.1%,27.7%,5.7%,12%,Kings,2021-03-18,2021-03-17,2021-03-19 08:23:19
1.9%,1%,1.1%,15.6%,16.8%,0.1%,56.6%,2.9%,4%,Lake,2021-03-18,2021-03-17,2021-03-19 08:23:22
1%,1.3%,0.7%,6.1%,8.2%,0.2%,61.3%,3.8%,17.4%,Lassen,2021-03-18,2021-03-17,2021-03-19 08:23:28
0.2%,12.6%,4.3%,24.2%,19.5%,0.4%,19.6%,13.7%,5.6%,Los Angeles,2021-03-18,2021-03-17,2021-03-19 08:23:32
1%,1.8%,1.5%,32.6%,7.5%,0.2%,36.4%,7.8%,11.4%,Madera,2021-03-18,2021-03-17,2021-03-19 08:23:36
0.1%,4.1%,1%,7.6%,12.8%,0.2%,53.4%,6.5%,14.4%,Marin,2021-03-18,2021-03-17,2021-03-19 08:23:39
1.9%,0.8%,0.3%,7.9%,3%,0.2%,63.9%,6.4%,15.7%,Mariposa,2021-03-18,2021-03-17,2021-03-19 08:23:43
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Mendocino,2021-03-18,2021-03-17,2021-03-19 08:23:47
0.3%,6%,1.6%,34%,0.6%,0.3%,28.8%,8.8%,19.5%,Merced,2021-03-18,2021-03-17,2021-03-19 08:23:51
2.4%,1.5%,0.9%,7.3%,4.8%,0.1%,73.1%,1.6%,8.3%,Modoc,2021-03-18,2021-03-17,2021-03-19 08:23:54
0.4%,1.2%,0.2%,21.3%,11.5%,0.2%,59.9%,1.5%,3.9%,Mono,2021-03-18,2021-03-17,2021-03-19 08:23:58
0.2%,4.7%,1.1%,33.6%,12.7%,0.5%,29.9%,6.8%,10.4%,Monterey,2021-03-18,2021-03-17,2021-03-19 08:24:02
0.2%,4.5%,1%,17.1%,7.9%,0.4%,44.2%,6.2%,18.6%,Napa,2021-03-18,2021-03-17,2021-03-19 08:24:06
0.7%,0.6%,0.2%,5%,18%,0.1%,62.8%,5.8%,6.7%,Nevada,2021-03-18,2021-03-17,2021-03-19 08:24:09
0.1%,18.9%,0.8%,12.8%,17.1%,0.3%,32%,9.6%,8.3%,Orange,2021-03-18,2021-03-17,2021-03-19 08:24:13
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Placer,2021-03-18,2021-03-17,2021-03-19 08:24:17
0.8%,0.5%,0.3%,1.8%,6.3%,0%,74.8%,3.6%,11.9%,Plumas,2021-03-18,2021-03-17,2021-03-19 08:24:21
0.3%,5.7%,3.5%,23.4%,15.3%,0.3%,33.6%,11.7%,6.2%,Riverside,2021-03-18,2021-03-17,2021-03-19 08:24:24
0.4%,10.8%,4.1%,8.2%,10.5%,0.9%,32.6%,11.5%,20.9%,Sacramento,2021-03-18,2021-03-17,2021-03-19 08:24:28
0.2%,2.2%,0.6%,29.9%,5.4%,0.3%,24.3%,10.6%,26.5%,San Benito,2021-03-18,2021-03-17,2021-03-19 08:24:32
0.2%,9.1%,4.7%,26.8%,14.5%,0.4%,26.4%,11.3%,6.6%,San Bernardino,2021-03-18,2021-03-17,2021-03-19 08:24:35
0.4%,11.4%,2.3%,19.4%,1.1%,0.6%,45.6%,10.3%,9%,San Diego,2021-03-18,2021-03-17,2021-03-19 08:24:39
0.2%,30.2%,3.1%,10.6%,8.3%,0.3%,27.1%,5.9%,14.3%,San Francisco,2021-03-18,2021-03-17,2021-03-19 08:24:43
0.3%,10.3%,3.4%,13.8%,2.8%,0.8%,25.1%,16%,27.5%,San Joaquin,2021-03-18,2021-03-17,2021-03-19 08:24:46
0.1%,1.1%,0.4%,5.7%,12.8%,0.1%,29.8%,15.3%,34.6%,San Luis Obispo,2021-03-18,2021-03-17,2021-03-19 08:24:50
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,San Mateo,2021-03-18,2021-03-17,2021-03-19 08:24:54
0.2%,2.6%,0.8%,19.5%,20.6%,0.2%,35.7%,13.4%,6.9%,Santa Barbara,2021-03-18,2021-03-17,2021-03-19 08:24:58
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Santa Clara,2021-03-18,2021-03-17,2021-03-19 08:25:01
0.2%,2%,0.3%,19.3%,17%,0.1%,42.4%,9.8%,8.9%,Santa Cruz,2021-03-18,2021-03-17,2021-03-19 08:25:05
0.7%,1.2%,0.3%,3.1%,22.6%,0.1%,46.6%,12.2%,13.2%,Shasta,2021-03-18,2021-03-17,2021-03-19 08:25:09
0.6%,0.8%,0.1%,8.2%,9.1%,0%,74.3%,3.1%,3.8%,Sierra,2021-03-18,2021-03-17,2021-03-19 08:25:12
1.8%,0.9%,0.5%,5.4%,9.2%,0%,61.8%,4.3%,16.1%,Siskiyou,2021-03-18,2021-03-17,2021-03-19 08:25:16
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Solano,2021-03-18,2021-03-17,2021-03-19 08:25:20
0.6%,2.1%,0.7%,13.2%,12.6%,0.2%,46.5%,9%,15.2%,Sonoma,2021-03-18,2021-03-17,2021-03-19 08:25:23
0.4%,5%,1.6%,22.1%,1.1%,0.6%,37.2%,9.2%,22.7%,Stanislaus,2021-03-18,2021-03-17,2021-03-19 08:25:27
0.6%,13.4%,1%,15.6%,14.2%,0.2%,41.9%,7%,6.1%,Sutter,2021-03-18,2021-03-17,2021-03-19 08:25:31
1.1%,0.6%,0.2%,10.6%,9.4%,0.1%,51.1%,9.6%,17.2%,Tehama,2021-03-18,2021-03-17,2021-03-19 08:25:35
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Trinity,2021-03-18,2021-03-17,2021-03-19 08:25:39
0.2%,2.7%,0.7%,43.6%,7%,0.2%,31%,5.8%,8.9%,Tulare,2021-03-18,2021-03-17,2021-03-19 08:25:42
0.4%,1.2%,0.3%,4.2%,1.3%,0.4%,80.2%,6.4%,5.5%,Tuolumne,2021-03-18,2021-03-17,2021-03-19 08:25:46
0.1%,5.4%,0.9%,26.6%,19.6%,0.3%,34.6%,9.8%,2.8%,Ventura,2021-03-18,2021-03-17,2021-03-19 08:25:50
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Yolo,2021-03-18,2021-03-17,2021-03-19 08:25:54
1.3%,4.3%,2.1%,17.2%,11.2%,0.3%,51.6%,4.5%,7.6%,Yuba,2021-03-18,2021-03-17,2021-03-19 08:25:57
