American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Alameda,2021-04-01,2021-03-31,2021-04-02 14:21:37
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Alpine,2021-04-01,2021-03-31,2021-04-02 14:21:39
0.8%,1.5%,0.4%,7.4%,3.7%,0.3%,67.6%,8.6%,9.8%,Amador,2021-04-01,2021-03-31,2021-04-02 14:21:42
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Butte,2021-04-01,2021-03-31,2021-04-02 14:21:44
0.4%,1.1%,0.4%,4.9%,1.3%,0.2%,55.1%,8.7%,27.8%,Calaveras,2021-04-01,2021-03-31,2021-04-02 14:21:48
1.0%,0.7%,0.5%,27.4%,5.3%,0.1%,31.6%,5.5%,27.9%,Colusa,2021-04-01,2021-03-31,2021-04-02 14:21:50
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Contra Costa,2021-04-01,2021-03-31,2021-04-02 14:21:52
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Del Norte,2021-04-01,2021-03-31,2021-04-02 14:21:55
0.2%,2.8%,0.5%,5.5%,12.1%,0.3%,48.8%,7.8%,22.1%,El Dorado,2021-04-01,2021-03-31,2021-04-02 14:21:58
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Fresno,2021-04-01,2021-03-31,2021-04-02 14:22:00
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Glenn,2021-04-01,2021-03-31,2021-04-02 14:22:03
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Humboldt,2021-04-01,2021-03-31,2021-04-02 14:22:05
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Imperial,2021-04-01,2021-03-31,2021-04-02 14:22:07
1.0%,1.1%,0.2%,9.3%,20.4%,0.2%,52.9%,5.6%,9.4%,Inyo,2021-04-01,2021-03-31,2021-04-02 14:22:10
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Kern,2021-04-01,2021-03-31,2021-04-02 14:22:12
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Kings,2021-04-01,2021-03-31,2021-04-02 14:22:14
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Lake,2021-04-01,2021-03-31,2021-04-02 14:22:17
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Lassen,2021-04-01,2021-03-31,2021-04-02 14:22:19
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Los Angeles,2021-04-01,2021-03-31,2021-04-02 14:22:22
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Madera,2021-04-01,2021-03-31,2021-04-02 14:22:24
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Marin,2021-04-01,2021-03-31,2021-04-02 14:22:27
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Mariposa,2021-04-01,2021-03-31,2021-04-02 14:22:29
0.9%,1.4%,0.3%,16.7%,13.2%,0.2%,50.1%,5.9%,11.4%,Mendocino,2021-04-01,2021-03-31,2021-04-02 14:22:32
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Merced,2021-04-01,2021-03-31,2021-04-02 14:22:34
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Modoc,2021-04-01,2021-03-31,2021-04-02 14:22:37
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Mono,2021-04-01,2021-03-31,2021-04-02 14:22:39
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Monterey,2021-04-01,2021-03-31,2021-04-02 14:22:41
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Napa,2021-04-01,2021-03-31,2021-04-02 14:22:44
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Nevada,2021-04-01,2021-03-31,2021-04-02 14:22:46
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Orange,2021-04-01,2021-03-31,2021-04-02 14:22:49
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Placer,2021-04-01,2021-03-31,2021-04-02 14:22:51
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Plumas,2021-04-01,2021-03-31,2021-04-02 14:22:54
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Riverside,2021-04-01,2021-03-31,2021-04-02 14:22:57
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Sacramento,2021-04-01,2021-03-31,2021-04-02 14:22:59
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,San Benito,2021-04-01,2021-03-31,2021-04-02 14:23:02
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,San Bernardino,2021-04-01,2021-03-31,2021-04-02 14:23:04
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,San Diego,2021-04-01,2021-03-31,2021-04-02 14:23:06
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,San Francisco,2021-04-01,2021-03-31,2021-04-02 14:23:09
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,San Joaquin,2021-04-01,2021-03-31,2021-04-02 14:23:11
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,San Luis Obispo,2021-04-01,2021-03-31,2021-04-02 14:23:14
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,San Mateo,2021-04-01,2021-03-31,2021-04-02 14:23:16
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Santa Barbara,2021-04-01,2021-03-31,2021-04-02 14:23:19
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Santa Clara,2021-04-01,2021-03-31,2021-04-02 14:23:21
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Santa Cruz,2021-04-01,2021-03-31,2021-04-02 14:23:24
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Shasta,2021-04-01,2021-03-31,2021-04-02 14:23:26
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Sierra,2021-04-01,2021-03-31,2021-04-02 14:23:29
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Siskiyou,2021-04-01,2021-03-31,2021-04-02 14:23:31
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Solano,2021-04-01,2021-03-31,2021-04-02 14:23:33
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Sonoma,2021-04-01,2021-03-31,2021-04-02 14:23:36
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Stanislaus,2021-04-01,2021-03-31,2021-04-02 14:23:38
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Sutter,2021-04-01,2021-03-31,2021-04-02 14:23:41
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Tehama,2021-04-01,2021-03-31,2021-04-02 14:23:43
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Trinity,2021-04-01,2021-03-31,2021-04-02 14:23:46
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Tulare,2021-04-01,2021-03-31,2021-04-02 14:23:48
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Tuolumne,2021-04-01,2021-03-31,2021-04-02 14:23:51
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Ventura,2021-04-01,2021-03-31,2021-04-02 14:23:53
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Yolo,2021-04-01,2021-03-31,2021-04-02 14:23:56
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Yuba,2021-04-01,2021-03-31,2021-04-02 14:23:58
