American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Mariposa,2021-04-05,2021-04-03,2021-04-06 12:28:30
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Mendocino,2021-04-05,2021-04-04,2021-04-06 12:28:33
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Merced,2021-04-05,2021-04-04,2021-04-06 12:28:36
2.3%,1.7%,1.0%,7.8%,4.5%,0.1%,69.6%,2.0%,10.9%,Modoc,2021-04-05,2021-04-01,2021-04-06 12:28:38
0.4%,1.3%,0.3%,21.5%,9.8%,0.2%,57.0%,1.9%,7.7%,Mono,2021-04-05,2021-04-03,2021-04-06 12:28:41
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Monterey,2021-04-05,2021-04-04,2021-04-06 12:28:43
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Napa,2021-04-05,2021-04-04,2021-04-06 12:28:46
0.7%,0.7%,0.3%,5.2%,15.1%,0.1%,61.5%,6.5%,9.9%,Nevada,2021-04-05,2021-04-04,2021-04-06 12:28:49
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Orange,2021-04-05,2021-04-04,2021-04-06 12:28:51
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Placer,2021-04-05,2021-04-04,2021-04-06 12:28:54
0.9%,0.6%,0.4%,2.2%,6.0%,0.04%,72.8%,3.8%,13.3%,Plumas,2021-04-05,2021-04-04,2021-04-06 12:28:57
0.3%,5.7%,3.7%,24.5%,11.8%,0.3%,31.2%,12.9%,9.5%,Riverside,2021-04-05,2021-04-04,2021-04-06 12:28:59
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Sacramento,2021-04-05,2021-04-04,2021-04-06 12:29:02
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Benito,2021-04-05,2021-04-04,2021-04-06 12:29:05
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Bernardino,2021-04-05,2021-04-04,2021-04-06 12:29:07
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Diego,2021-04-05,2021-04-04,2021-04-06 12:29:10
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Francisco,2021-04-05,2021-04-04,2021-04-06 12:29:13
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Joaquin,2021-04-05,2021-04-04,2021-04-06 12:29:16
0.2%,1.3%,0.4%,7.6%,10.5%,0.2%,31.6%,14.2%,34.0%,San Luis Obispo,2021-04-05,2021-04-04,2021-04-06 12:29:18
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Mateo,2021-04-05,2021-04-04,2021-04-06 12:29:21
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Santa Barbara,2021-04-05,2021-04-04,2021-04-06 12:29:24
0.1%,24.4%,1.3%,11.0%,10.9%,0.4%,22.7%,8.7%,20.5%,Santa Clara,2021-04-05,2021-04-04,2021-04-06 12:29:26
0.2%,2.0%,0.4%,20.1%,13.8%,0.1%,39.8%,10.2%,13.5%,Santa Cruz,2021-04-05,2021-04-04,2021-04-06 12:29:29
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Shasta,2021-04-05,2021-04-04,2021-04-06 12:29:32
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Sierra,2021-04-05,2021-04-02,2021-04-06 12:29:35
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Siskiyou,2021-04-05,2021-04-04,2021-04-06 12:29:37
0.3%,10.4%,6.3%,9.1%,6.3%,0.9%,25.6%,10.6%,30.5%,Solano,2021-04-05,2021-04-04,2021-04-06 12:29:40
0.5%,2.1%,0.7%,13.8%,10.0%,0.2%,42.3%,8.3%,22.1%,Sonoma,2021-04-05,2021-04-04,2021-04-06 12:29:43
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Stanislaus,2021-04-05,2021-04-04,2021-04-06 12:29:45
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Sutter,2021-04-05,2021-04-04,2021-04-06 12:29:48
0.9%,0.6%,0.3%,10.6%,8.1%,0.1%,48.2%,10.0%,21.2%,Tehama,2021-04-05,2021-04-03,2021-04-06 12:29:51
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Trinity,2021-04-05,2021-04-04,2021-04-06 12:29:53
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Tulare,2021-04-05,2021-04-04,2021-04-06 12:29:56
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Tuolumne,2021-04-05,2021-04-04,2021-04-06 12:29:59
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Ventura,2021-04-05,2021-04-04,2021-04-06 12:30:01
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Yolo,2021-04-05,2021-04-04,2021-04-06 12:30:04
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Yuba,2021-04-05,2021-04-04,2021-04-06 12:30:07
