American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Alameda,2021-03-28,2021-03-27,2021-03-29 06:24:41
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Alpine,2021-03-28,2021-03-27,2021-03-29 06:24:43
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Amador,2021-03-28,2021-03-27,2021-03-29 06:24:46
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Butte,2021-03-28,2021-03-27,2021-03-29 06:24:48
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Calaveras,2021-03-28,2021-03-27,2021-03-29 06:24:51
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Colusa,2021-03-28,2021-03-27,2021-03-29 06:24:54
0.2%,10.8%,4.4%,12.5%,10.8%,0.5%,34.0%,7.7%,19.0%,Contra Costa,2021-03-28,2021-03-27,2021-03-29 06:24:57
6.6%,1.7%,0.5%,5.1%,7.6%,0.1%,60.8%,3.0%,14.5%,Del Norte,2021-03-28,2021-03-27,2021-03-29 06:25:00
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,El Dorado,2021-03-28,2021-03-27,2021-03-29 06:25:03
0.5%,6.9%,2.1%,31.5%,8.8%,0.2%,28.6%,7.8%,13.6%,Fresno,2021-03-28,2021-03-27,2021-03-29 06:25:05
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Glenn,2021-03-28,2021-03-27,2021-03-29 06:25:08
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Humboldt,2021-03-28,2021-03-27,2021-03-29 06:25:10
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Imperial,2021-03-28,2021-03-27,2021-03-29 06:25:13
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Inyo,2021-03-28,2021-03-27,2021-03-29 06:25:15
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Kern,2021-03-28,2021-03-27,2021-03-29 06:25:18
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Kings,2021-03-28,2021-03-27,2021-03-29 06:25:20
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Lake,2021-03-28,2021-03-27,2021-03-29 06:25:23
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Lassen,2021-03-28,2021-03-26,2021-03-29 06:25:26
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Los Angeles,2021-03-28,2021-03-27,2021-03-29 06:25:28
0.9%,1.8%,1.5%,32.9%,6.3%,0.1%,33.4%,8.4%,14.6%,Madera,2021-03-28,2021-03-27,2021-03-29 06:25:31
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Marin,2021-03-28,2021-03-27,2021-03-29 06:25:33
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Mariposa,2021-03-28,2021-03-27,2021-03-29 06:25:36
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Mendocino,2021-03-28,2021-03-27,2021-03-29 06:25:38
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Merced,2021-03-28,2021-03-27,2021-03-29 06:25:41
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Modoc,2021-03-28,2021-03-26,2021-03-29 06:25:44
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Mono,2021-03-28,2021-03-27,2021-03-29 06:25:46
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Monterey,2021-03-28,2021-03-27,2021-03-29 06:25:49
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Napa,2021-03-28,2021-03-27,2021-03-29 06:25:51
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Nevada,2021-03-28,2021-03-27,2021-03-29 06:25:54
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Orange,2021-03-28,2021-03-27,2021-03-29 06:25:56
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Placer,2021-03-28,2021-03-27,2021-03-29 06:25:59
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Plumas,2021-03-28,2021-03-27,2021-03-29 06:26:01
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Riverside,2021-03-28,2021-03-27,2021-03-29 06:26:04
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Sacramento,2021-03-28,2021-03-27,2021-03-29 06:26:07
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Benito,2021-03-28,2021-03-27,2021-03-29 06:26:09
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Bernardino,2021-03-28,2021-03-27,2021-03-29 06:26:12
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Diego,2021-03-28,2021-03-27,2021-03-29 06:26:14
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Francisco,2021-03-28,2021-03-27,2021-03-29 06:26:17
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Joaquin,2021-03-28,2021-03-27,2021-03-29 06:26:19
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Luis Obispo,2021-03-28,2021-03-27,2021-03-29 06:26:22
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Mateo,2021-03-28,2021-03-27,2021-03-29 06:26:24
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Santa Barbara,2021-03-28,2021-03-27,2021-03-29 06:26:27
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Santa Clara,2021-03-28,2021-03-27,2021-03-29 06:26:29
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Santa Cruz,2021-03-28,2021-03-27,2021-03-29 06:26:32
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Shasta,2021-03-28,2021-03-27,2021-03-29 06:26:35
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Sierra,2021-03-28,2021-03-27,2021-03-29 06:26:37
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Siskiyou,2021-03-28,2021-03-27,2021-03-29 06:26:40
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Solano,2021-03-28,2021-03-27,2021-03-29 06:26:42
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Sonoma,2021-03-28,2021-03-27,2021-03-29 06:26:45
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Stanislaus,2021-03-28,2021-03-27,2021-03-29 06:26:48
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Sutter,2021-03-28,2021-03-27,2021-03-29 06:26:50
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Tehama,2021-03-28,2021-03-27,2021-03-29 06:26:53
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Trinity,2021-03-28,2021-03-26,2021-03-29 06:26:55
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Tulare,2021-03-28,2021-03-27,2021-03-29 06:26:58
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Tuolumne,2021-03-28,2021-03-27,2021-03-29 06:27:00
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Ventura,2021-03-28,2021-03-27,2021-03-29 06:27:03
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Yolo,2021-03-28,2021-03-27,2021-03-29 06:27:05
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Yuba,2021-03-28,2021-03-27,2021-03-29 06:27:08
