Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
57.5%,42.2%,0.3%,Alameda,2021-03-22,2021-03-21,2021-03-23 10:21:37
47.1%,52.4%,0.5%,Alpine,2021-03-22,2021-03-19,2021-03-23 10:21:41
56.2%,43.7%,0.1%,Amador,2021-03-22,2021-03-21,2021-03-23 10:21:44
57.5%,42.5%,0.1%,Butte,2021-03-22,2021-03-21,2021-03-23 10:21:47
55.1%,44.2%,0.8%,Calaveras,2021-03-22,2021-03-21,2021-03-23 10:21:50
52.1%,45.9%,2%,Colusa,2021-03-22,2021-03-20,2021-03-23 10:21:53
57.7%,42.2%,0.1%,Contra Costa,2021-03-22,2021-03-21,2021-03-23 10:21:57
53.9%,46%,0.1%,Del Norte,2021-03-22,2021-03-21,2021-03-23 10:22:00
55.9%,44%,0.1%,El Dorado,2021-03-22,2021-03-21,2021-03-23 10:22:03
56.2%,43.8%,0.1%,Fresno,2021-03-22,2021-03-21,2021-03-23 10:22:20
57.1%,42.7%,0.1%,Glenn,2021-03-22,2021-03-20,2021-03-23 10:22:23
58.5%,41.3%,0.1%,Humboldt,2021-03-22,2021-03-21,2021-03-23 10:22:26
54.9%,45%,0%,Imperial,2021-03-22,2021-03-21,2021-03-23 10:22:30
53.6%,46.3%,0.1%,Inyo,2021-03-22,2021-03-20,2021-03-23 10:22:33
55.7%,43.7%,0.6%,Kern,2021-03-22,2021-03-21,2021-03-23 10:22:36
55.1%,44.5%,0.4%,Kings,2021-03-22,2021-03-21,2021-03-23 10:22:39
54.6%,45.4%,0.1%,Lake,2021-03-22,2021-03-21,2021-03-23 10:22:43
52.8%,47.1%,0.1%,Lassen,2021-03-22,2021-03-21,2021-03-23 10:22:46
56.6%,43.2%,0.2%,Los Angeles,2021-03-22,2021-03-21,2021-03-23 10:22:49
55.1%,44.8%,0.1%,Madera,2021-03-22,2021-03-21,2021-03-23 10:22:52
56.9%,43%,0.1%,Marin,2021-03-22,2021-03-21,2021-03-23 10:22:55
53.7%,45.9%,0.4%,Mariposa,2021-03-22,2021-03-21,2021-03-23 10:22:58
54.2%,45%,0.8%,Mendocino,2021-03-22,2021-03-21,2021-03-23 10:23:01
55.5%,44%,0.4%,Merced,2021-03-22,2021-03-21,2021-03-23 10:23:05
52.7%,47.3%,0%,Modoc,2021-03-22,2021-03-20,2021-03-23 10:23:08
47.4%,52.5%,0%,Mono,2021-03-22,2021-03-21,2021-03-23 10:23:11
55%,41.7%,3.3%,Monterey,2021-03-22,2021-03-21,2021-03-23 10:23:14
53.6%,46.4%,0.1%,Napa,2021-03-22,2021-03-21,2021-03-23 10:23:17
57%,42.9%,0.1%,Nevada,2021-03-22,2021-03-21,2021-03-23 10:23:20
56.3%,42.6%,1.1%,Orange,2021-03-22,2021-03-21,2021-03-23 10:23:24
57.5%,42.4%,0.1%,Placer,2021-03-22,2021-03-21,2021-03-23 10:23:27
54.4%,45.5%,0%,Plumas,2021-03-22,2021-03-20,2021-03-23 10:23:30
55.8%,44.1%,0.1%,Riverside,2021-03-22,2021-03-21,2021-03-23 10:23:33
57.7%,42.1%,0.2%,Sacramento,2021-03-22,2021-03-21,2021-03-23 10:23:36
57.1%,42.5%,0.4%,San Benito,2021-03-22,2021-03-21,2021-03-23 10:23:40
57.6%,42.3%,0.1%,San Bernardino,2021-03-22,2021-03-21,2021-03-23 10:23:43
57.6%,41.6%,0.8%,San Diego,2021-03-22,2021-03-21,2021-03-23 10:23:46
53.4%,46.3%,0.3%,San Francisco,2021-03-22,2021-03-21,2021-03-23 10:23:49
57.1%,42.2%,0.7%,San Joaquin,2021-03-22,2021-03-21,2021-03-23 10:23:52
57%,43%,0.1%,San Luis Obispo,2021-03-22,2021-03-21,2021-03-23 10:23:55
57.2%,42.7%,0.1%,San Mateo,2021-03-22,2021-03-21,2021-03-23 10:23:59
57.2%,42.7%,0.1%,Santa Barbara,2021-03-22,2021-03-21,2021-03-23 10:24:02
57.4%,42.5%,0.1%,Santa Clara,2021-03-22,2021-03-21,2021-03-23 10:24:05
57.2%,42.3%,0.4%,Santa Cruz,2021-03-22,2021-03-21,2021-03-23 10:24:08
57.6%,42.3%,0.1%,Shasta,2021-03-22,2021-03-21,2021-03-23 10:24:11
52.2%,47.6%,0.2%,Sierra,2021-03-22,2021-03-18,2021-03-23 10:24:14
55.5%,44.5%,0%,Siskiyou,2021-03-22,2021-03-21,2021-03-23 10:24:17
57.6%,42.2%,0.2%,Solano,2021-03-22,2021-03-21,2021-03-23 10:24:21
57.2%,42.7%,0.1%,Sonoma,2021-03-22,2021-03-21,2021-03-23 10:24:24
56.6%,43%,0.4%,Stanislaus,2021-03-22,2021-03-21,2021-03-23 10:24:27
56%,43.5%,0.5%,Sutter,2021-03-22,2021-03-21,2021-03-23 10:24:30
56.1%,43.8%,0%,Tehama,2021-03-22,2021-03-20,2021-03-23 10:24:33
50.5%,49.3%,0.2%,Trinity,2021-03-22,2021-03-20,2021-03-23 10:24:36
55.2%,44.7%,0.1%,Tulare,2021-03-22,2021-03-21,2021-03-23 10:24:40
55%,44.9%,0.1%,Tuolumne,2021-03-22,2021-03-21,2021-03-23 10:24:43
56.4%,43.6%,0%,Ventura,2021-03-22,2021-03-21,2021-03-23 10:24:46
55.5%,40.4%,4.1%,Yolo,2021-03-22,2021-03-21,2021-03-23 10:24:49
57.6%,42.1%,0.3%,Yuba,2021-03-22,2021-03-21,2021-03-23 10:24:52
