American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Alameda,2021-04-15,2021-04-14,2021-04-16 02:41:03
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Alpine,2021-04-15,2021-04-08,2021-04-16 02:41:05
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Amador,2021-04-15,2021-04-14,2021-04-16 02:41:07
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Butte,2021-04-15,2021-04-14,2021-04-16 02:41:10
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Calaveras,2021-04-15,2021-04-14,2021-04-16 02:41:12
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Colusa,2021-04-15,2021-04-14,2021-04-16 02:41:14
0.2%,12.5%,5.0%,15.0%,11.4%,0.6%,37.1%,8.5%,9.9%,Contra Costa,2021-04-15,2021-04-14,2021-04-16 02:41:17
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Del Norte,2021-04-15,2021-04-14,2021-04-16 02:41:19
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,El Dorado,2021-04-15,2021-04-14,2021-04-16 02:41:21
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Fresno,2021-04-15,2021-04-14,2021-04-16 02:41:23
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Glenn,2021-04-15,2021-04-14,2021-04-16 02:41:26
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Humboldt,2021-04-15,2021-04-14,2021-04-16 02:41:28
0.2%,0.8%,0.4%,70.6%,2.6%,0.1%,9.9%,7.8%,7.6%,Imperial,2021-04-15,2021-04-14,2021-04-16 02:41:30
0.9%,1.2%,0.2%,11.0%,21.0%,0.2%,55.6%,3.4%,6.4%,Inyo,2021-04-15,2021-04-14,2021-04-16 02:41:32
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Kern,2021-04-15,2021-04-14,2021-04-16 02:41:35
