American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Mono,2021-04-13,2021-04-10,2021-04-13 20:22:01
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Monterey,2021-04-13,2021-04-12,2021-04-13 20:22:04
0.2%,5.2%,1.1%,20.8%,8.1%,0.4%,47.1%,7.6%,9.4%,Napa,2021-04-13,2021-04-12,2021-04-13 20:22:07
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Nevada,2021-04-13,2021-04-12,2021-04-13 20:22:09
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Orange,2021-04-13,2021-04-12,2021-04-13 20:22:12
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Placer,2021-04-13,2021-04-12,2021-04-13 20:22:15
0.8%,0.8%,0.5%,3.1%,6.2%,0.05%,73.3%,3.5%,11.8%,Plumas,2021-04-13,2021-04-10,2021-04-13 20:22:19
0.2%,6.1%,3.9%,29.8%,13.9%,0.3%,31.3%,9.6%,5.0%,Riverside,2021-04-13,2021-04-12,2021-04-13 20:22:22
0.4%,14.4%,5.5%,9.8%,10.8%,1.1%,36.2%,12.4%,9.5%,Sacramento,2021-04-13,2021-04-12,2021-04-13 20:22:24
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,San Benito,2021-04-13,2021-04-12,2021-04-13 20:22:27
0.2%,9.2%,5.0%,32.4%,12.8%,0.4%,24.8%,10.1%,5.0%,San Bernardino,2021-04-13,2021-04-12,2021-04-13 20:22:30
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,San Diego,2021-04-13,2021-04-12,2021-04-13 20:22:33
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,San Francisco,2021-04-13,2021-04-12,2021-04-13 20:22:36
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,San Joaquin,2021-04-13,2021-04-12,2021-04-13 20:22:39
0.2%,1.7%,0.5%,10.4%,13.3%,0.2%,39.7%,10.9%,23.3%,San Luis Obispo,2021-04-13,2021-04-12,2021-04-13 20:22:42
0.2%,19.9%,1.2%,10.5%,18.9%,0.7%,29.2%,11.7%,7.7%,San Mateo,2021-04-13,2021-04-12,2021-04-13 20:22:45
0.2%,3.2%,0.9%,28.1%,17.0%,0.2%,34.9%,10.0%,5.5%,Santa Barbara,2021-04-13,2021-04-12,2021-04-13 20:22:48
0.2%,29.7%,1.5%,12.7%,13.6%,0.4%,24.8%,9.0%,8.0%,Santa Clara,2021-04-13,2021-04-12,2021-04-13 20:22:51
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Santa Cruz,2021-04-13,2021-04-12,2021-04-13 20:22:54
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Shasta,2021-04-13,2021-04-12,2021-04-13 20:22:57
0.5%,1.0%,0.1%,8.0%,9.5%,0.000%,74.6%,2.8%,3.6%,Sierra,2021-04-13,2021-04-12,2021-04-13 20:23:01
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Siskiyou,2021-04-13,2021-04-12,2021-04-13 20:23:03
0.4%,14.2%,8.6%,11.2%,8.9%,1.2%,33.3%,13.2%,8.9%,Solano,2021-04-13,2021-04-12,2021-04-13 20:23:06
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Sonoma,2021-04-13,2021-04-12,2021-04-13 20:23:09
0.5%,5.6%,1.8%,26.9%,0.9%,0.7%,36.6%,10.7%,16.3%,Stanislaus,2021-04-13,2021-04-12,2021-04-13 20:23:11
0.6%,14.8%,1.1%,19.3%,14.3%,0.2%,39.4%,6.1%,4.1%,Sutter,2021-04-13,2021-04-12,2021-04-13 20:23:14
1.0%,0.9%,0.3%,13.4%,9.8%,0.2%,53.5%,8.8%,12.0%,Tehama,2021-04-13,2021-04-12,2021-04-13 20:23:18
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Trinity,2021-04-13,2021-04-12,2021-04-13 20:23:21
0.2%,2.8%,0.7%,48.9%,7.7%,0.2%,28.3%,5.5%,5.7%,Tulare,2021-04-13,2021-04-12,2021-04-13 20:23:24
0.5%,1.5%,0.3%,4.9%,1.7%,0.4%,78.4%,5.9%,6.4%,Tuolumne,2021-04-13,2021-04-12,2021-04-13 20:23:27
0.1%,5.8%,1.0%,30.3%,17.7%,0.3%,34.8%,7.8%,2.3%,Ventura,2021-04-13,2021-04-12,2021-04-13 20:23:30
0.4%,8.0%,1.4%,15.8%,9.1%,0.4%,35.0%,10.9%,19.0%,Yolo,2021-04-13,2021-04-12,2021-04-13 20:23:32
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Yuba,2021-04-13,2021-04-12,2021-04-13 20:23:35
