Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
55.5%,44.2%,0.3%,Alameda,2021-04-07,2021-04-06,2021-04-07 16:39:17
46.8%,52.8%,0.4%,Alpine,2021-04-07,2021-04-02,2021-04-07 16:39:20
55.6%,44.3%,0.2%,Amador,2021-04-07,2021-04-06,2021-04-07 16:39:22
55.8%,44.1%,0.1%,Butte,2021-04-07,2021-04-06,2021-04-07 16:39:25
54.2%,45.0%,0.7%,Calaveras,2021-04-07,2021-04-06,2021-04-07 16:39:27
50.7%,47.8%,1.5%,Colusa,2021-04-07,2021-04-06,2021-04-07 16:39:30
55.7%,44.2%,0.1%,Contra Costa,2021-04-07,2021-04-06,2021-04-07 16:39:32
53.7%,46.2%,0.1%,Del Norte,2021-04-07,2021-04-06,2021-04-07 16:39:35
55.0%,44.9%,0.1%,El Dorado,2021-04-07,2021-04-06,2021-04-07 16:39:37
55.2%,44.7%,0.1%,Fresno,2021-04-07,2021-04-06,2021-04-07 16:39:40
54.8%,45.1%,0.1%,Glenn,2021-04-07,2021-04-06,2021-04-07 16:39:43
56.4%,43.5%,0.1%,Humboldt,2021-04-07,2021-04-06,2021-04-07 16:39:45
53.3%,46.7%,0.04%,Imperial,2021-04-07,2021-04-06,2021-04-07 16:39:48
52.5%,47.4%,0.1%,Inyo,2021-04-07,2021-04-06,2021-04-07 16:39:50
54.6%,44.8%,0.6%,Kern,2021-04-07,2021-04-06,2021-04-07 16:39:53
54.3%,45.3%,0.3%,Kings,2021-04-07,2021-04-06,2021-04-07 16:39:55
53.9%,46.1%,0.1%,Lake,2021-04-07,2021-04-06,2021-04-07 16:39:58
52.6%,47.2%,0.2%,Lassen,2021-04-07,2021-04-06,2021-04-07 16:40:00
55.1%,44.7%,0.2%,Los Angeles,2021-04-07,2021-04-06,2021-04-07 16:40:03
54.6%,45.3%,0.1%,Madera,2021-04-07,2021-04-06,2021-04-07 16:40:06
55.6%,44.3%,0.1%,Marin,2021-04-07,2021-04-06,2021-04-07 16:40:08
53.5%,46.1%,0.4%,Mariposa,2021-04-07,2021-04-06,2021-04-07 16:40:11
53.8%,45.5%,0.7%,Mendocino,2021-04-07,2021-04-06,2021-04-07 16:40:13
54.8%,44.8%,0.4%,Merced,2021-04-07,2021-04-06,2021-04-07 16:40:16
52.6%,47.4%,0.000%,Modoc,2021-04-07,2021-04-06,2021-04-07 16:40:18
47.3%,52.7%,0.01%,Mono,2021-04-07,2021-04-05,2021-04-07 16:40:21
53.3%,43.9%,2.8%,Monterey,2021-04-07,2021-04-06,2021-04-07 16:40:23
53.2%,46.7%,0.1%,Napa,2021-04-07,2021-04-06,2021-04-07 16:40:26
55.8%,44.1%,0.1%,Nevada,2021-04-07,2021-04-06,2021-04-07 16:40:29
54.8%,44.3%,0.9%,Orange,2021-04-07,2021-04-06,2021-04-07 16:40:31
56.5%,43.4%,0.1%,Placer,2021-04-07,2021-04-06,2021-04-07 16:40:34
54.0%,46.0%,0.1%,Plumas,2021-04-07,2021-04-06,2021-04-07 16:40:36
54.8%,45.2%,0.1%,Riverside,2021-04-07,2021-04-06,2021-04-07 16:40:39
56.6%,43.1%,0.3%,Sacramento,2021-04-07,2021-04-06,2021-04-07 16:40:41
55.2%,44.4%,0.3%,San Benito,2021-04-07,2021-04-06,2021-04-07 16:40:44
56.1%,43.8%,0.2%,San Bernardino,2021-04-07,2021-04-06,2021-04-07 16:40:47
56.3%,42.9%,0.8%,San Diego,2021-04-07,2021-04-06,2021-04-07 16:40:49
51.9%,47.8%,0.3%,San Francisco,2021-04-07,2021-04-06,2021-04-07 16:40:53
55.8%,43.3%,0.9%,San Joaquin,2021-04-07,2021-04-06,2021-04-07 16:40:55
55.6%,44.2%,0.2%,San Luis Obispo,2021-04-07,2021-04-06,2021-04-07 16:40:58
55.5%,44.4%,0.1%,San Mateo,2021-04-07,2021-04-06,2021-04-07 16:41:01
55.1%,44.8%,0.1%,Santa Barbara,2021-04-07,2021-04-06,2021-04-07 16:41:03
55.1%,44.8%,0.1%,Santa Clara,2021-04-07,2021-04-06,2021-04-07 16:41:06
55.8%,43.8%,0.4%,Santa Cruz,2021-04-07,2021-04-06,2021-04-07 16:41:09
56.9%,43.0%,0.1%,Shasta,2021-04-07,2021-04-06,2021-04-07 16:41:11
52.0%,47.8%,0.2%,Sierra,2021-04-07,2021-04-06,2021-04-07 16:41:14
54.6%,45.4%,0.05%,Siskiyou,2021-04-07,2021-04-06,2021-04-07 16:41:16
56.3%,43.1%,0.6%,Solano,2021-04-07,2021-04-06,2021-04-07 16:41:19
55.8%,44.1%,0.1%,Sonoma,2021-04-07,2021-04-06,2021-04-07 16:41:22
55.7%,43.9%,0.5%,Stanislaus,2021-04-07,2021-04-06,2021-04-07 16:41:24
55.0%,44.6%,0.4%,Sutter,2021-04-07,2021-04-06,2021-04-07 16:41:27
55.2%,44.7%,0.1%,Tehama,2021-04-07,2021-04-06,2021-04-07 16:41:29
49.9%,49.9%,0.2%,Trinity,2021-04-07,2021-04-06,2021-04-07 16:41:32
54.5%,45.5%,0.1%,Tulare,2021-04-07,2021-04-06,2021-04-07 16:41:34
54.4%,45.4%,0.1%,Tuolumne,2021-04-07,2021-04-06,2021-04-07 16:41:37
55.1%,44.8%,0.05%,Ventura,2021-04-07,2021-04-06,2021-04-07 16:41:39
54.7%,42.1%,3.2%,Yolo,2021-04-07,2021-04-06,2021-04-07 16:41:42
56.5%,43.3%,0.2%,Yuba,2021-04-07,2021-04-06,2021-04-07 16:41:45
