American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Nevada,2021-03-18,2021-03-17,2021-03-19 04:24:21
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Orange,2021-03-18,2021-03-17,2021-03-19 04:24:23
0.5%,5.5%,0.9%,9.6%,14%,0.4%,47.8%,8%,13.5%,Placer,2021-03-18,2021-03-17,2021-03-19 04:24:28
0.8%,0.5%,0.3%,1.8%,6.3%,0%,74.8%,3.6%,11.9%,Plumas,2021-03-18,2021-03-17,2021-03-19 04:24:31
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Riverside,2021-03-18,2021-03-17,2021-03-19 04:24:35
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Sacramento,2021-03-18,2021-03-17,2021-03-19 04:24:38
0.2%,2.2%,0.6%,29.9%,5.4%,0.3%,24.3%,10.6%,26.5%,San Benito,2021-03-18,2021-03-17,2021-03-19 04:24:42
0.2%,9.1%,4.7%,26.8%,14.5%,0.4%,26.4%,11.3%,6.6%,San Bernardino,2021-03-18,2021-03-17,2021-03-19 04:24:45
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,San Diego,2021-03-18,2021-03-17,2021-03-19 04:24:49
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,San Francisco,2021-03-18,2021-03-17,2021-03-19 04:24:52
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,San Joaquin,2021-03-18,2021-03-17,2021-03-19 04:24:56
0.1%,1.1%,0.4%,5.7%,12.8%,0.1%,29.8%,15.3%,34.6%,San Luis Obispo,2021-03-18,2021-03-17,2021-03-19 04:24:59
0.2%,19.1%,1.2%,9.9%,15.2%,0.6%,29.9%,10%,14%,San Mateo,2021-03-18,2021-03-17,2021-03-19 04:25:03
0.2%,2.6%,0.8%,19.5%,20.6%,0.2%,35.7%,13.4%,6.9%,Santa Barbara,2021-03-18,2021-03-17,2021-03-19 04:25:06
0.1%,26%,1.4%,11.5%,14.1%,0.4%,25.6%,8.1%,12.8%,Santa Clara,2021-03-18,2021-03-17,2021-03-19 04:25:10
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Santa Cruz,2021-03-18,2021-03-17,2021-03-19 04:25:12
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Shasta,2021-03-18,2021-03-17,2021-03-19 04:25:17
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Sierra,2021-03-18,2021-03-17,2021-03-19 04:25:20
1.8%,0.9%,0.5%,5.4%,9.2%,0%,61.8%,4.3%,16.1%,Siskiyou,2021-03-18,2021-03-17,2021-03-19 04:25:24
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Solano,2021-03-18,2021-03-17,2021-03-19 04:25:27
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Sonoma,2021-03-18,2021-03-17,2021-03-19 04:25:31
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Stanislaus,2021-03-18,2021-03-17,2021-03-19 04:25:34
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Sutter,2021-03-18,2021-03-17,2021-03-19 04:25:37
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Tehama,2021-03-18,2021-03-17,2021-03-19 04:25:42
1.2%,0.8%,0.2%,2.4%,10.2%,0.3%,66%,2.7%,16.2%,Trinity,2021-03-18,2021-03-17,2021-03-19 04:25:45
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Tulare,2021-03-18,2021-03-17,2021-03-19 04:25:49
0.4%,1.2%,0.3%,4.2%,1.3%,0.4%,80.2%,6.4%,5.5%,Tuolumne,2021-03-18,2021-03-17,2021-03-19 04:25:52
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Ventura,2021-03-18,2021-03-17,2021-03-19 04:25:55
0.4%,6.3%,1%,12.7%,8.4%,0.3%,32.8%,8.9%,29%,Yolo,2021-03-18,2021-03-17,2021-03-19 04:25:59
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Yuba,2021-03-18,2021-03-17,2021-03-19 04:26:01
