American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,20.1%,5.2%,10.0%,9.1%,0.5%,23.4%,8.8%,22.7%,Alameda,2021-04-06,2021-04-05,2021-04-07 06:25:15
1.8%,0.5%,0.3%,0.8%,0.3%,0.000%,17.5%,0.9%,77.9%,Alpine,2021-04-06,2021-04-02,2021-04-07 06:25:17
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Amador,2021-04-06,2021-04-05,2021-04-07 06:25:20
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Butte,2021-04-06,2021-04-05,2021-04-07 06:25:23
0.4%,1.1%,0.4%,5.2%,1.3%,0.2%,55.2%,8.9%,27.3%,Calaveras,2021-04-06,2021-04-05,2021-04-07 06:25:25
0.9%,0.7%,0.4%,28.2%,5.1%,0.1%,30.4%,5.5%,28.7%,Colusa,2021-04-06,2021-04-05,2021-04-07 06:25:28
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Contra Costa,2021-04-06,2021-04-05,2021-04-07 06:25:30
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Del Norte,2021-04-06,2021-04-05,2021-04-07 06:25:33
0.3%,2.8%,0.5%,5.6%,11.5%,0.3%,48.3%,7.8%,23.1%,El Dorado,2021-04-06,2021-04-05,2021-04-07 06:25:36
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Fresno,2021-04-06,2021-04-05,2021-04-07 06:25:38
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Glenn,2021-04-06,2021-04-05,2021-04-07 06:25:41
3.1%,1.4%,0.8%,7.1%,11.8%,0.2%,63.2%,3.4%,9.0%,Humboldt,2021-04-06,2021-04-05,2021-04-07 06:25:44
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Imperial,2021-04-06,2021-04-05,2021-04-07 06:25:46
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Inyo,2021-04-06,2021-04-05,2021-04-07 06:25:49
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Kern,2021-04-06,2021-04-05,2021-04-07 06:25:51
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Kings,2021-04-06,2021-04-05,2021-04-07 06:25:54
1.6%,1.1%,1.2%,16.0%,13.9%,0.1%,54.8%,3.8%,7.5%,Lake,2021-04-06,2021-04-05,2021-04-07 06:25:57
1.2%,1.4%,0.7%,7.0%,7.1%,0.3%,59.5%,3.7%,19.2%,Lassen,2021-04-06,2021-04-05,2021-04-07 06:25:59
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Los Angeles,2021-04-06,2021-04-05,2021-04-07 06:26:02
0.9%,1.9%,1.4%,32.8%,6.0%,0.1%,32.4%,8.7%,15.8%,Madera,2021-04-06,2021-04-05,2021-04-07 06:26:04
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Marin,2021-04-06,2021-04-05,2021-04-07 06:26:07
1.8%,1.0%,0.4%,7.4%,2.2%,0.2%,62.8%,4.9%,19.4%,Mariposa,2021-04-06,2021-04-05,2021-04-07 06:26:09
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Mendocino,2021-04-06,2021-04-05,2021-04-07 06:26:12
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Merced,2021-04-06,2021-04-05,2021-04-07 06:26:15
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Modoc,2021-04-06,2021-04-01,2021-04-07 06:26:17
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Mono,2021-04-06,2021-04-05,2021-04-07 06:26:19
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Monterey,2021-04-06,2021-04-05,2021-04-07 06:26:22
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Napa,2021-04-06,2021-04-05,2021-04-07 06:26:25
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Nevada,2021-04-06,2021-04-05,2021-04-07 06:26:27
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Orange,2021-04-06,2021-04-05,2021-04-07 06:26:29
0.4%,5.2%,0.9%,8.6%,11.4%,0.4%,44.7%,7.9%,20.6%,Placer,2021-04-06,2021-04-05,2021-04-07 06:26:32
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Plumas,2021-04-06,2021-04-05,2021-04-07 06:26:34
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Riverside,2021-04-06,2021-04-05,2021-04-07 06:26:37
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Sacramento,2021-04-06,2021-04-05,2021-04-07 06:26:39
0.2%,2.1%,0.6%,28.6%,4.1%,0.2%,20.9%,10.1%,33.3%,San Benito,2021-04-06,2021-04-05,2021-04-07 06:26:42
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Bernardino,2021-04-06,2021-04-05,2021-04-07 06:26:44
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Diego,2021-04-06,2021-04-05,2021-04-07 06:26:47
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Francisco,2021-04-06,2021-04-05,2021-04-07 06:26:49
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Joaquin,2021-04-06,2021-04-05,2021-04-07 06:26:52
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Luis Obispo,2021-04-06,2021-04-05,2021-04-07 06:26:55
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Mateo,2021-04-06,2021-04-05,2021-04-07 06:26:57
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Santa Barbara,2021-04-06,2021-04-05,2021-04-07 06:27:00
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Santa Clara,2021-04-06,2021-04-05,2021-04-07 06:27:03
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Santa Cruz,2021-04-06,2021-04-05,2021-04-07 06:27:05
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Shasta,2021-04-06,2021-04-05,2021-04-07 06:27:07
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Sierra,2021-04-06,2021-04-05,2021-04-07 06:27:10
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Siskiyou,2021-04-06,2021-04-05,2021-04-07 06:27:12
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Solano,2021-04-06,2021-04-05,2021-04-07 06:27:15
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Sonoma,2021-04-06,2021-04-05,2021-04-07 06:27:18
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Stanislaus,2021-04-06,2021-04-05,2021-04-07 06:27:20
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Sutter,2021-04-06,2021-04-05,2021-04-07 06:27:23
0.9%,0.6%,0.3%,10.7%,8.0%,0.1%,48.1%,10.0%,21.2%,Tehama,2021-04-06,2021-04-05,2021-04-07 06:27:25
1.4%,1.0%,0.2%,2.2%,8.0%,0.2%,61.4%,3.4%,22.2%,Trinity,2021-04-06,2021-04-05,2021-04-07 06:27:28
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Tulare,2021-04-06,2021-04-05,2021-04-07 06:27:30
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Tuolumne,2021-04-06,2021-04-05,2021-04-07 06:27:33
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Ventura,2021-04-06,2021-04-05,2021-04-07 06:27:35
