American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Alameda,2021-03-24,2021-03-23,2021-03-25 14:18:39
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Alpine,2021-03-24,2021-03-23,2021-03-25 14:18:42
0.8%,1.5%,0.4%,7.3%,4.1%,0.3%,67.3%,8.8%,9.6%,Amador,2021-03-24,2021-03-23,2021-03-25 14:18:45
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Butte,2021-03-24,2021-03-23,2021-03-25 14:18:48
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Calaveras,2021-03-24,2021-03-23,2021-03-25 14:18:52
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Colusa,2021-03-24,2021-03-23,2021-03-25 14:18:54
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Contra Costa,2021-03-24,2021-03-23,2021-03-25 14:18:57
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Del Norte,2021-03-24,2021-03-23,2021-03-25 14:19:00
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,El Dorado,2021-03-24,2021-03-23,2021-03-25 14:19:02
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Fresno,2021-03-24,2021-03-23,2021-03-25 14:19:05
2.2%,1.1%,0.2%,20.6%,8.6%,0.1%,45.0%,10.2%,11.9%,Glenn,2021-03-24,2021-03-23,2021-03-25 14:19:07
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Humboldt,2021-03-24,2021-03-23,2021-03-25 14:19:10
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Imperial,2021-03-24,2021-03-23,2021-03-25 14:19:13
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Inyo,2021-03-24,2021-03-23,2021-03-25 14:19:15
0.3%,4.1%,2.3%,30.9%,11.6%,0.2%,29.3%,11.2%,10.0%,Kern,2021-03-24,2021-03-23,2021-03-25 14:19:18
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Kings,2021-03-24,2021-03-23,2021-03-25 14:19:20
1.7%,1.1%,1.2%,16.0%,14.9%,0.1%,55.7%,3.3%,5.9%,Lake,2021-03-24,2021-03-23,2021-03-25 14:19:23
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Lassen,2021-03-24,2021-03-23,2021-03-25 14:19:26
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Los Angeles,2021-03-24,2021-03-23,2021-03-25 14:19:29
