American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Alameda,2021-04-03,2021-04-02,2021-04-04 01:00:54
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Alpine,2021-04-03,2021-04-01,2021-04-04 01:00:57
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Amador,2021-04-03,2021-04-02,2021-04-04 01:00:59
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Butte,2021-04-03,2021-04-02,2021-04-04 01:01:01
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Calaveras,2021-04-03,2021-04-02,2021-04-04 01:01:04
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Colusa,2021-04-03,2021-04-02,2021-04-04 01:01:07
0.2%,10.5%,4.3%,12.5%,10.0%,0.5%,33.2%,7.6%,21.2%,Contra Costa,2021-04-03,2021-04-02,2021-04-04 01:01:10
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Del Norte,2021-04-03,2021-04-02,2021-04-04 01:01:13
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,El Dorado,2021-04-03,2021-04-02,2021-04-04 01:01:15
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Fresno,2021-04-03,2021-04-02,2021-04-04 01:01:18
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Glenn,2021-04-03,2021-04-02,2021-04-04 01:01:20
3.2%,1.4%,0.7%,7.0%,12.2%,0.2%,63.4%,3.4%,8.6%,Humboldt,2021-04-03,2021-04-02,2021-04-04 01:01:23
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Imperial,2021-04-03,2021-04-02,2021-04-04 01:01:25
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Inyo,2021-04-03,2021-04-02,2021-04-04 01:01:27
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Kern,2021-04-03,2021-04-02,2021-04-04 01:01:30
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Kings,2021-04-03,2021-04-02,2021-04-04 01:01:33
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Lake,2021-04-03,2021-04-02,2021-04-04 01:01:35
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Lassen,2021-04-03,2021-04-02,2021-04-04 01:01:38
0.2%,12.3%,4.4%,25.0%,14.5%,0.4%,19.7%,14.8%,8.7%,Los Angeles,2021-04-03,2021-04-02,2021-04-04 01:01:40
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Madera,2021-04-03,2021-04-02,2021-04-04 01:01:43
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Marin,2021-04-03,2021-04-02,2021-04-04 01:01:45
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Mariposa,2021-04-03,2021-04-02,2021-04-04 01:01:48
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Mendocino,2021-04-03,2021-04-02,2021-04-04 01:01:50
0.3%,6.0%,1.6%,34.3%,0.4%,0.3%,25.3%,8.4%,23.4%,Merced,2021-04-03,2021-04-02,2021-04-04 01:01:54
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Modoc,2021-04-03,2021-04-01,2021-04-04 01:01:56
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Mono,2021-04-03,2021-04-02,2021-04-04 01:01:59
