American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,8.7%,4.8%,27.6%,11.3%,0.4%,24.8%,12.7%,9.4%,San Bernardino,2021-04-03,2021-04-02,2021-04-04 12:30:56
0.4%,12.0%,2.5%,20.9%,0.4%,0.6%,45.6%,9.2%,8.3%,San Diego,2021-04-03,2021-04-02,2021-04-04 12:30:59
0.2%,27.7%,3.0%,10.7%,6.8%,0.3%,25.8%,5.9%,19.6%,San Francisco,2021-04-03,2021-04-02,2021-04-04 12:31:01
0.4%,11.1%,3.6%,15.8%,1.7%,0.9%,23.3%,15.1%,28.1%,San Joaquin,2021-04-03,2021-04-02,2021-04-04 12:31:04
0.2%,1.3%,0.4%,7.6%,10.6%,0.1%,31.5%,14.3%,34.1%,San Luis Obispo,2021-04-03,2021-04-02,2021-04-04 12:31:06
0.2%,17.8%,1.1%,10.0%,12.4%,0.5%,28.0%,10.0%,20.0%,San Mateo,2021-04-03,2021-04-02,2021-04-04 12:31:09
0.3%,2.8%,0.8%,21.6%,15.0%,0.2%,34.2%,14.2%,10.9%,Santa Barbara,2021-04-03,2021-04-02,2021-04-04 12:31:12
0.1%,24.5%,1.3%,11.1%,11.0%,0.4%,22.8%,8.7%,20.1%,Santa Clara,2021-04-03,2021-04-02,2021-04-04 12:31:14
0.2%,2.0%,0.4%,20.1%,14.0%,0.1%,39.8%,10.2%,13.2%,Santa Cruz,2021-04-03,2021-04-02,2021-04-04 12:31:17
0.7%,1.4%,0.5%,3.4%,18.2%,0.1%,44.9%,13.5%,17.3%,Shasta,2021-04-03,2021-04-02,2021-04-04 12:31:19
0.5%,0.9%,0.1%,8.1%,8.7%,0.0%,72.7%,3.1%,5.9%,Sierra,2021-04-03,2021-04-01,2021-04-04 12:31:22
1.6%,0.9%,0.5%,6.2%,8.0%,0.0%,58.5%,4.4%,19.8%,Siskiyou,2021-04-03,2021-04-02,2021-04-04 12:31:24
0.3%,10.5%,6.3%,9.1%,6.3%,0.9%,25.7%,10.7%,30.3%,Solano,2021-04-03,2021-04-02,2021-04-04 12:31:27
0.5%,2.1%,0.7%,13.9%,10.1%,0.2%,42.4%,8.3%,21.8%,Sonoma,2021-04-03,2021-04-02,2021-04-04 12:31:29
0.5%,5.2%,1.7%,25.9%,0.6%,0.7%,35.9%,9.8%,19.8%,Stanislaus,2021-04-03,2021-04-02,2021-04-04 12:31:32
0.7%,13.5%,1.0%,16.7%,11.6%,0.3%,38.1%,7.5%,10.5%,Sutter,2021-04-03,2021-04-02,2021-04-04 12:31:34
1.0%,0.6%,0.3%,10.6%,8.1%,0.1%,48.2%,10.0%,21.0%,Tehama,2021-04-03,2021-04-02,2021-04-04 12:31:37
1.3%,1.1%,0.2%,2.2%,8.1%,0.2%,61.3%,3.4%,22.1%,Trinity,2021-04-03,2021-04-02,2021-04-04 12:31:39
0.3%,2.6%,0.7%,43.6%,5.5%,0.2%,29.4%,6.1%,11.6%,Tulare,2021-04-03,2021-04-02,2021-04-04 12:31:42
0.5%,1.4%,0.3%,4.6%,1.1%,0.4%,78.5%,6.4%,6.8%,Tuolumne,2021-04-03,2021-04-02,2021-04-04 12:31:44
0.2%,5.3%,0.9%,27.0%,15.1%,0.3%,33.7%,11.1%,6.4%,Ventura,2021-04-03,2021-04-02,2021-04-04 12:31:47
0.4%,6.3%,1.0%,13.3%,7.1%,0.3%,29.9%,9.7%,32.1%,Yolo,2021-04-03,2021-04-02,2021-04-04 12:31:50
1.1%,4.3%,2.0%,17.3%,9.0%,0.3%,48.1%,4.8%,13.1%,Yuba,2021-04-03,2021-04-02,2021-04-04 12:31:52
