American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Alameda,2021-04-10,2021-04-09,2021-04-10 20:20:13
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Alpine,2021-04-10,2021-04-08,2021-04-10 20:20:15
0.8%,1.6%,0.5%,7.6%,4.0%,0.3%,70.6%,8.7%,5.9%,Amador,2021-04-10,2021-04-09,2021-04-10 20:20:18
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Butte,2021-04-10,2021-04-09,2021-04-10 20:20:21
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Calaveras,2021-04-10,2021-04-09,2021-04-10 20:20:23
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Colusa,2021-04-10,2021-04-09,2021-04-10 20:20:26
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Contra Costa,2021-04-10,2021-04-09,2021-04-10 20:20:29
6.3%,1.7%,0.5%,6.5%,11.1%,0.1%,58.9%,3.1%,11.7%,Del Norte,2021-04-10,2021-04-09,2021-04-10 20:20:32
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,El Dorado,2021-04-10,2021-04-09,2021-04-10 20:20:34
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Fresno,2021-04-10,2021-04-09,2021-04-10 20:20:37
1.8%,1.5%,0.2%,27.3%,9.6%,0.1%,42.7%,10.8%,6.0%,Glenn,2021-04-10,2021-04-09,2021-04-10 20:20:40
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Humboldt,2021-04-10,2021-04-09,2021-04-10 20:20:42
0.2%,0.8%,0.4%,71.9%,2.7%,0.1%,10.0%,7.7%,6.2%,Imperial,2021-04-10,2021-04-09,2021-04-10 20:20:45
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Inyo,2021-04-10,2021-04-09,2021-04-10 20:20:48
0.3%,4.4%,2.5%,35.6%,12.2%,0.2%,29.0%,9.4%,6.5%,Kern,2021-04-10,2021-04-09,2021-04-10 20:20:50
0.6%,2.9%,2.2%,45.4%,7.7%,0.2%,27.3%,5.8%,7.7%,Kings,2021-04-10,2021-04-09,2021-04-10 20:20:53
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Lake,2021-04-10,2021-04-09,2021-04-10 20:20:56
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Lassen,2021-04-10,2021-04-09,2021-04-10 20:20:59
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Los Angeles,2021-04-10,2021-04-09,2021-04-10 20:21:01
0.9%,2.1%,1.6%,36.9%,7.7%,0.1%,34.6%,9.7%,6.4%,Madera,2021-04-10,2021-04-09,2021-04-10 20:21:04
0.1%,4.9%,1.1%,11.5%,12.7%,0.2%,58.1%,6.8%,4.5%,Marin,2021-04-10,2021-04-09,2021-04-10 20:21:07
1.7%,1.1%,0.4%,8.0%,3.2%,0.1%,65.2%,4.5%,15.7%,Mariposa,2021-04-10,2021-04-09,2021-04-10 20:21:09
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Mendocino,2021-04-10,2021-04-09,2021-04-10 20:21:12
0.3%,6.0%,1.6%,35.2%,0.7%,0.3%,24.6%,8.2%,23.0%,Merced,2021-04-10,2021-04-09,2021-04-10 20:21:15
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Modoc,2021-04-10,2021-04-09,2021-04-10 20:21:17
0.4%,1.6%,0.2%,24.4%,12.1%,0.2%,58.9%,1.4%,0.8%,Mono,2021-04-10,2021-04-09,2021-04-10 20:21:20
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Monterey,2021-04-10,2021-04-09,2021-04-10 20:21:23
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Napa,2021-04-10,2021-04-09,2021-04-10 20:21:26
0.7%,1.0%,0.2%,5.2%,17.3%,0.1%,65.7%,4.9%,4.9%,Nevada,2021-04-10,2021-04-09,2021-04-10 20:21:29
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Orange,2021-04-10,2021-04-09,2021-04-10 20:21:31
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Placer,2021-04-10,2021-04-09,2021-04-10 20:21:34
0.8%,0.7%,0.5%,3.1%,6.2%,0.05%,73.4%,3.5%,11.7%,Plumas,2021-04-10,2021-04-09,2021-04-10 20:21:37
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Riverside,2021-04-10,2021-04-09,2021-04-10 20:21:40
0.4%,14.5%,5.5%,9.8%,11.0%,1.1%,36.7%,12.5%,8.5%,Sacramento,2021-04-10,2021-04-09,2021-04-10 20:21:43
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,San Benito,2021-04-10,2021-04-09,2021-04-10 20:21:45
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,San Bernardino,2021-04-10,2021-04-09,2021-04-10 20:21:48
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,San Diego,2021-04-10,2021-04-09,2021-04-10 20:21:51
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,San Francisco,2021-04-10,2021-04-09,2021-04-10 20:21:53
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,San Joaquin,2021-04-10,2021-04-09,2021-04-10 20:21:56
0.2%,1.7%,0.5%,10.1%,13.7%,0.2%,39.7%,10.9%,23.0%,San Luis Obispo,2021-04-10,2021-04-09,2021-04-10 20:21:59
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,San Mateo,2021-04-10,2021-04-09,2021-04-10 20:22:02
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Santa Barbara,2021-04-10,2021-04-09,2021-04-10 20:22:04
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Santa Clara,2021-04-10,2021-04-09,2021-04-10 20:22:07
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Santa Cruz,2021-04-10,2021-04-09,2021-04-10 20:22:09
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Shasta,2021-04-10,2021-04-09,2021-04-10 20:22:12
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Sierra,2021-04-10,2021-04-09,2021-04-10 20:22:15
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Siskiyou,2021-04-10,2021-04-09,2021-04-10 20:22:17
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Solano,2021-04-10,2021-04-09,2021-04-10 20:22:20
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Sonoma,2021-04-10,2021-04-09,2021-04-10 20:22:23
0.5%,5.6%,1.8%,26.5%,0.9%,0.7%,36.7%,10.7%,16.5%,Stanislaus,2021-04-10,2021-04-09,2021-04-10 20:22:25
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Sutter,2021-04-10,2021-04-09,2021-04-10 20:22:28
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Tehama,2021-04-10,2021-04-09,2021-04-10 20:22:30
1.8%,1.7%,0.2%,3.3%,10.5%,0.2%,74.7%,1.3%,6.3%,Trinity,2021-04-10,2021-04-09,2021-04-10 20:22:33
0.2%,2.8%,0.7%,48.9%,7.8%,0.2%,28.4%,5.5%,5.4%,Tulare,2021-04-10,2021-04-09,2021-04-10 20:22:36
0.5%,1.5%,0.3%,4.9%,1.7%,0.4%,78.4%,6.0%,6.4%,Tuolumne,2021-04-10,2021-04-09,2021-04-10 20:22:38
0.1%,5.7%,1.0%,30.3%,18.0%,0.3%,34.8%,7.7%,2.0%,Ventura,2021-04-10,2021-04-09,2021-04-10 20:22:41
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Yolo,2021-04-10,2021-04-09,2021-04-10 20:22:44
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Yuba,2021-04-10,2021-04-09,2021-04-10 20:22:46
