American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,San Mateo,2021-04-11,2021-04-10,2021-04-12 10:23:37
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Santa Barbara,2021-04-11,2021-04-10,2021-04-12 10:23:40
0.2%,29.8%,1.5%,12.8%,14.0%,0.4%,25.3%,9.0%,7.1%,Santa Clara,2021-04-11,2021-04-10,2021-04-12 10:23:42
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Santa Cruz,2021-04-11,2021-04-10,2021-04-12 10:23:45
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Shasta,2021-04-11,2021-04-10,2021-04-12 10:23:48
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Sierra,2021-04-11,2021-04-10,2021-04-12 10:23:50
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Siskiyou,2021-04-11,2021-04-10,2021-04-12 10:23:52
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Solano,2021-04-11,2021-04-10,2021-04-12 10:23:55
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Sonoma,2021-04-11,2021-04-10,2021-04-12 10:23:58
0.5%,5.6%,1.8%,26.8%,0.9%,0.7%,36.7%,10.7%,16.4%,Stanislaus,2021-04-11,2021-04-10,2021-04-12 10:24:00
0.6%,14.8%,1.1%,19.3%,14.3%,0.2%,39.6%,6.1%,4.0%,Sutter,2021-04-11,2021-04-10,2021-04-12 10:24:03
1.0%,0.9%,0.3%,13.4%,9.8%,0.2%,53.6%,8.8%,11.9%,Tehama,2021-04-11,2021-04-10,2021-04-12 10:24:05
1.8%,1.7%,0.2%,3.3%,10.5%,0.2%,74.6%,1.3%,6.4%,Trinity,2021-04-11,2021-04-10,2021-04-12 10:24:08
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Tulare,2021-04-11,2021-04-10,2021-04-12 10:24:10
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Tuolumne,2021-04-11,2021-04-10,2021-04-12 10:24:13
0.1%,5.7%,1.0%,30.3%,17.9%,0.3%,34.8%,7.8%,2.1%,Ventura,2021-04-11,2021-04-10,2021-04-12 10:24:16
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Yolo,2021-04-11,2021-04-10,2021-04-12 10:24:18
1.1%,5.6%,2.3%,19.5%,10.7%,0.4%,51.1%,4.6%,4.7%,Yuba,2021-04-11,2021-04-10,2021-04-12 10:24:21
