American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Alameda,2021-04-07,2021-04-06,2021-04-08 02:42:54
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Alpine,2021-04-07,2021-04-06,2021-04-08 02:42:57
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Amador,2021-04-07,2021-04-06,2021-04-08 02:42:59
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Butte,2021-04-07,2021-04-06,2021-04-08 02:43:01
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Calaveras,2021-04-07,2021-04-06,2021-04-08 02:43:03
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Colusa,2021-04-07,2021-04-06,2021-04-08 02:43:06
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Contra Costa,2021-04-07,2021-04-06,2021-04-08 02:43:08
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Del Norte,2021-04-07,2021-04-06,2021-04-08 02:43:11
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,El Dorado,2021-04-07,2021-04-06,2021-04-08 02:43:13
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Fresno,2021-04-07,2021-04-06,2021-04-08 02:43:16
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Glenn,2021-04-07,2021-04-06,2021-04-08 02:43:18
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Humboldt,2021-04-07,2021-04-06,2021-04-08 02:43:21
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Imperial,2021-04-07,2021-04-06,2021-04-08 02:43:23
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Inyo,2021-04-07,2021-04-06,2021-04-08 02:43:25
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Kern,2021-04-07,2021-04-06,2021-04-08 02:43:28
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Kings,2021-04-07,2021-04-06,2021-04-08 02:43:30
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Lake,2021-04-07,2021-04-06,2021-04-08 02:43:32
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Lassen,2021-04-07,2021-04-06,2021-04-08 02:43:35
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Los Angeles,2021-04-07,2021-04-06,2021-04-08 02:43:37
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Madera,2021-04-07,2021-04-06,2021-04-08 02:43:39
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Marin,2021-04-07,2021-04-06,2021-04-08 02:43:41
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Mariposa,2021-04-07,2021-04-06,2021-04-08 02:43:44
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Mendocino,2021-04-07,2021-04-06,2021-04-08 02:43:46
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Merced,2021-04-07,2021-04-06,2021-04-08 02:43:48
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Modoc,2021-04-07,2021-04-06,2021-04-08 02:43:51
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Mono,2021-04-07,2021-04-06,2021-04-08 02:43:53
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Monterey,2021-04-07,2021-04-06,2021-04-08 02:43:55
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Napa,2021-04-07,2021-04-06,2021-04-08 02:43:58
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Nevada,2021-04-07,2021-04-06,2021-04-08 02:44:00
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Orange,2021-04-07,2021-04-06,2021-04-08 02:44:03
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Placer,2021-04-07,2021-04-06,2021-04-08 02:44:05
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Plumas,2021-04-07,2021-04-06,2021-04-08 02:44:08
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Riverside,2021-04-07,2021-04-06,2021-04-08 02:44:10
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Sacramento,2021-04-07,2021-04-06,2021-04-08 02:44:13
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,San Benito,2021-04-07,2021-04-06,2021-04-08 02:44:15
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,San Bernardino,2021-04-07,2021-04-06,2021-04-08 02:44:17
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,San Diego,2021-04-07,2021-04-06,2021-04-08 02:44:20
