American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,10.4%,6.3%,9.2%,6.2%,0.9%,25.5%,10.6%,30.6%,Solano,2021-04-06,2021-04-05,2021-04-07 01:00:26
0.5%,2.1%,0.7%,13.9%,9.9%,0.2%,42.2%,8.3%,22.2%,Sonoma,2021-04-06,2021-04-05,2021-04-07 01:00:28
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Stanislaus,2021-04-06,2021-04-05,2021-04-07 01:00:30
0.7%,13.4%,1.0%,16.8%,11.4%,0.3%,37.9%,7.5%,11.0%,Sutter,2021-04-06,2021-04-05,2021-04-07 01:00:32
0.9%,0.6%,0.3%,10.7%,8.0%,0.1%,48.1%,10.0%,21.2%,Tehama,2021-04-06,2021-04-05,2021-04-07 01:00:34
1.4%,1.0%,0.2%,2.2%,8.0%,0.2%,61.4%,3.4%,22.2%,Trinity,2021-04-06,2021-04-05,2021-04-07 01:00:36
0.3%,2.7%,0.7%,43.7%,5.4%,0.2%,29.2%,6.1%,11.8%,Tulare,2021-04-06,2021-04-05,2021-04-07 01:00:39
0.5%,1.4%,0.3%,4.6%,1.0%,0.4%,78.5%,6.4%,6.9%,Tuolumne,2021-04-06,2021-04-05,2021-04-07 01:00:41
0.2%,5.4%,0.9%,26.8%,14.6%,0.3%,33.7%,11.3%,6.8%,Ventura,2021-04-06,2021-04-05,2021-04-07 01:00:43
0.4%,6.3%,1.0%,13.3%,6.9%,0.3%,29.3%,9.6%,32.9%,Yolo,2021-04-06,2021-04-05,2021-04-07 01:00:45
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Yuba,2021-04-06,2021-04-05,2021-04-07 01:00:47
