Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
56.9%,42.8%,0.3%,Alameda,2021-03-27,2021-03-26,2021-03-28 02:40:12
46.7%,52.8%,0.4%,Alpine,2021-03-27,2021-03-25,2021-03-28 02:40:15
56.0%,43.9%,0.1%,Amador,2021-03-27,2021-03-26,2021-03-28 02:40:17
56.7%,43.2%,0.1%,Butte,2021-03-27,2021-03-26,2021-03-28 02:40:20
54.7%,44.5%,0.8%,Calaveras,2021-03-27,2021-03-26,2021-03-28 02:40:22
51.8%,46.4%,1.8%,Colusa,2021-03-27,2021-03-26,2021-03-28 02:40:26
57.0%,42.9%,0.1%,Contra Costa,2021-03-27,2021-03-26,2021-03-28 02:40:28
54.0%,45.9%,0.1%,Del Norte,2021-03-27,2021-03-26,2021-03-28 02:40:31
55.3%,44.5%,0.1%,El Dorado,2021-03-27,2021-03-26,2021-03-28 02:40:34
55.8%,44.1%,0.1%,Fresno,2021-03-27,2021-03-26,2021-03-28 02:40:36
55.8%,44.0%,0.1%,Glenn,2021-03-27,2021-03-26,2021-03-28 02:40:39
58.0%,41.9%,0.1%,Humboldt,2021-03-27,2021-03-26,2021-03-28 02:40:41
54.3%,45.6%,0.0%,Imperial,2021-03-27,2021-03-26,2021-03-28 02:40:44
53.2%,46.7%,0.1%,Inyo,2021-03-27,2021-03-26,2021-03-28 02:40:46
55.3%,44.1%,0.6%,Kern,2021-03-27,2021-03-26,2021-03-28 02:40:49
54.9%,44.7%,0.4%,Kings,2021-03-27,2021-03-26,2021-03-28 02:40:51
54.3%,45.6%,0.1%,Lake,2021-03-27,2021-03-26,2021-03-28 02:40:53
52.4%,47.4%,0.2%,Lassen,2021-03-27,2021-03-26,2021-03-28 02:40:56
56.0%,43.8%,0.2%,Los Angeles,2021-03-27,2021-03-26,2021-03-28 02:40:58
55.1%,44.9%,0.1%,Madera,2021-03-27,2021-03-26,2021-03-28 02:41:01
56.5%,43.4%,0.1%,Marin,2021-03-27,2021-03-26,2021-03-28 02:41:03
53.8%,45.8%,0.4%,Mariposa,2021-03-27,2021-03-26,2021-03-28 02:41:06
54.1%,45.2%,0.8%,Mendocino,2021-03-27,2021-03-26,2021-03-28 02:41:08
55.1%,44.5%,0.4%,Merced,2021-03-27,2021-03-26,2021-03-28 02:41:11
52.7%,47.3%,0.0%,Modoc,2021-03-27,2021-03-26,2021-03-28 02:41:13
47.4%,52.6%,0.0%,Mono,2021-03-27,2021-03-26,2021-03-28 02:41:16
54.4%,42.5%,3.1%,Monterey,2021-03-27,2021-03-26,2021-03-28 02:41:18
53.4%,46.6%,0.1%,Napa,2021-03-27,2021-03-26,2021-03-28 02:41:21
56.5%,43.5%,0.1%,Nevada,2021-03-27,2021-03-26,2021-03-28 02:41:23
55.7%,43.4%,0.9%,Orange,2021-03-27,2021-03-26,2021-03-28 02:41:26
57.1%,42.9%,0.1%,Placer,2021-03-27,2021-03-26,2021-03-28 02:41:28
54.0%,46.0%,0.0%,Plumas,2021-03-27,2021-03-26,2021-03-28 02:41:31
55.4%,44.5%,0.1%,Riverside,2021-03-27,2021-03-26,2021-03-28 02:41:33
57.3%,42.6%,0.2%,Sacramento,2021-03-27,2021-03-26,2021-03-28 02:41:35
56.3%,43.3%,0.4%,San Benito,2021-03-27,2021-03-26,2021-03-28 02:41:38
57.0%,42.9%,0.1%,San Bernardino,2021-03-27,2021-03-26,2021-03-28 02:41:40
57.2%,42.0%,0.8%,San Diego,2021-03-27,2021-03-26,2021-03-28 02:41:43
52.8%,46.9%,0.3%,San Francisco,2021-03-27,2021-03-26,2021-03-28 02:41:45
56.5%,42.7%,0.8%,San Joaquin,2021-03-27,2021-03-26,2021-03-28 02:41:48
56.3%,43.6%,0.1%,San Luis Obispo,2021-03-27,2021-03-26,2021-03-28 02:41:50
56.7%,43.2%,0.1%,San Mateo,2021-03-27,2021-03-26,2021-03-28 02:41:53
56.3%,43.6%,0.1%,Santa Barbara,2021-03-27,2021-03-26,2021-03-28 02:41:55
56.8%,43.1%,0.1%,Santa Clara,2021-03-27,2021-03-26,2021-03-28 02:41:58
56.8%,42.8%,0.4%,Santa Cruz,2021-03-27,2021-03-26,2021-03-28 02:42:00
57.2%,42.7%,0.1%,Shasta,2021-03-27,2021-03-26,2021-03-28 02:42:03
52.0%,47.9%,0.2%,Sierra,2021-03-27,2021-03-26,2021-03-28 02:42:05
54.5%,45.4%,0.1%,Siskiyou,2021-03-27,2021-03-26,2021-03-28 02:42:07
57.1%,42.6%,0.3%,Solano,2021-03-27,2021-03-26,2021-03-28 02:42:10
56.6%,43.4%,0.1%,Sonoma,2021-03-27,2021-03-26,2021-03-28 02:42:12
56.2%,43.4%,0.4%,Stanislaus,2021-03-27,2021-03-26,2021-03-28 02:42:15
55.7%,43.8%,0.5%,Sutter,2021-03-27,2021-03-26,2021-03-28 02:42:17
55.8%,44.2%,0.0%,Tehama,2021-03-27,2021-03-26,2021-03-28 02:42:20
50.5%,49.4%,0.2%,Trinity,2021-03-27,2021-03-26,2021-03-28 02:42:22
55.0%,44.9%,0.1%,Tulare,2021-03-27,2021-03-26,2021-03-28 02:42:24
54.8%,45.1%,0.1%,Tuolumne,2021-03-27,2021-03-26,2021-03-28 02:42:27
55.9%,44.0%,0.0%,Ventura,2021-03-27,2021-03-26,2021-03-28 02:42:29
55.2%,41.1%,3.7%,Yolo,2021-03-27,2021-03-26,2021-03-28 02:42:32
57.4%,42.3%,0.3%,Yuba,2021-03-27,2021-03-26,2021-03-28 02:42:34
