American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Alameda,2021-03-25,2021-03-24,2021-03-26 06:22:45
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Alpine,2021-03-25,2021-03-24,2021-03-26 06:22:48
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Amador,2021-03-25,2021-03-24,2021-03-26 06:22:50
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Butte,2021-03-25,2021-03-24,2021-03-26 06:22:52
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Calaveras,2021-03-25,2021-03-24,2021-03-26 06:22:55
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Colusa,2021-03-25,2021-03-24,2021-03-26 06:22:58
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Contra Costa,2021-03-25,2021-03-24,2021-03-26 06:23:00
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Del Norte,2021-03-25,2021-03-24,2021-03-26 06:23:03
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,El Dorado,2021-03-25,2021-03-24,2021-03-26 06:23:05
0.5%,6.9%,2.1%,31.4%,9.1%,0.2%,28.8%,7.9%,13.1%,Fresno,2021-03-25,2021-03-24,2021-03-26 06:23:07
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Glenn,2021-03-25,2021-03-24,2021-03-26 06:23:10
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Humboldt,2021-03-25,2021-03-24,2021-03-26 06:23:13
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Imperial,2021-03-25,2021-03-24,2021-03-26 06:23:15
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Inyo,2021-03-25,2021-03-23,2021-03-26 06:23:18
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Kern,2021-03-25,2021-03-24,2021-03-26 06:23:20
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Kings,2021-03-25,2021-03-24,2021-03-26 06:23:22
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Lake,2021-03-25,2021-03-24,2021-03-26 06:23:24
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Lassen,2021-03-25,2021-03-24,2021-03-26 06:23:27
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Los Angeles,2021-03-25,2021-03-24,2021-03-26 06:23:29
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Madera,2021-03-25,2021-03-24,2021-03-26 06:23:31
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Marin,2021-03-25,2021-03-24,2021-03-26 06:23:34
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Mariposa,2021-03-25,2021-03-24,2021-03-26 06:23:36
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Mendocino,2021-03-25,2021-03-24,2021-03-26 06:23:38
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Merced,2021-03-25,2021-03-24,2021-03-26 06:23:41
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Modoc,2021-03-25,2021-03-24,2021-03-26 06:23:43
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Mono,2021-03-25,2021-03-24,2021-03-26 06:23:46
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Monterey,2021-03-25,2021-03-24,2021-03-26 06:23:48
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Napa,2021-03-25,2021-03-24,2021-03-26 06:23:51
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Nevada,2021-03-25,2021-03-24,2021-03-26 06:23:53
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Orange,2021-03-25,2021-03-24,2021-03-26 06:23:56
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Placer,2021-03-25,2021-03-24,2021-03-26 06:23:58
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Plumas,2021-03-25,2021-03-24,2021-03-26 06:24:00
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Riverside,2021-03-25,2021-03-24,2021-03-26 06:24:03
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sacramento,2021-03-25,2021-03-24,2021-03-26 06:24:05
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Benito,2021-03-25,2021-03-24,2021-03-26 06:24:07
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Bernardino,2021-03-25,2021-03-24,2021-03-26 06:24:10
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Diego,2021-03-25,2021-03-24,2021-03-26 06:24:12
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Francisco,2021-03-25,2021-03-24,2021-03-26 06:24:14
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Joaquin,2021-03-25,2021-03-24,2021-03-26 06:24:17
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Luis Obispo,2021-03-25,2021-03-24,2021-03-26 06:24:19
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Mateo,2021-03-25,2021-03-24,2021-03-26 06:24:22
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Santa Barbara,2021-03-25,2021-03-24,2021-03-26 06:24:24
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Santa Clara,2021-03-25,2021-03-24,2021-03-26 06:24:27
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Santa Cruz,2021-03-25,2021-03-24,2021-03-26 06:24:29
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Shasta,2021-03-25,2021-03-24,2021-03-26 06:24:31
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sierra,2021-03-25,2021-03-24,2021-03-26 06:24:34
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Siskiyou,2021-03-25,2021-03-24,2021-03-26 06:24:36
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Solano,2021-03-25,2021-03-24,2021-03-26 06:24:38
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sonoma,2021-03-25,2021-03-24,2021-03-26 06:24:40
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Stanislaus,2021-03-25,2021-03-24,2021-03-26 06:24:43
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sutter,2021-03-25,2021-03-24,2021-03-26 06:24:45
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Tehama,2021-03-25,2021-03-24,2021-03-26 06:24:47
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Trinity,2021-03-25,2021-03-24,2021-03-26 06:24:50
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Tulare,2021-03-25,2021-03-24,2021-03-26 06:24:52
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Tuolumne,2021-03-25,2021-03-24,2021-03-26 06:24:54
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Ventura,2021-03-25,2021-03-24,2021-03-26 06:24:57
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Yolo,2021-03-25,2021-03-24,2021-03-26 06:24:59
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Yuba,2021-03-25,2021-03-24,2021-03-26 06:25:02
