Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
58.2%,41.5%,0.3%,Alameda,2021-03-16,2021-03-15,2021-03-16 20:15:07
47.7%,51.7%,0.5%,Alpine,2021-03-16,2021-03-15,2021-03-16 20:15:15
56.7%,43.2%,0.1%,Amador,2021-03-16,2021-03-15,2021-03-16 20:15:22
58.5%,41.5%,0.1%,Butte,2021-03-16,2021-03-15,2021-03-16 20:15:28
55.8%,43.7%,0.5%,Calaveras,2021-03-16,2021-03-15,2021-03-16 20:15:34
55%,43.7%,1.3%,Colusa,2021-03-16,2021-03-15,2021-03-16 20:15:41
58.4%,41.5%,0.1%,Contra Costa,2021-03-16,2021-03-15,2021-03-16 20:15:48
54.4%,45.5%,0.1%,Del Norte,2021-03-16,2021-03-15,2021-03-16 20:15:56
56.6%,43.3%,0.1%,El Dorado,2021-03-16,2021-03-15,2021-03-16 20:16:01
56.9%,43%,0.1%,Fresno,2021-03-16,2021-03-15,2021-03-16 20:16:10
57.8%,42.2%,0.1%,Glenn,2021-03-16,2021-03-15,2021-03-16 20:16:18
59.4%,40.5%,0.1%,Humboldt,2021-03-16,2021-03-15,2021-03-16 20:16:24
56.3%,43.7%,0%,Imperial,2021-03-16,2021-03-15,2021-03-16 20:16:30
54.1%,45.9%,0.1%,Inyo,2021-03-16,2021-03-15,2021-03-16 20:16:37
56.5%,43.4%,0.2%,Kern,2021-03-16,2021-03-15,2021-03-16 20:16:44
55.2%,44.3%,0.5%,Kings,2021-03-16,2021-03-15,2021-03-16 20:16:51
55.3%,44.6%,0.1%,Lake,2021-03-16,2021-03-15,2021-03-16 20:16:58
53.1%,46.9%,0.1%,Lassen,2021-03-16,2021-03-15,2021-03-16 20:17:05
57.5%,42.4%,0.1%,Los Angeles,2021-03-16,2021-03-15,2021-03-16 20:17:12
56%,44%,0.1%,Madera,2021-03-16,2021-03-15,2021-03-16 20:17:19
57.6%,42.4%,0.1%,Marin,2021-03-16,2021-03-15,2021-03-16 20:17:25
55.5%,44.2%,0.3%,Mariposa,2021-03-16,2021-03-15,2021-03-16 20:17:33
54.6%,44.5%,0.9%,Mendocino,2021-03-16,2021-03-15,2021-03-16 20:17:41
57.5%,42.2%,0.3%,Merced,2021-03-16,2021-03-15,2021-03-16 20:17:49
52.5%,47.5%,0%,Modoc,2021-03-16,2021-03-15,2021-03-16 20:17:56
47.9%,52%,0%,Mono,2021-03-16,2021-03-15,2021-03-16 20:18:04
56.5%,39.6%,3.9%,Monterey,2021-03-16,2021-03-15,2021-03-16 20:18:10
54%,46%,0.1%,Napa,2021-03-16,2021-03-15,2021-03-16 20:18:18
57.7%,42.2%,0.1%,Nevada,2021-03-16,2021-03-15,2021-03-16 20:18:25
57%,41.8%,1.2%,Orange,2021-03-16,2021-03-15,2021-03-16 20:18:33
58.3%,41.7%,0.1%,Placer,2021-03-16,2021-03-15,2021-03-16 20:18:42
54.6%,45.4%,0%,Plumas,2021-03-16,2021-03-15,2021-03-16 20:18:50
56.3%,43.6%,0.1%,Riverside,2021-03-16,2021-03-15,2021-03-16 20:18:57
58.5%,41.3%,0.2%,Sacramento,2021-03-16,2021-03-15,2021-03-16 20:19:04
58.5%,41.1%,0.4%,San Benito,2021-03-16,2021-03-15,2021-03-16 20:19:13
58.3%,41.6%,0.1%,San Bernardino,2021-03-16,2021-03-15,2021-03-16 20:19:20
58.2%,41.1%,0.8%,San Diego,2021-03-16,2021-03-15,2021-03-16 20:19:26
54.6%,45.1%,0.3%,San Francisco,2021-03-16,2021-03-15,2021-03-16 20:19:33
58.7%,40.8%,0.5%,San Joaquin,2021-03-16,2021-03-15,2021-03-16 20:19:40
57.3%,42.6%,0.1%,San Luis Obispo,2021-03-16,2021-03-15,2021-03-16 20:19:47
58%,41.9%,0.1%,San Mateo,2021-03-16,2021-03-15,2021-03-16 20:19:55
58.4%,41.5%,0.1%,Santa Barbara,2021-03-16,2021-03-15,2021-03-16 20:20:02
58.3%,41.6%,0.1%,Santa Clara,2021-03-16,2021-03-15,2021-03-16 20:20:10
58%,41.5%,0.5%,Santa Cruz,2021-03-16,2021-03-15,2021-03-16 20:20:17
57.8%,42.1%,0.1%,Shasta,2021-03-16,2021-03-15,2021-03-16 20:20:25
53%,47%,0%,Sierra,2021-03-16,2021-03-13,2021-03-16 20:20:32
55.7%,44.2%,0%,Siskiyou,2021-03-16,2021-03-15,2021-03-16 20:20:40
58.7%,41.2%,0.1%,Solano,2021-03-16,2021-03-15,2021-03-16 20:20:46
58%,41.9%,0.1%,Sonoma,2021-03-16,2021-03-15,2021-03-16 20:20:53
57.6%,42.1%,0.3%,Stanislaus,2021-03-16,2021-03-15,2021-03-16 20:21:01
57.2%,42.4%,0.3%,Sutter,2021-03-16,2021-03-15,2021-03-16 20:21:08
56.3%,43.6%,0%,Tehama,2021-03-16,2021-03-15,2021-03-16 20:21:16
50.9%,48.9%,0.2%,Trinity,2021-03-16,2021-03-15,2021-03-16 20:21:23
55.7%,44.2%,0.1%,Tulare,2021-03-16,2021-03-15,2021-03-16 20:21:29
55.4%,44.5%,0.1%,Tuolumne,2021-03-16,2021-03-15,2021-03-16 20:21:37
57.7%,42.3%,0%,Ventura,2021-03-16,2021-03-15,2021-03-16 20:21:43
57%,39.8%,3.2%,Yolo,2021-03-16,2021-03-15,2021-03-16 20:21:48
58.4%,41.3%,0.3%,Yuba,2021-03-16,2021-03-15,2021-03-16 20:21:55
