American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Alameda,2021-03-24,2021-03-23,2021-03-25 04:33:39
1.8%,0.6%,0.2%,0.6%,0.3%,0.0%,17.6%,0.9%,78.0%,Alpine,2021-03-24,2021-03-22,2021-03-25 04:33:42
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Amador,2021-03-24,2021-03-23,2021-03-25 04:33:44
1.1%,2.1%,0.7%,7.4%,16.3%,0.1%,56.8%,8.0%,7.4%,Butte,2021-03-24,2021-03-23,2021-03-25 04:33:47
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Calaveras,2021-03-24,2021-03-23,2021-03-25 04:33:49
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Colusa,2021-03-24,2021-03-23,2021-03-25 04:33:52
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Contra Costa,2021-03-24,2021-03-23,2021-03-25 04:33:55
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Del Norte,2021-03-24,2021-03-23,2021-03-25 04:33:57
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,El Dorado,2021-03-24,2021-03-23,2021-03-25 04:34:00
0.5%,6.9%,2.1%,31.4%,9.3%,0.2%,28.9%,7.9%,12.8%,Fresno,2021-03-24,2021-03-23,2021-03-25 04:34:03
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Glenn,2021-03-24,2021-03-23,2021-03-25 04:34:05
3.4%,1.3%,0.6%,5.9%,14.2%,0.2%,64.1%,3.1%,7.1%,Humboldt,2021-03-24,2021-03-23,2021-03-25 04:34:08
0.1%,0.7%,0.4%,67.5%,2.3%,0.1%,9.7%,6.3%,12.9%,Imperial,2021-03-24,2021-03-23,2021-03-25 04:34:11
1.1%,0.9%,0.2%,8.8%,21.7%,0.2%,54.1%,5.1%,7.9%,Inyo,2021-03-24,2021-03-23,2021-03-25 04:34:13
0.3%,4.1%,2.3%,30.9%,11.6%,0.2%,29.3%,11.2%,10.0%,Kern,2021-03-24,2021-03-23,2021-03-25 04:34:16
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Kings,2021-03-24,2021-03-23,2021-03-25 04:34:19
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Lake,2021-03-24,2021-03-23,2021-03-25 04:34:22
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Lassen,2021-03-24,2021-03-23,2021-03-25 04:34:24
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Los Angeles,2021-03-24,2021-03-23,2021-03-25 04:34:27
0.9%,1.8%,1.5%,32.7%,6.6%,0.1%,34.5%,8.2%,13.7%,Madera,2021-03-24,2021-03-23,2021-03-25 04:34:30
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Marin,2021-03-24,2021-03-23,2021-03-25 04:34:32
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Mariposa,2021-03-24,2021-03-23,2021-03-25 04:34:35
0.8%,1.3%,0.3%,16.6%,13.7%,0.2%,50.4%,5.5%,11.2%,Mendocino,2021-03-24,2021-03-23,2021-03-25 04:34:37
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Merced,2021-03-24,2021-03-23,2021-03-25 04:34:40
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Modoc,2021-03-24,2021-03-23,2021-03-25 04:34:43
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Mono,2021-03-24,2021-03-23,2021-03-25 04:34:45
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Monterey,2021-03-24,2021-03-23,2021-03-25 04:34:48
0.1%,4.2%,0.9%,17.6%,7.1%,0.4%,41.5%,6.2%,22.1%,Napa,2021-03-24,2021-03-23,2021-03-25 04:34:51
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Nevada,2021-03-24,2021-03-23,2021-03-25 04:34:53
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Orange,2021-03-24,2021-03-23,2021-03-25 04:34:56
0.4%,5.3%,0.9%,9.0%,12.6%,0.4%,46.1%,7.9%,17.5%,Placer,2021-03-24,2021-03-23,2021-03-25 04:34:59
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Plumas,2021-03-24,2021-03-23,2021-03-25 04:35:01
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Riverside,2021-03-24,2021-03-23,2021-03-25 04:35:04
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Sacramento,2021-03-24,2021-03-23,2021-03-25 04:35:07
0.2%,2.1%,0.6%,29.3%,4.8%,0.2%,22.8%,10.6%,29.4%,San Benito,2021-03-24,2021-03-23,2021-03-25 04:35:09
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,San Bernardino,2021-03-24,2021-03-23,2021-03-25 04:35:12
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,San Diego,2021-03-24,2021-03-23,2021-03-25 04:35:14
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,San Francisco,2021-03-24,2021-03-23,2021-03-25 04:35:17
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,San Joaquin,2021-03-24,2021-03-23,2021-03-25 04:35:20
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,San Luis Obispo,2021-03-24,2021-03-23,2021-03-25 04:35:23
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,San Mateo,2021-03-24,2021-03-23,2021-03-25 04:35:25
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Santa Barbara,2021-03-24,2021-03-23,2021-03-25 04:35:28
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Santa Clara,2021-03-24,2021-03-23,2021-03-25 04:35:30
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Santa Cruz,2021-03-24,2021-03-23,2021-03-25 04:35:33
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Shasta,2021-03-24,2021-03-23,2021-03-25 04:35:36
0.6%,0.8%,0.1%,8.2%,9.0%,0.0%,74.0%,3.1%,4.3%,Sierra,2021-03-24,2021-03-23,2021-03-25 04:35:39
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Siskiyou,2021-03-24,2021-03-23,2021-03-25 04:35:41
0.3%,11.0%,6.6%,8.5%,7.2%,0.9%,27.5%,11.6%,26.3%,Solano,2021-03-24,2021-03-23,2021-03-25 04:35:44
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Sonoma,2021-03-24,2021-03-23,2021-03-25 04:35:46
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Stanislaus,2021-03-24,2021-03-23,2021-03-25 04:35:49
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Sutter,2021-03-24,2021-03-23,2021-03-25 04:35:52
1.1%,0.6%,0.2%,10.5%,9.0%,0.1%,49.9%,9.9%,18.7%,Tehama,2021-03-24,2021-03-23,2021-03-25 04:35:54
1.2%,0.9%,0.2%,2.3%,9.3%,0.3%,63.6%,3.1%,19.1%,Trinity,2021-03-24,2021-03-23,2021-03-25 04:35:57
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Tulare,2021-03-24,2021-03-23,2021-03-25 04:36:00
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Tuolumne,2021-03-24,2021-03-23,2021-03-25 04:36:03
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Ventura,2021-03-24,2021-03-23,2021-03-25 04:36:05
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Yolo,2021-03-24,2021-03-23,2021-03-25 04:36:08
1.2%,4.2%,2.0%,17.1%,9.9%,0.3%,49.5%,4.7%,11.2%,Yuba,2021-03-24,2021-03-23,2021-03-25 04:36:11
