0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.3%,28.6%,21.1%,50.0%,San Luis Obispo,2021-04-02,2021-04-01,2021-04-03 04:28:20
0.6%,39.3%,24.5%,35.6%,San Mateo,2021-04-02,2021-04-01,2021-04-03 04:28:23
0.3%,35.6%,23.1%,41.0%,Santa Barbara,2021-04-02,2021-04-01,2021-04-03 04:28:26
0.6%,39.3%,25.0%,35.0%,Santa Clara,2021-04-02,2021-04-01,2021-04-03 04:28:28
0.5%,36.4%,23.9%,39.2%,Santa Cruz,2021-04-02,2021-04-01,2021-04-03 04:28:31
0.3%,23.9%,23.2%,52.6%,Shasta,2021-04-02,2021-04-01,2021-04-03 04:28:34
0.0%,21.2%,27.9%,50.9%,Sierra,2021-04-02,2021-04-01,2021-04-03 04:28:36
0.4%,22.1%,23.3%,54.1%,Siskiyou,2021-04-02,2021-04-01,2021-04-03 04:28:39
0.4%,34.3%,26.8%,38.4%,Solano,2021-04-02,2021-04-01,2021-04-03 04:28:41
0.5%,33.4%,24.6%,41.5%,Sonoma,2021-04-02,2021-04-01,2021-04-03 04:28:44
0.7%,36.2%,26.4%,36.7%,Stanislaus,2021-04-02,2021-04-01,2021-04-03 04:28:47
0.2%,32.5%,26.2%,41.1%,Sutter,2021-04-02,2021-04-01,2021-04-03 04:28:50
0.1%,24.6%,25.9%,49.3%,Tehama,2021-04-02,2021-04-01,2021-04-03 04:28:52
0.1%,20.2%,22.7%,57.0%,Trinity,2021-04-02,2021-04-01,2021-04-03 04:28:55
0.6%,41.9%,26.4%,31.1%,Tulare,2021-04-02,2021-04-01,2021-04-03 04:28:58
0.1%,19.4%,25.4%,55.0%,Tuolumne,2021-04-02,2021-04-01,2021-04-03 04:29:00
0.6%,36.4%,24.5%,38.6%,Ventura,2021-04-02,2021-04-01,2021-04-03 04:29:03
0.6%,44.0%,22.9%,32.5%,Yolo,2021-04-02,2021-04-01,2021-04-03 04:29:05
0.2%,30.5%,25.9%,43.4%,Yuba,2021-04-02,2021-04-01,2021-04-03 04:29:08
