Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
55.2%,44.5%,0.3%,Alameda,2021-04-09,2021-04-08,2021-04-10 14:19:35
46.9%,52.8%,0.3%,Alpine,2021-04-09,2021-04-08,2021-04-10 14:19:38
55.4%,44.5%,0.2%,Amador,2021-04-09,2021-04-08,2021-04-10 14:19:41
55.5%,44.4%,0.1%,Butte,2021-04-09,2021-04-08,2021-04-10 14:19:43
54.1%,45.2%,0.7%,Calaveras,2021-04-09,2021-04-08,2021-04-10 14:19:46
50.4%,49.0%,0.6%,Colusa,2021-04-09,2021-04-08,2021-04-10 14:19:48
55.3%,44.6%,0.1%,Contra Costa,2021-04-09,2021-04-08,2021-04-10 14:19:51
53.8%,46.1%,0.1%,Del Norte,2021-04-09,2021-04-08,2021-04-10 14:19:53
54.8%,45.1%,0.1%,El Dorado,2021-04-09,2021-04-08,2021-04-10 14:19:56
55.0%,44.9%,0.1%,Fresno,2021-04-09,2021-04-08,2021-04-10 14:19:58
54.3%,45.6%,0.05%,Glenn,2021-04-09,2021-04-08,2021-04-10 14:20:01
56.0%,43.9%,0.2%,Humboldt,2021-04-09,2021-04-08,2021-04-10 14:20:03
53.0%,46.9%,0.04%,Imperial,2021-04-09,2021-04-08,2021-04-10 14:20:06
52.1%,47.8%,0.1%,Inyo,2021-04-09,2021-04-08,2021-04-10 14:20:08
54.4%,45.0%,0.6%,Kern,2021-04-09,2021-04-08,2021-04-10 14:20:11
54.1%,45.5%,0.4%,Kings,2021-04-09,2021-04-08,2021-04-10 14:20:13
53.8%,46.1%,0.1%,Lake,2021-04-09,2021-04-08,2021-04-10 14:20:16
52.2%,47.6%,0.2%,Lassen,2021-04-09,2021-04-08,2021-04-10 14:20:18
54.8%,45.0%,0.2%,Los Angeles,2021-04-09,2021-04-08,2021-04-10 14:20:21
54.4%,45.5%,0.1%,Madera,2021-04-09,2021-04-08,2021-04-10 14:20:23
55.3%,44.6%,0.1%,Marin,2021-04-09,2021-04-08,2021-04-10 14:20:26
53.6%,46.1%,0.3%,Mariposa,2021-04-09,2021-04-08,2021-04-10 14:20:28
53.6%,46.0%,0.4%,Mendocino,2021-04-09,2021-04-08,2021-04-10 14:20:31
54.7%,44.9%,0.4%,Merced,2021-04-09,2021-04-08,2021-04-10 14:20:33
52.7%,47.3%,0.000%,Modoc,2021-04-09,2021-04-08,2021-04-10 14:20:35
47.8%,52.2%,0.01%,Mono,2021-04-09,2021-04-08,2021-04-10 14:20:38
53.4%,45.0%,1.6%,Monterey,2021-04-09,2021-04-08,2021-04-10 14:20:40
53.1%,46.9%,0.1%,Napa,2021-04-09,2021-04-08,2021-04-10 14:20:43
55.4%,44.5%,0.1%,Nevada,2021-04-09,2021-04-08,2021-04-10 14:20:45
54.4%,44.4%,1.2%,Orange,2021-04-09,2021-04-08,2021-04-10 14:20:48
56.3%,43.7%,0.1%,Placer,2021-04-09,2021-04-08,2021-04-10 14:20:50
53.9%,46.1%,0.1%,Plumas,2021-04-09,2021-04-08,2021-04-10 14:20:53
54.5%,45.4%,0.1%,Riverside,2021-04-09,2021-04-08,2021-04-10 14:20:55
56.4%,43.4%,0.2%,Sacramento,2021-04-09,2021-04-08,2021-04-10 14:20:58
54.9%,44.8%,0.2%,San Benito,2021-04-09,2021-04-08,2021-04-10 14:21:00
55.8%,44.0%,0.2%,San Bernardino,2021-04-09,2021-04-08,2021-04-10 14:21:03
56.0%,43.2%,0.8%,San Diego,2021-04-09,2021-04-08,2021-04-10 14:21:05
51.7%,48.0%,0.3%,San Francisco,2021-04-09,2021-04-08,2021-04-10 14:21:08
55.5%,43.6%,0.9%,San Joaquin,2021-04-09,2021-04-08,2021-04-10 14:21:11
55.5%,44.3%,0.2%,San Luis Obispo,2021-04-09,2021-04-08,2021-04-10 14:21:13
55.2%,44.7%,0.1%,San Mateo,2021-04-09,2021-04-08,2021-04-10 14:21:16
54.8%,45.1%,0.1%,Santa Barbara,2021-04-09,2021-04-08,2021-04-10 14:21:18
54.6%,45.3%,0.1%,Santa Clara,2021-04-09,2021-04-08,2021-04-10 14:21:21
55.4%,44.2%,0.4%,Santa Cruz,2021-04-09,2021-04-08,2021-04-10 14:21:23
56.7%,43.2%,0.1%,Shasta,2021-04-09,2021-04-08,2021-04-10 14:21:26
52.3%,47.6%,0.1%,Sierra,2021-04-09,2021-04-08,2021-04-10 14:21:28
54.4%,45.6%,0.1%,Siskiyou,2021-04-09,2021-04-08,2021-04-10 14:21:31
56.0%,43.5%,0.5%,Solano,2021-04-09,2021-04-08,2021-04-10 14:21:33
55.5%,44.4%,0.1%,Sonoma,2021-04-09,2021-04-08,2021-04-10 14:21:36
55.5%,44.0%,0.5%,Stanislaus,2021-04-09,2021-04-08,2021-04-10 14:21:38
55.1%,44.8%,0.2%,Sutter,2021-04-09,2021-04-08,2021-04-10 14:21:41
55.2%,44.7%,0.1%,Tehama,2021-04-09,2021-04-08,2021-04-10 14:21:43
50.2%,49.7%,0.1%,Trinity,2021-04-09,2021-04-08,2021-04-10 14:21:46
54.3%,45.6%,0.1%,Tulare,2021-04-09,2021-04-08,2021-04-10 14:21:48
54.4%,45.4%,0.1%,Tuolumne,2021-04-09,2021-04-08,2021-04-10 14:21:51
54.9%,45.1%,0.05%,Ventura,2021-04-09,2021-04-08,2021-04-10 14:21:53
55.3%,43.0%,1.8%,Yolo,2021-04-09,2021-04-08,2021-04-10 14:21:56
56.2%,43.7%,0.2%,Yuba,2021-04-09,2021-04-08,2021-04-10 14:21:58
