American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Alameda,2021-04-10,2021-04-09,2021-04-11 10:21:00
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Alpine,2021-04-10,2021-04-08,2021-04-11 10:21:03
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Amador,2021-04-10,2021-04-09,2021-04-11 10:21:05
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Butte,2021-04-10,2021-04-09,2021-04-11 10:21:07
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Calaveras,2021-04-10,2021-04-09,2021-04-11 10:21:10
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Colusa,2021-04-10,2021-04-09,2021-04-11 10:21:13
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Contra Costa,2021-04-10,2021-04-09,2021-04-11 10:21:15
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Del Norte,2021-04-10,2021-04-09,2021-04-11 10:21:17
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,El Dorado,2021-04-10,2021-04-09,2021-04-11 10:21:20
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Fresno,2021-04-10,2021-04-09,2021-04-11 10:21:22
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Glenn,2021-04-10,2021-04-09,2021-04-11 10:21:25
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Humboldt,2021-04-10,2021-04-09,2021-04-11 10:21:27
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Imperial,2021-04-10,2021-04-09,2021-04-11 10:21:30
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Inyo,2021-04-10,2021-04-09,2021-04-11 10:21:32
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Kern,2021-04-10,2021-04-09,2021-04-11 10:21:34
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Kings,2021-04-10,2021-04-09,2021-04-11 10:21:37
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Lake,2021-04-10,2021-04-09,2021-04-11 10:21:39
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Lassen,2021-04-10,2021-04-09,2021-04-11 10:21:42
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Los Angeles,2021-04-10,2021-04-09,2021-04-11 10:21:44
0.9%,2.1%,1.6%,36.9%,7.7%,0.1%,34.6%,9.7%,6.4%,Madera,2021-04-10,2021-04-09,2021-04-11 10:21:47
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Marin,2021-04-10,2021-04-09,2021-04-11 10:21:49
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Mariposa,2021-04-10,2021-04-09,2021-04-11 10:21:52
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Mendocino,2021-04-10,2021-04-09,2021-04-11 10:21:55
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Merced,2021-04-10,2021-04-09,2021-04-11 10:21:57
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Modoc,2021-04-10,2021-04-09,2021-04-11 10:22:00
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Mono,2021-04-10,2021-04-09,2021-04-11 10:22:02
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Monterey,2021-04-10,2021-04-09,2021-04-11 10:22:05
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Napa,2021-04-10,2021-04-09,2021-04-11 10:22:07
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Nevada,2021-04-10,2021-04-09,2021-04-11 10:22:09
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Orange,2021-04-10,2021-04-09,2021-04-11 10:22:12
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Placer,2021-04-10,2021-04-09,2021-04-11 10:22:14
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Plumas,2021-04-10,2021-04-09,2021-04-11 10:22:17
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Riverside,2021-04-10,2021-04-09,2021-04-11 10:22:19
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Sacramento,2021-04-10,2021-04-09,2021-04-11 10:22:22
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,San Benito,2021-04-10,2021-04-09,2021-04-11 10:22:24
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,San Bernardino,2021-04-10,2021-04-09,2021-04-11 10:22:27
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,San Diego,2021-04-10,2021-04-09,2021-04-11 10:22:29
