American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Alameda,2021-03-26,2021-03-25,2021-03-26 16:36:54
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Alpine,2021-03-26,2021-03-25,2021-03-26 16:36:56
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Amador,2021-03-26,2021-03-25,2021-03-26 16:36:59
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Butte,2021-03-26,2021-03-25,2021-03-26 16:37:01
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Calaveras,2021-03-26,2021-03-25,2021-03-26 16:37:05
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Colusa,2021-03-26,2021-03-25,2021-03-26 16:37:07
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Contra Costa,2021-03-26,2021-03-25,2021-03-26 16:37:10
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Del Norte,2021-03-26,2021-03-25,2021-03-26 16:37:12
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,El Dorado,2021-03-26,2021-03-25,2021-03-26 16:37:15
0.5%,6.9%,2.1%,31.4%,9.0%,0.2%,28.8%,7.8%,13.3%,Fresno,2021-03-26,2021-03-25,2021-03-26 16:37:17
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Glenn,2021-03-26,2021-03-25,2021-03-26 16:37:20
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Humboldt,2021-03-26,2021-03-25,2021-03-26 16:37:23
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Imperial,2021-03-26,2021-03-25,2021-03-26 16:37:25
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Inyo,2021-03-26,2021-03-25,2021-03-26 16:37:28
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Kern,2021-03-26,2021-03-25,2021-03-26 16:37:30
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Kings,2021-03-26,2021-03-25,2021-03-26 16:37:32
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Lake,2021-03-26,2021-03-25,2021-03-26 16:37:35
