American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Alameda,2021-03-19,2021-03-18,2021-03-19 18:21:02
1.9%,0.6%,0%,0.3%,0.3%,0%,17.6%,0.8%,78.4%,Alpine,2021-03-19,2021-03-18,2021-03-19 18:21:06
0.9%,1.5%,0.3%,7.1%,4.5%,0.3%,67.1%,9.1%,9.2%,Amador,2021-03-19,2021-03-18,2021-03-19 18:21:10
1.2%,2.1%,0.7%,7.3%,17.1%,0.1%,57%,7.9%,6.7%,Butte,2021-03-19,2021-03-18,2021-03-19 18:21:14
0.4%,1%,0.4%,4.4%,1.6%,0.1%,51.4%,8.7%,31.9%,Calaveras,2021-03-19,2021-03-18,2021-03-19 18:21:18
1.1%,0.7%,0.5%,26.2%,6%,0.1%,34.1%,5.4%,25.9%,Colusa,2021-03-19,2021-03-18,2021-03-19 18:21:22
0.2%,11.2%,4.6%,12.1%,12.3%,0.6%,35.9%,7.9%,15.1%,Contra Costa,2021-03-19,2021-03-18,2021-03-19 18:21:26
7.5%,1.8%,0.5%,5.2%,8.3%,0.2%,61.1%,2.5%,12.9%,Del Norte,2021-03-19,2021-03-17,2021-03-19 18:21:30
0.3%,2.7%,0.5%,4.9%,14.6%,0.3%,51.8%,8.1%,16.8%,El Dorado,2021-03-19,2021-03-18,2021-03-19 18:21:34
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Fresno,2021-03-19,2021-03-18,2021-03-19 18:21:38
2.4%,1.1%,0.2%,20%,9.1%,0.1%,46.6%,10.2%,10.3%,Glenn,2021-03-19,2021-03-18,2021-03-19 18:21:42
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Humboldt,2021-03-19,2021-03-18,2021-03-19 18:21:46
0.1%,0.8%,0.5%,69.6%,2.6%,0.1%,10.2%,5.8%,10.4%,Imperial,2021-03-19,2021-03-18,2021-03-19 18:21:50
1.1%,0.8%,0.2%,8.7%,22.6%,0.1%,54.2%,4.9%,7.3%,Inyo,2021-03-19,2021-03-18,2021-03-19 18:21:54
