American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Alameda,2021-03-31,2021-03-30,2021-04-01 12:29:56
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Alpine,2021-03-31,2021-03-29,2021-04-01 12:29:58
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Amador,2021-03-31,2021-03-30,2021-04-01 12:30:01
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Butte,2021-03-31,2021-03-30,2021-04-01 12:30:03
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Calaveras,2021-03-31,2021-03-30,2021-04-01 12:30:06
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Colusa,2021-03-31,2021-03-30,2021-04-01 12:30:09
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Contra Costa,2021-03-31,2021-03-30,2021-04-01 12:30:11
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Del Norte,2021-03-31,2021-03-30,2021-04-01 12:30:14
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,El Dorado,2021-03-31,2021-03-30,2021-04-01 12:30:17
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Fresno,2021-03-31,2021-03-30,2021-04-01 12:30:19
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Glenn,2021-03-31,2021-03-30,2021-04-01 12:30:22
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Humboldt,2021-03-31,2021-03-30,2021-04-01 12:30:24
0.1%,0.7%,0.4%,64.1%,2.0%,0.1%,9.6%,7.5%,15.6%,Imperial,2021-03-31,2021-03-30,2021-04-01 12:30:27
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Inyo,2021-03-31,2021-03-30,2021-04-01 12:30:29
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Kern,2021-03-31,2021-03-30,2021-04-01 12:30:31
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Kings,2021-03-31,2021-03-30,2021-04-01 12:30:34
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Lake,2021-03-31,2021-03-30,2021-04-01 12:30:36
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Lassen,2021-03-31,2021-03-30,2021-04-01 12:30:39
0.2%,12.4%,4.4%,24.9%,15.3%,0.4%,19.6%,14.6%,8.2%,Los Angeles,2021-03-31,2021-03-30,2021-04-01 12:30:41
0.9%,1.8%,1.4%,32.9%,6.2%,0.1%,33.0%,8.6%,15.0%,Madera,2021-03-31,2021-03-30,2021-04-01 12:30:44
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Marin,2021-03-31,2021-03-30,2021-04-01 12:30:46
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Mariposa,2021-03-31,2021-03-30,2021-04-01 12:30:48
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Mendocino,2021-03-31,2021-03-30,2021-04-01 12:30:51
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Merced,2021-03-31,2021-03-30,2021-04-01 12:30:53
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Modoc,2021-03-31,2021-03-30,2021-04-01 12:30:56
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Mono,2021-03-31,2021-03-30,2021-04-01 12:30:59
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Monterey,2021-03-31,2021-03-30,2021-04-01 12:31:01
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Napa,2021-03-31,2021-03-30,2021-04-01 12:31:04
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Nevada,2021-03-31,2021-03-30,2021-04-01 12:31:06
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Orange,2021-03-31,2021-03-30,2021-04-01 12:31:08
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Placer,2021-03-31,2021-03-30,2021-04-01 12:31:11
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Plumas,2021-03-31,2021-03-30,2021-04-01 12:31:13
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Riverside,2021-03-31,2021-03-30,2021-04-01 12:31:16
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Sacramento,2021-03-31,2021-03-30,2021-04-01 12:31:18
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Benito,2021-03-31,2021-03-30,2021-04-01 12:31:21
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Bernardino,2021-03-31,2021-03-30,2021-04-01 12:31:23
0.4%,11.9%,2.5%,20.6%,0.5%,0.6%,45.9%,9.3%,8.4%,San Diego,2021-03-31,2021-03-30,2021-04-01 12:31:26
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Francisco,2021-03-31,2021-03-30,2021-04-01 12:31:28
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Joaquin,2021-03-31,2021-03-30,2021-04-01 12:31:31
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Luis Obispo,2021-03-31,2021-03-30,2021-04-01 12:31:33
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Mateo,2021-03-31,2021-03-30,2021-04-01 12:31:35
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Santa Barbara,2021-03-31,2021-03-30,2021-04-01 12:31:38
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Santa Clara,2021-03-31,2021-03-30,2021-04-01 12:31:40
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Santa Cruz,2021-03-31,2021-03-30,2021-04-01 12:31:43
