American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Marin,2021-03-21,2021-03-20,2021-03-21 22:20:13
1.9%,0.9%,0.3%,7.2%,2.5%,0.1%,62%,5.3%,19.7%,Mariposa,2021-03-21,2021-03-20,2021-03-21 22:20:16
0.8%,1.3%,0.3%,16.6%,14%,0.2%,50.2%,5.4%,11.3%,Mendocino,2021-03-21,2021-03-20,2021-03-21 22:20:20
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Merced,2021-03-21,2021-03-20,2021-03-21 22:20:23
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Modoc,2021-03-21,2021-03-20,2021-03-21 22:20:27
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Mono,2021-03-21,2021-03-18,2021-03-21 22:20:31
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Monterey,2021-03-21,2021-03-20,2021-03-21 22:20:33
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Napa,2021-03-21,2021-03-20,2021-03-21 22:20:37
0.7%,0.6%,0.2%,5%,17.4%,0.1%,62.4%,6%,7.5%,Nevada,2021-03-21,2021-03-20,2021-03-21 22:20:41
0.1%,18.8%,0.9%,12.8%,16.3%,0.3%,31.8%,9.9%,9.2%,Orange,2021-03-21,2021-03-20,2021-03-21 22:20:44
0.4%,5.4%,0.9%,9.3%,13.1%,0.4%,46.9%,7.9%,15.7%,Placer,2021-03-21,2021-03-20,2021-03-21 22:20:48
0.8%,0.5%,0.3%,1.9%,6.4%,0%,74.5%,3.6%,12%,Plumas,2021-03-21,2021-03-20,2021-03-21 22:20:51
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Riverside,2021-03-21,2021-03-20,2021-03-21 22:20:55
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Sacramento,2021-03-21,2021-03-20,2021-03-21 22:20:58
0.2%,2.1%,0.6%,30%,4.9%,0.2%,23.1%,10.5%,28.3%,San Benito,2021-03-21,2021-03-20,2021-03-21 22:21:02
0.2%,9.1%,4.8%,27.1%,13.6%,0.4%,25.9%,11.7%,7.3%,San Bernardino,2021-03-21,2021-03-20,2021-03-21 22:21:05
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,San Diego,2021-03-21,2021-03-20,2021-03-21 22:21:09
0.2%,29.6%,3.1%,10.5%,7.9%,0.3%,26.9%,5.9%,15.6%,San Francisco,2021-03-21,2021-03-20,2021-03-21 22:21:12
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,San Joaquin,2021-03-21,2021-03-20,2021-03-21 22:21:16
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,San Luis Obispo,2021-03-21,2021-03-20,2021-03-21 22:21:20
0.2%,18.8%,1.2%,9.8%,14.7%,0.6%,29.6%,10%,15.3%,San Mateo,2021-03-21,2021-03-20,2021-03-21 22:21:24
0.3%,2.7%,0.8%,20.4%,18.9%,0.2%,35.3%,13.5%,8.1%,Santa Barbara,2021-03-21,2021-03-20,2021-03-21 22:21:28
0.1%,25.5%,1.4%,11.4%,13.4%,0.4%,25%,8.2%,14.5%,Santa Clara,2021-03-21,2021-03-20,2021-03-21 22:21:31
0.2%,2%,0.3%,19.5%,16.3%,0.1%,41.6%,9.8%,10.1%,Santa Cruz,2021-03-21,2021-03-20,2021-03-21 22:21:35
0.7%,1.2%,0.4%,3.2%,21.7%,0.1%,46%,12.6%,14.2%,Shasta,2021-03-21,2021-03-20,2021-03-21 22:21:39
0.6%,0.8%,0.1%,8.2%,9%,0%,74%,3.1%,4.2%,Sierra,2021-03-21,2021-03-18,2021-03-21 22:21:41
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Siskiyou,2021-03-21,2021-03-20,2021-03-21 22:21:46
0.3%,11.3%,6.8%,8.5%,7.5%,0.9%,28.4%,11.9%,24.4%,Solano,2021-03-21,2021-03-20,2021-03-21 22:21:49
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Sonoma,2021-03-21,2021-03-20,2021-03-21 22:21:52
0.4%,4.9%,1.5%,23.2%,0.9%,0.6%,35.5%,8.9%,24%,Stanislaus,2021-03-21,2021-03-20,2021-03-21 22:21:56
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Sutter,2021-03-21,2021-03-20,2021-03-21 22:22:00
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Tehama,2021-03-21,2021-03-20,2021-03-21 22:22:04
1.2%,0.9%,0.2%,2.3%,9.4%,0.3%,64%,3%,18.6%,Trinity,2021-03-21,2021-03-20,2021-03-21 22:22:07
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Tulare,2021-03-21,2021-03-20,2021-03-21 22:22:11
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Tuolumne,2021-03-21,2021-03-19,2021-03-21 22:22:14
0.2%,5.2%,0.9%,27.8%,17.6%,0.3%,33.8%,10.1%,4.2%,Ventura,2021-03-21,2021-03-20,2021-03-21 22:22:18
0.4%,6.4%,1%,12.8%,8.1%,0.3%,32.1%,9%,29.8%,Yolo,2021-03-21,2021-03-20,2021-03-21 22:22:21
1.2%,4.3%,2%,17.2%,10.2%,0.3%,50.1%,4.6%,10.2%,Yuba,2021-03-21,2021-03-20,2021-03-21 22:22:25
