American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Alameda,2021-03-22,2021-03-21,2021-03-23 12:29:32
1.9%,0.6%,0%,0.3%,0.3%,0%,17.5%,1.1%,78.2%,Alpine,2021-03-22,2021-03-19,2021-03-23 12:29:36
0.9%,1.4%,0.3%,7%,4.4%,0.3%,66.5%,9.2%,10%,Amador,2021-03-22,2021-03-21,2021-03-23 12:29:39
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Butte,2021-03-22,2021-03-21,2021-03-23 12:29:43
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Calaveras,2021-03-22,2021-03-21,2021-03-23 12:29:46
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Colusa,2021-03-22,2021-03-20,2021-03-23 12:29:52
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Contra Costa,2021-03-22,2021-03-21,2021-03-23 12:30:00
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Del Norte,2021-03-22,2021-03-21,2021-03-23 12:30:06
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,El Dorado,2021-03-22,2021-03-21,2021-03-23 12:30:11
0.5%,7%,2.1%,31.6%,9.8%,0.2%,28.9%,7.7%,12.2%,Fresno,2021-03-22,2021-03-21,2021-03-23 12:30:16
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Glenn,2021-03-22,2021-03-20,2021-03-23 12:30:19
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Humboldt,2021-03-22,2021-03-21,2021-03-23 12:30:23
0.1%,0.7%,0.4%,68%,2.4%,0.1%,9.7%,6%,12.6%,Imperial,2021-03-22,2021-03-21,2021-03-23 12:30:26
1.1%,0.9%,0.2%,8.9%,22.1%,0.2%,54%,5.1%,7.6%,Inyo,2021-03-22,2021-03-20,2021-03-23 12:30:31
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Kern,2021-03-22,2021-03-21,2021-03-23 12:30:34
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Kings,2021-03-22,2021-03-21,2021-03-23 12:30:38
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Lake,2021-03-22,2021-03-21,2021-03-23 12:30:41
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Lassen,2021-03-22,2021-03-21,2021-03-23 12:30:45
0.2%,12.5%,4.4%,24.5%,17.8%,0.4%,19.6%,14.1%,6.6%,Los Angeles,2021-03-22,2021-03-21,2021-03-23 12:30:48
