American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,21.4%,5.8%,10.5%,11.3%,0.6%,27%,8.9%,14.5%,Alameda,2021-03-18,2021-03-17,2021-03-19 06:19:25
1.9%,0.7%,0%,0.4%,0.4%,0%,19.4%,0.9%,76.3%,Alpine,2021-03-18,2021-03-17,2021-03-19 06:19:28
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Amador,2021-03-18,2021-03-17,2021-03-19 06:19:32
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Butte,2021-03-18,2021-03-17,2021-03-19 06:19:35
0.3%,0.9%,0.4%,4.4%,1.7%,0.2%,51%,8.8%,32.4%,Calaveras,2021-03-18,2021-03-17,2021-03-19 06:19:39
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Colusa,2021-03-18,2021-03-17,2021-03-19 06:19:42
0.2%,11.3%,4.6%,12.1%,12.5%,0.6%,36.2%,8%,14.6%,Contra Costa,2021-03-18,2021-03-17,2021-03-19 06:19:46
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Del Norte,2021-03-18,2021-03-17,2021-03-19 06:19:50
0.3%,2.7%,0.5%,4.9%,14.9%,0.3%,52.2%,8.1%,16.1%,El Dorado,2021-03-18,2021-03-17,2021-03-19 06:19:53
0.5%,7.1%,2.1%,31.5%,10.5%,0.2%,29.4%,7.8%,11%,Fresno,2021-03-18,2021-03-17,2021-03-19 06:19:57
2.4%,1.1%,0.2%,19.9%,9.2%,0.1%,47.1%,10.2%,9.9%,Glenn,2021-03-18,2021-03-17,2021-03-19 06:20:01
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Humboldt,2021-03-18,2021-03-17,2021-03-19 06:20:04
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Imperial,2021-03-18,2021-03-17,2021-03-19 06:20:08
1.1%,0.8%,0.2%,8.7%,22.8%,0.1%,54.3%,4.9%,7.1%,Inyo,2021-03-18,2021-03-17,2021-03-19 06:20:12
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Kern,2021-03-18,2021-03-17,2021-03-19 06:20:15
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Kings,2021-03-18,2021-03-17,2021-03-19 06:20:19
1.9%,1%,1.1%,15.6%,16.8%,0.1%,56.6%,2.9%,4%,Lake,2021-03-18,2021-03-17,2021-03-19 06:20:22
1%,1.3%,0.7%,6.1%,8.2%,0.2%,61.3%,3.8%,17.4%,Lassen,2021-03-18,2021-03-17,2021-03-19 06:20:26
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Los Angeles,2021-03-18,2021-03-17,2021-03-19 06:20:30
1%,1.8%,1.5%,32.6%,7.5%,0.2%,36.4%,7.8%,11.4%,Madera,2021-03-18,2021-03-17,2021-03-19 06:20:33
0.1%,4.1%,1%,7.6%,12.8%,0.2%,53.4%,6.5%,14.4%,Marin,2021-03-18,2021-03-17,2021-03-19 06:20:37
1.9%,0.8%,0.3%,7.9%,3%,0.2%,63.9%,6.4%,15.7%,Mariposa,2021-03-18,2021-03-17,2021-03-19 06:20:41
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Mendocino,2021-03-18,2021-03-17,2021-03-19 06:20:44
0.3%,6%,1.6%,34%,0.6%,0.3%,28.8%,8.8%,19.5%,Merced,2021-03-18,2021-03-17,2021-03-19 06:20:48
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Modoc,2021-03-18,2021-03-17,2021-03-19 06:20:50
0.4%,1.2%,0.2%,21.3%,11.5%,0.2%,59.9%,1.5%,3.9%,Mono,2021-03-18,2021-03-17,2021-03-19 06:20:54
0.2%,4.7%,1.1%,33.6%,12.7%,0.5%,29.9%,6.8%,10.4%,Monterey,2021-03-18,2021-03-17,2021-03-19 06:20:58
0.2%,4.5%,1%,17.1%,7.9%,0.4%,44.2%,6.2%,18.6%,Napa,2021-03-18,2021-03-17,2021-03-19 06:21:02
0.7%,0.6%,0.2%,5%,18%,0.1%,62.8%,5.8%,6.7%,Nevada,2021-03-18,2021-03-17,2021-03-19 06:21:05
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Orange,2021-03-18,2021-03-17,2021-03-19 06:21:09
0.5%,5.5%,0.9%,9.6%,14%,0.4%,47.8%,8%,13.5%,Placer,2021-03-18,2021-03-17,2021-03-19 06:21:12
0.8%,0.5%,0.3%,1.8%,6.3%,0%,74.8%,3.6%,11.9%,Plumas,2021-03-18,2021-03-17,2021-03-19 06:21:16
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Riverside,2021-03-18,2021-03-17,2021-03-19 06:21:21
0.4%,10.8%,4.1%,8.2%,10.5%,0.9%,32.6%,11.5%,20.9%,Sacramento,2021-03-18,2021-03-17,2021-03-19 06:21:25
0.2%,2.2%,0.6%,29.9%,5.4%,0.3%,24.3%,10.6%,26.5%,San Benito,2021-03-18,2021-03-17,2021-03-19 06:21:28
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,San Bernardino,2021-03-18,2021-03-17,2021-03-19 06:21:32
0.4%,11.4%,2.3%,19.4%,1.1%,0.6%,45.6%,10.3%,9%,San Diego,2021-03-18,2021-03-17,2021-03-19 06:21:35
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,San Francisco,2021-03-18,2021-03-17,2021-03-19 06:21:39
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,San Joaquin,2021-03-18,2021-03-17,2021-03-19 06:21:42
0.1%,1.1%,0.4%,5.7%,12.8%,0.1%,29.8%,15.3%,34.6%,San Luis Obispo,2021-03-18,2021-03-17,2021-03-19 06:21:46
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,San Mateo,2021-03-18,2021-03-17,2021-03-19 06:21:49
0.2%,2.6%,0.8%,19.5%,20.6%,0.2%,35.7%,13.4%,6.9%,Santa Barbara,2021-03-18,2021-03-17,2021-03-19 06:21:53
0.1%,26%,1.4%,11.5%,14.1%,0.4%,25.6%,8.1%,12.8%,Santa Clara,2021-03-18,2021-03-17,2021-03-19 06:21:56
0.2%,2%,0.3%,19.3%,17%,0.1%,42.4%,9.8%,8.9%,Santa Cruz,2021-03-18,2021-03-17,2021-03-19 06:21:59
0.7%,1.2%,0.3%,3.1%,22.6%,0.1%,46.6%,12.2%,13.2%,Shasta,2021-03-18,2021-03-17,2021-03-19 06:22:02
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Sierra,2021-03-18,2021-03-17,2021-03-19 06:22:06
1.8%,0.9%,0.5%,5.4%,9.2%,0%,61.8%,4.3%,16.1%,Siskiyou,2021-03-18,2021-03-17,2021-03-19 06:22:10
0.3%,11.8%,7%,8.5%,8%,1%,29.6%,12.3%,21.5%,Solano,2021-03-18,2021-03-17,2021-03-19 06:22:14
0.6%,2.1%,0.7%,13.2%,12.6%,0.2%,46.5%,9%,15.2%,Sonoma,2021-03-18,2021-03-17,2021-03-19 06:22:17
0.4%,5%,1.6%,22.1%,1.1%,0.6%,37.2%,9.2%,22.7%,Stanislaus,2021-03-18,2021-03-17,2021-03-19 06:22:21
0.6%,13.4%,1%,15.6%,14.2%,0.2%,41.9%,7%,6.1%,Sutter,2021-03-18,2021-03-17,2021-03-19 06:22:25
1.1%,0.6%,0.2%,10.6%,9.4%,0.1%,51.1%,9.6%,17.2%,Tehama,2021-03-18,2021-03-17,2021-03-19 06:22:27
1.2%,0.8%,0.2%,2.4%,10.2%,0.3%,66%,2.7%,16.2%,Trinity,2021-03-18,2021-03-17,2021-03-19 06:22:31
0.2%,2.7%,0.7%,43.6%,7%,0.2%,31%,5.8%,8.9%,Tulare,2021-03-18,2021-03-17,2021-03-19 06:22:35
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Tuolumne,2021-03-18,2021-03-17,2021-03-19 06:22:38
