American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Alameda,2021-04-06,2021-04-05,2021-04-07 04:28:06
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Alpine,2021-04-06,2021-04-02,2021-04-07 04:28:08
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Amador,2021-04-06,2021-04-05,2021-04-07 04:28:11
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Butte,2021-04-06,2021-04-05,2021-04-07 04:28:13
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Calaveras,2021-04-06,2021-04-05,2021-04-07 04:28:16
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Colusa,2021-04-06,2021-04-05,2021-04-07 04:28:18
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Contra Costa,2021-04-06,2021-04-05,2021-04-07 04:28:21
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Del Norte,2021-04-06,2021-04-05,2021-04-07 04:28:23
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,El Dorado,2021-04-06,2021-04-05,2021-04-07 04:28:25
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Fresno,2021-04-06,2021-04-05,2021-04-07 04:28:28
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Glenn,2021-04-06,2021-04-05,2021-04-07 04:28:31
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Humboldt,2021-04-06,2021-04-05,2021-04-07 04:28:33
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Imperial,2021-04-06,2021-04-05,2021-04-07 04:28:36
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Inyo,2021-04-06,2021-04-05,2021-04-07 04:28:38
0.3%,4.1%,2.4%,31.4%,9.9%,0.3%,28.5%,11.7%,11.5%,Kern,2021-04-06,2021-04-05,2021-04-07 04:28:41
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Kings,2021-04-06,2021-04-05,2021-04-07 04:28:43
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Lake,2021-04-06,2021-04-05,2021-04-07 04:28:46
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Lassen,2021-04-06,2021-04-05,2021-04-07 04:28:48
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Los Angeles,2021-04-06,2021-04-05,2021-04-07 04:28:50
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Madera,2021-04-06,2021-04-05,2021-04-07 04:28:53
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Marin,2021-04-06,2021-04-05,2021-04-07 04:28:56
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Mariposa,2021-04-06,2021-04-05,2021-04-07 04:28:58
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Mendocino,2021-04-06,2021-04-05,2021-04-07 04:29:01
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Merced,2021-04-06,2021-04-05,2021-04-07 04:29:03
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Modoc,2021-04-06,2021-04-05,2021-04-07 04:29:06
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Mono,2021-04-06,2021-04-05,2021-04-07 04:29:08
