American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Alameda,2021-04-03,2021-04-02,2021-04-04 04:27:15
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Alpine,2021-04-03,2021-04-01,2021-04-04 04:27:18
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Amador,2021-04-03,2021-04-02,2021-04-04 04:27:21
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Butte,2021-04-03,2021-04-02,2021-04-04 04:27:23
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Calaveras,2021-04-03,2021-04-02,2021-04-04 04:27:26
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Colusa,2021-04-03,2021-04-02,2021-04-04 04:27:29
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Contra Costa,2021-04-03,2021-04-02,2021-04-04 04:27:32
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Del Norte,2021-04-03,2021-04-02,2021-04-04 04:27:34
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,El Dorado,2021-04-03,2021-04-02,2021-04-04 04:27:37
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Fresno,2021-04-03,2021-04-02,2021-04-04 04:27:40
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Glenn,2021-04-03,2021-04-02,2021-04-04 04:27:43
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Humboldt,2021-04-03,2021-04-02,2021-04-04 04:27:45
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Imperial,2021-04-03,2021-04-02,2021-04-04 04:27:48
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Inyo,2021-04-03,2021-04-02,2021-04-04 04:27:51
0.3%,4.1%,2.4%,31.4%,10.1%,0.3%,28.5%,11.6%,11.3%,Kern,2021-04-03,2021-04-02,2021-04-04 04:27:53
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Kings,2021-04-03,2021-04-02,2021-04-04 04:27:56
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Lake,2021-04-03,2021-04-02,2021-04-04 04:27:59
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Lassen,2021-04-03,2021-04-02,2021-04-04 04:28:02
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Los Angeles,2021-04-03,2021-04-02,2021-04-04 04:28:04
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Madera,2021-04-03,2021-04-02,2021-04-04 04:28:07
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Marin,2021-04-03,2021-04-02,2021-04-04 04:28:09
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Mariposa,2021-04-03,2021-04-02,2021-04-04 04:28:12
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Mendocino,2021-04-03,2021-04-02,2021-04-04 04:28:15
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Merced,2021-04-03,2021-04-02,2021-04-04 04:28:18
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Modoc,2021-04-03,2021-04-01,2021-04-04 04:28:21
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Mono,2021-04-03,2021-04-01,2021-04-04 04:28:24
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Monterey,2021-04-03,2021-04-02,2021-04-04 04:28:26
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Napa,2021-04-03,2021-04-02,2021-04-04 04:28:29
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Nevada,2021-04-03,2021-04-02,2021-04-04 04:28:32
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Orange,2021-04-03,2021-04-02,2021-04-04 04:28:34
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Placer,2021-04-03,2021-04-02,2021-04-04 04:28:37
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Plumas,2021-04-03,2021-04-02,2021-04-04 04:28:40
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Riverside,2021-04-03,2021-04-02,2021-04-04 04:28:43
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Sacramento,2021-04-03,2021-04-02,2021-04-04 04:28:45
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Benito,2021-04-03,2021-04-02,2021-04-04 04:28:48
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Bernardino,2021-04-03,2021-04-02,2021-04-04 04:28:51
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Diego,2021-04-03,2021-04-02,2021-04-04 04:28:53
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Francisco,2021-04-03,2021-04-02,2021-04-04 04:28:56
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Joaquin,2021-04-03,2021-04-02,2021-04-04 04:28:59
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Luis Obispo,2021-04-03,2021-04-02,2021-04-04 04:29:02
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Mateo,2021-04-03,2021-04-02,2021-04-04 04:29:04
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Santa Barbara,2021-04-03,2021-04-02,2021-04-04 04:29:07
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Santa Clara,2021-04-03,2021-04-02,2021-04-04 04:29:10
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Santa Cruz,2021-04-03,2021-04-02,2021-04-04 04:29:12
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Shasta,2021-04-03,2021-04-02,2021-04-04 04:29:15
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Sierra,2021-04-03,2021-04-01,2021-04-04 04:29:18
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Siskiyou,2021-04-03,2021-04-02,2021-04-04 04:29:21
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Solano,2021-04-03,2021-04-02,2021-04-04 04:29:22
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Sonoma,2021-04-03,2021-04-02,2021-04-04 04:29:25
0.5%,5.2%,1.7%,25.9%,0.6%,0.7%,35.9%,9.8%,19.8%,Stanislaus,2021-04-03,2021-04-02,2021-04-04 04:29:28
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Sutter,2021-04-03,2021-04-02,2021-04-04 04:29:31
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Tehama,2021-04-03,2021-04-02,2021-04-04 04:29:33
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Trinity,2021-04-03,2021-04-02,2021-04-04 04:29:36
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Tulare,2021-04-03,2021-04-02,2021-04-04 04:29:38
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Tuolumne,2021-04-03,2021-04-02,2021-04-04 04:29:41
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Ventura,2021-04-03,2021-04-02,2021-04-04 04:29:44
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Yolo,2021-04-03,2021-04-02,2021-04-04 04:29:47
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Yuba,2021-04-03,2021-04-02,2021-04-04 04:29:49
