0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.5%,42.3%,23.3%,33.9%,Alameda,2021-03-31,2021-03-30,2021-03-31 18:32:39
0.1%,34.5%,33.8%,31.5%,Alpine,2021-03-31,2021-03-29,2021-03-31 18:32:42
0.1%,18.1%,24.0%,57.8%,Amador,2021-03-31,2021-03-30,2021-03-31 18:32:44
0.2%,31.9%,24.4%,43.5%,Butte,2021-03-31,2021-03-30,2021-03-31 18:32:47
0.3%,16.0%,22.8%,60.8%,Calaveras,2021-03-31,2021-03-30,2021-03-31 18:32:49
0.1%,36.0%,24.5%,39.4%,Colusa,2021-03-31,2021-03-30,2021-03-31 18:32:51
0.5%,34.0%,27.7%,37.8%,Contra Costa,2021-03-31,2021-03-30,2021-03-31 18:32:54
0.1%,24.3%,25.5%,50.1%,Del Norte,2021-03-31,2021-03-30,2021-03-31 18:32:56
0.4%,24.5%,25.4%,49.7%,El Dorado,2021-03-31,2021-03-30,2021-03-31 18:33:00
0.5%,40.7%,25.4%,33.5%,Fresno,2021-03-31,2021-03-30,2021-03-31 18:33:02
0.2%,30.6%,25.2%,43.9%,Glenn,2021-03-31,2021-03-30,2021-03-31 18:33:05
0.2%,34.6%,20.1%,45.1%,Humboldt,2021-03-31,2021-03-30,2021-03-31 18:33:07
0.2%,39.5%,23.8%,36.5%,Imperial,2021-03-31,2021-03-30,2021-03-31 18:33:09
0.3%,27.8%,22.4%,49.5%,Inyo,2021-03-31,2021-03-30,2021-03-31 18:33:12
0.6%,39.5%,25.3%,34.5%,Kern,2021-03-31,2021-03-30,2021-03-31 18:33:14
0.4%,42.6%,27.9%,29.1%,Kings,2021-03-31,2021-03-30,2021-03-31 18:33:16
0.2%,24.4%,24.6%,50.8%,Lake,2021-03-31,2021-03-30,2021-03-31 18:33:19
0.1%,22.8%,25.9%,51.3%,Lassen,2021-03-31,2021-03-30,2021-03-31 18:33:21
0.4%,41.7%,24.4%,33.5%,Los Angeles,2021-03-31,2021-03-30,2021-03-31 18:33:23
0.3%,34.5%,25.4%,39.8%,Madera,2021-03-31,2021-03-30,2021-03-31 18:33:26
1.0%,31.5%,25.7%,41.8%,Marin,2021-03-31,2021-03-30,2021-03-31 18:33:28
0.2%,18.3%,23.0%,58.6%,Mariposa,2021-03-31,2021-03-30,2021-03-31 18:33:31
0.7%,33.7%,24.5%,41.2%,Mendocino,2021-03-31,2021-03-30,2021-03-31 18:33:33
